title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Anime Freak FX: Vol. 4","","Region Not Set","","NEC Home Electronics, Ltd.","HuneX","1997-02-28","1","No","Life Simulation","Not Rated","Anime Freak FX: Vol. 4 is the only volume in the series that does not contain any mini-games. Along with a PC-FX game catalogue, a live-action video involving Japanese ""idols"", information about shopping for PC-FX products, a geographical database along a Japanese railway route, and a preview of the upcoming Last Imperial Prince, this volume contains the opening chapter of an anime mini-series entitled Prism Knights, its plot focusing on a group of high school girls who gain access to powerful transformation abilities in order to face evil extraterrestrial beings."
"Anime Freak FX: Vol.1","","NTSC-J","","NEC Home Electronics, Ltd.","HuneX","1995-08-12","1","No","Utility","Not Rated","NEC had the idea of releasing what is essentially a PC-FX game magazine in a game CD format. This is the first of what will later become bi-annual animefreak releases. It contains:
A demo of Akazukin Cha-Cha: Osawagase! Panic Race!
A slide show of photos of voice actresses
A karaoke mode for some of the songs used in PC-FX titles
A collection of movies dedicated to Lilith, the heroine of Megami Tengoku II
PC-FX-related news
""Voice Idol"" mode, which contains information about songs used in PC-FX games
The first episode of an anime mini-series called ""Private Eye Doll""
A ""Making Of..."" section.
What still allows this CD to qualify as a game is the fact that it also contains a rock-paper-scissors mini-game, which is played against a real actress. The player has to press one of the three main PC-FX controller buttons in time, which correspond to the international hand gestures for rock, paper, and scissors."
"Anime Freak FX: Vol.2","","NTSC-J","","NEC Home Electronics, Ltd.","HuneX","1995-12-22","1","No","Utility","Not Rated","The second in the animefreak FX series contains:
The second episode of the anime mini-series Private Eye Doll
Another issue of ""Voice Idol"" with information about songs from PC-FX games
More photos of voice actresses
A small collection of videos featuring characters from Cutey Honey FX
A karaoke mode
PC-FX news
""Making Of"" section
""Pretty Girls Gallery"", with pictures of heroines of various PC-FX games
Information and videos from Blue Seed (which was never released for PC-FX)
and finally what justifies calling this compilation a game: a card-based mini-game called ""High and Low"", which is played against a real actress. The actress deals a card, and the player must guess whether the next card will be higher or lower within a time limit. Guessing correctly will give the player a star, which will be accumulated at the top left corner of the screen. Guessing wrong pushes the player back to the beginning of the game, so what really matters is winning as many times as possible in a row, gathering stars in the process."
"Anime Freak FX: Vol.3","","NTSC-J","","NEC Home Electronics, Ltd.","HuneX","1996-04-05","1","No","Utility","Not Rated","The third volume of animefreak FX contains:
continuations of the anime mini-series started in the first two volumes, ""Private Eye Doll"" and ""Voice Idol""
several anime FMVs dedicated to Ryō-ōki, the spaceship/funny animal from Tenchi Muyō! Ryō-ōki FX
Karaoke mode
New in this volume: the voice actress Junko Iwao in a special video
""Voice & Talk"", a slide show of photos of voice actresses, including a diary-like commentary
""Making Of"" section
New: Presentation of 20 prettiest girls from PC-FX games, one-by-one, starting with nr. 20
Demo of an upcoming Neon Genesis Evangelion game, which never made it to the PC-FX
Trailer for Angelique Special
Information about anime-making and voice actors in particular
PC-FX-related news, and finally
A game called Heart o Sagase, meaning ""look for the heart"". As before, the game is played against a real actress. The goal of the game is to find the heart belonging to a little penguin. The player is shown 10 boxes, only one of which contains the heart. The player and the actress take turns in guessing where the heart might be. Each turn has a time limit of 10 seconds. The box can either contain the heart, be empty, or have a ""Chance"" icon inside, which will grant an additional turn."
"Anime Freak FX: Vol.5","","NTSC-J","","NEC Home Electronics, Ltd.","HuneX","1997-08-29","1","No","Utility","Not Rated","The fifth installment of the series brings back mini-games, and this time with something far more challenging than the simple luck-based games from the first three volumes: a quiz game. The quiz is all about NEC's two consoles, PC Engine (TurboGrafx) and PC-FX, ranging from game-related to technical questions. Not only does this quiz require extensive knowledge of the consoles, but it is also timed.

Other than this quiz, Vol. 5 contains most of the regular stuff seen before (Making Of, anime database, etc. - without the karaoke mode this time though). It continues the anime mini-series Prism Knights from the previous volume. It also has full walkthroughs for several PC-FX games.

Vol. 5 takes a decisive step towards less kid-friendly approach: it contains a large collection of videos of various anime-style girls (from PC-FX games or otherwise) changing clothes. There is no explicit nudity, but it comes close! This volume also has videos of voice actresses in bikini on a beach and in an amusement park."
"Anime Freak FX: Vol.6","","NTSC-J","","NEC Home Electronics, Ltd.","HuneX","1998-02-27","1","No","Utility","Not Rated","The final volume of Anime Freak returns, so to say, to the roots of the series: instead of slightly naughty videos of scantily clad young women (real or drawn in anime style), it focuses on actual game-related material. Unfortunately, by that time PC-FX was nearly extinct, so Vol. 6 contains a trailer for only one game - one last game for PC-FX: First Kiss Story. It also lacks many of the features available in other issues of Anime Freak, such as karaoke mode, news section, or walkthroughs. It concludes the mini-anime series Prism Knights and Kodomo no Omocha, started in previous two issues. New material available in this volume includes interviews with voice actors, as well as a detailed video about working in recording studios.

The game in this volume is the same as in the first volume (albeit against a different actress), namely ""Rock, Paper, Scissors""."
"Battle Heat","バトルヒート","Region Not Set","","Hudson Entertainment, Inc.","Hudson Entertainment, Inc.","1994-12-23","1","No","Fighting","","Our protagonist, Kai, is the prince of  one of the countries in the Republic of Kliph. Recently his father has disappeared, and the longtime enemies of the Kliph, calling themselves the ""Holy Dark Empire"" have staged a coup and taken control of all the countries in Kliph; Led by the ruthless Emperor Götz von Dark they have quickly suppressed most resistance. However, due to an old martial tradition, the Holy Dark Empire holds an annual martial arts competition and this year the Emperor himself is participating. Kai and his friends will defeat him and re-establish peace in their homelands!"
"Blue Breaker ~A Smile Over a Sword~","ブルーブレイカー～剣よりも微笑みを | Blue Breaker ~Tsurugi yori mo Hohoemi o~","Region Not Set","","NEC Home Electronics, Ltd.","HuneX","1996-09-27","1","No","Adventure","","The world of Blue Breaker is called ""the path in the middle of empty sky"": floating islands connected with each other by bridges. It is the tradition of the people in this world that a fighter's full initiation can be completed only when he finds his true love and marries her. Such day has come now in the life a young warrior named Kain, the hero of the game. His father explains to him that besides the usual warrior's goal of defeating the evil Dark Lord, Kain also has to find the girl of his dreams. He introduces to him a young sorceress named Asha, who becomes his first companion. But on his journey Kain meets many other young women, and it won't be so easy to choose one to whom he can give his heart!"
"Boundary Gate: Daughter of Kingdom","バウンダリー ゲート","Region Not Set","","NEC Home Electronics, Ltd.","Pack-In-Video Co., Ltd","1997-01-24","1","No","Role-Playing","","Long time ago, the First Mother created the world and blessed it with five magical symbols that would keep it in balance. The symbols were hidden deep in a sacred temple, to protect everything and everyone around them.

Many years later, an adventurer named Finn was looking for work in the city of Ambrose. There was indeed much work to do: monsters roamed the country, the threat of war was more real than ever. One night Finn was strolling through the city when he suddenly spotted a young girl attacked by a monster. Naturally, he defeated the monster and saved the girl, who turned out to be a princess hoping to restore her father's kingdom. The two decide to work together and venture to the nearby city, that lies in ruins, overrun by monsters..."
"Can Can Bunny Extra DX","","NTSC-J","","Cocktail Soft | 																NEC Home Electronics, Ltd.","Cocktail Soft","1996-09-27","1","No","Adventure","Not Rated","The fifth Can Can Bunny game is also the first direct sequel within the series. The story is very similar to the one of the previous game: once again, the hero is lonely and is anxious to get a girlfriend, or, to be more precise, to have sex with different girls. And once again, the benevolent and gorgeous goddess Swatty is here to provide assistance, together with her side-kicks, the Seven Lucky Gods from the Japanese mythology.

Even though the story is pretty much the same as in the previous game, the gameplay underwent significant enhancements. The interface is still traditional Japanese-style menu commands, but there are many more locations now, many of which can be freely accessed by clicking on them while on the main map. Once the player has reached the point where he can begin the physical seduction of the girl, the interface switches to point-and-click, with context-sensitive cursor for touching, kissing, etc. It is necessary to try different actions more than once to understand what the girl considers pleasant and what not, otherwise the girl might get angry and the game will be over. There are many more girls to seduce here than in the previous game, ranging from a school girl to a Catholic nun (seriously). There are also various extras (as the title implies), including an extensive album that arranges various pictures of the girls so that they tell her story, and an additional collection of stories, in which the hero can learn more about the girls he had met in the main game, and even interact with them again."
"Chip-Chan Kick!","チップちゃんキィック!","Region Not Set","","NEC Home Electronics, Ltd.","NEC","1996-09-13","2","No","Platform","","This is a platform game similar in style to Bubble Bobble and particularly to Parasol Stars. There are two playable characters, both of which are little girls. There is no difference between them gameplay-wise: both use a large blob-like animal to hit enemies from a short distance in a yo-yo-like fashion. It is possible to choose one of them as a single player, or to use them both cooperatively in the two-player mode."
"Choujin Heiki Zeroigar","超神兵器ゼロイガー | Divine Weapon Zeroigar | Tyoushin Heiki Zeroigar","NTSC-J","","NEC Home Electronics, Ltd.","Sugeiya","1997-08-08","1","No","Shooter","Not Rated","Star Calendar Year Beta-28

The galaxy suffers under the conquest of the mighty Celestial Empire. Planets overtaken by this empire face total destruction at the hands seven super-weapons invented by genius Imperial scientists.

Galactic civilizations have lost the will to fight… Hope has all but vanished in the universe…

However, someone has finally taken a stand to end the reign of violence. Her name is Luru, and she is one of the scientists working for the Empire.

She has taken her designs for what was supposed to be the eighth and ultimate super-weapon, and hatched a plan to escape from the Empire’s sight.

However, the Imperial High Commander quickly learned of her plan, and informed Emperor Zemu, who ordered Luru’s immediate capture.

The one to execute that order would be none other than Luru’s brother, Lunoa. He attempted to convince Luru to return, but perhaps out of love for his sister, he didn’t act fast enough to stop her when she refused. He chased Luru in the Rubel, one of the seven super-weapons of which he himself is the pilot. However, Luru managed to warp far away to a place that no one, not even the Emperor, could ever imagine…

…to Japan in 1945, just days after the end of the Second World War."
"Cocktail Pack [Collection]","","NTSC-J","","NEC Home Electronics, Ltd.","Cocktail Soft","1997-11-26","1","No","Adventure","Not Rated","Cocktail Pack contains two famous adult adventures by Cocktail Soft:
Pia Carrot e Youkoso!!
Can Can Bunny Extra DX"
"Comic Road","","NTSC-J","","NEC Home Electronics, Ltd.","","1997-09-26","1","No","Life Simulation","Not Rated","Comicroad is a ""life simulation"" game, starring a young girl (whom the player names themselves) who dreams of becoming a manga artist. In order to become successful, she has to do more than just draw well; it is important to develop other aspects of her personality, and also keep an eye on the finances, otherwise working too much might deteriorate her drawing skills. Social life, physical exercises, reading - everything has consequences!

The gameplay consists mainly of making decisions (through menu choices); there is no player character navigation in the game, except shops, which are viewed from first-person perspective. There is a variety of ways to manage the girl's life. The player can make a schedule for a whole month, or decide every day what to do. Every action has an effect on the heroine's parameters. For example, just resting every day reduces physical shape and appeal. Working on the manga increases respective skills. It is possible to call friends and spend time with them, or go shopping. There are many items in the game, all of which influence the heroine's stats in that or another way - for example clothes, drawing accessories, books, or even a PC-FX console, that can be bought in an electronics store for about 20000 yen."
"Cutey Honey FX","キューティーハニーFX | Kyūtī Hanī FX","Region Not Set","","NEC Home Electronics, Ltd.","DataWest","1995-11-10","1","No","Adventure","Not Rated","Mysterious disappearances have been occurring throughout the South Pacific at the mysterious resort on Austral Island. Honey Kisaragi catches wind of and decides to investigate by sneaking onto the island with help from Danbei Hayami."
"Der Langrisser FX","","Region Not Set","","","","","1","No","Role-Playing | Strategy","","Warsong, known as Langrisser (ラングリッサー?) in Japan, is a tactical role-playing game developed by Nippon Computer Systems (NCS). The first in the Langrisser series, it blended tactical warfare with RPG elements, similar to the Fire Emblem series. It was initially released for the Mega Drive/Genesis console and the PC-Engine Super CD-ROM add-on, the former version being published by Treco in America and the only game in the franchise released outside Japan. The PC-Engine version was released under the title, Langrisser: The Descendants of Light. It was later re-released along Der Langrisser (its sequel's remake) in a compilation for the Sega Saturn and PlayStation. That compilation was released for the PlayStation Network in 2009."
"Doukyuusei 2","","NTSC-J","","NEC Avenue, Ltd.","Elf Co., Ltd.","1996-08-08","1","No","Adventure","Not Rated","Dōkyūsei 2 is a classic ""love adventure"", a genre that is also referred to (quite erroneously) as ""dating simulations"". You are a high-school student, whose father is a famous archaeologist traveling around the world, and whose mother died when he was a child. It is now your third year at the 88 High School, and naturally, your primary concern is your love life. Will you be able to date successfully and to come to a happy ending with one of the fifteen lovely female classmates?

The game mechanics are a lot like in a ""standard"" adventure game (examine objects, visit various locations, talk to people, make decisions), but the plot centers exclusively around your relationship with the girls. The game has its own internal clock. You can move around your character on a ""city map"", visiting different locations. Every visit takes 20-30 minutes of game time. You can make appointments and visit various places at a specific time. The decisions you make influence the story."
"Dragon Knight 4","ドラゴンナイト４","Region Not Set","","NEC Home Electronics, Ltd.","Elf Co., Ltd.","1997-03-28","1","No","Role-Playing","","Set 15 years after Dragon Knight 3 our hero Takeru along with Luna has finally settled down. All is at peace untill word of a mysterious force from another time invades Takeru's world and request for his help along with his allies has been sent.

Takeru thinking it a good opportunity decides instead to send his son Kakeru on this adventure in his place.

In retaliation for Takeru's decision, his old comrade Baan(Rolf in the English version of Dragon knight 3) sends along his own son Seiru to accompany Kakeru.

With the torch passed from father to son will Kakeru and Seiru make their fathers proud?"
"Farland Story FX","","Region Not Set","","","","","1","No","Role-Playing","","Farland Story is the first in the row of successful Japanese strategy RPG games. The main hero of the game is a knight named Arc, who is in love with the beautiful priestess Ferio. One day, when Arc and his best friend Randia are out of town, a hostile army under the command of a mysterious Black Knight invades the town and kidnaps Ferio. Thus begins Arc's quest to defeat the enemies and to rescue his beloved one from their clutches.

Farland Story consists entirely of battles (save cut scenes and the ability to shop if you are near a town after a battle). During battles, you move Arc and his party over the terrain, and attack when there are enemies in range. The party consists of different classes - knights attack with swords, archers specialize in long-ranged combat, priestesses heal, etc. Every attack leads to a counter-attack, from the enemy's side as well as from yours. You gain experience points for every attack, and can level up in the middle of a battle."
"Fire Woman: Matoi Gumi","ファイアーウーマン纏組","Region Not Set","","Tokuma Shoten Publishing Co., Ltd.","HuneX","1996-12-20","1","No","Life Simulation","","The hero comes to Shirosagi High School as a first, second, or third-year exchange student and on his first day sees a bully picking on a girl. When he tries to help, he is beaten and saved by a trio of girls from the school's Matoi-gumi club. They are all really good at martial arts and he decides to join their club with the intent of winning their hearts by saving people in trouble."
"First Kiss Story","","NTSC-J","","NEC Home Electronics, Ltd.","HuneX","1998-04-24","1","No","Adventure","Not Rated","Known as the last game originally released for PC-FX (with a PlayStation port being released seven months afterwards), First Kiss Story has the player assume the role of a high school boy (whom the player must name himself), whose parents left town one month before his graduation. So during this month, he will live by his parents' friends, the Orikura family, which consists of two sisters, Kana and Manami, and their mother, a young and attractive widow. Yes, you've guessed it - the hero (and by extension, the player) can conquer the hearts of all three, plus a dozen more lovely girls that populate the city of Akitsuki - and that is pretty much what the story is about.

First Kiss Story is what is commonly called a ""visual novel"", with even less interaction than a typical Japanese adventure with its menu-based commands. All the player can do here is to access locations from the town map, and sometimes choose a dialogue option. The locations with a ""girl event"" in them are marked with a heart on the map. Depending on the decisions taken by the player, the hero will end up with one of the pretty girls.

Despite suggestive themes and some mildly erotic images, there is no nudity in this game.

The PlayStation port includes additional content, along with alternative CGs for certain scenes, and spans two CDs, as opposed to one for the PC-FX version."
"Fushigi no Kuni no Angelique","","NTSC-J","","NEC Home Electronics, Ltd.","KOEI Co., Ltd.","1996-10-11","1","No","Strategy | Board","Not Rated","This game is a variation on the Angelique story: an ordinary school girl named Angelique becomes involved in a struggle to become the Queen of Cosmos, for which it is necessary to befriend the handsome and powerful Guardians of the Elements. The game features the same world and graphics as Angelique Special, with a slightly different story: Angelique falls asleep outside near a tree, and dreams that she fell through a rabbit hole (in an Alice in Wonderland fashion) into the magical land where she encounters her eternal rival Rosalia.

Unlike other Angelique games, Fushigi no Kuni no Angelique plays like a board game, with the kingdom divided into fields on which Angelique moves. There are no visible dice, but the amount of fields Angelique can walk on is determined randomly by clicking on the ""move"" button. Fields can either be empty, placed inside a location (like Angelique's own room), trigger events, conversations, etc. In some places it is possible to find items, which can then be used on another field to help Angelique advance more quickly, increasing her chances to become the queen."
"Ginga Ojousama Densetsu Yuna FX","Galaxy Fraulein Yuna FX","NTSC-J","Japan","Hudson Soft Company, Ltd.","Hudson Soft","1996-03-08","1","No","Adventure","Not Rated","Galaxy Fraulein Yuna FX is actually an all-new adventure for Yuna and her entourage of goofy friends, harnessing the briefly mighty power of the PC-FX and the once-futuristic medium of the compact disc to throw animated scenes around the screen with wild abandon."
"God-Fighter Zeroigar","","Region Not Set","","NEC Home Electronics, Ltd.","NEC Home Electronics","1997-08-08","1","No","Shooter","Not Rated","A throwback to classic 70’s robot anime, God-Fighter Zeroigar is the story of a Japanese World War II pilot returning after the war who has been tasked by Luru, one of the Celestial Empire’s scientists escaped with the Zeroigar blueprint who warped to 1945, to fight Emperor Zemu and his super weapons and destroy the Celestial Empire.

The game has Sakuraigar mode which can be unlocked after beating the whole game."
"Graduation II Neo Generation FX","卒業II Neo Generation FX","Region Not Set","","NEC Home Electronics, Ltd.","Headroom","1994-05-27","1","No","Life Simulation","Not Rated","Graduation is a Japanese anime ""life-sim"" game. You take the role of a homeroom teacher who is given the responsibility of teaching five girls in their last year of high school. You determine their class schedules, do guidance counseling, interfere with their weekend plans, and occasionally take to the streets to make sure they're not getting into trouble. Each of the girls have their own individual personality and problems, and the choices you make will determine whether they graduate from high school, what they do with their lives afterwards, and whether or not they wind up hating your guts. Get them all into top colleges and your boss will praise your genius. If they all flunk or wind up wanting to marry you, you'll obviously be fired.

Despite what common sense and knowledge of the Japanese psyche might lead you to believe, this is not an adult (or hentai) game and there's no nudity and only an average amount of anime sexploitation."
"J.B. Harold: Blue Chicago Blues","","NTSC-J","","NEC Home Electronics, Ltd.","Riverhill Soft Inc.","1996-03-22","1","No","Adventure","Not Rated","Following Murder Club, this is another detective story about the fearless private investigator J.B. Harold. This time, an unknown woman in a red dress was murdered in Chicago. A female detective who began investigating the murder was killed as well, and this time the killer made it look like a suicide. J.B. Harold arrives in Chicago and now has to work together with the local police to solve the mystery.

J.B. Harold: Blue Chicago Blues is an interactive movie. Most of the player's time is spent watching movie footage (with real actors and scenery). At certain points, the movie freezes, and the player is presented with a screen with two or more choices. Each choice advances the clock, so it is necessary to plan well in order not to run out of time and to successfully solve the case."
"Kishin Douji Zenki FX: Vajra Fight","鬼神童子 ZENKI FX 金剛焱闘 | Kishin Douji Zenki Fx Vajura Fight | Kishin Douji Zenki FX - Vajura Fight","Region Not Set","","Hudson Entertainment, Inc.","Hudson Entertainment, Inc.","1995-12-22","1","No","Action","Not Rated","Kishin Dōji Zenki FX: Vajra Fight is based on the manga Kishin Dōji Zenki by Kikuhide Tani. Once upon a time the Japanese priest Enno has fought and defeated the demon lord Zenki. Zenki was sealed for centuries in the magical bracelet that the Enno family carried through generations. But now, in modern-day Japan, demons called Seeds of Karuma, who worship an ancient evil goddess, began to appear on the Earth, bringing death and destruction. Enno's descendant, a lovely young girl named Chiaki, has no choice but to use her bracelet to summon Zenki! But while being sealed, Zenki has reverted to the form of a nasty, greedy little boy. Chiaki must evoke the power of bracelet to make Zenki fight on her side, and destroy the demons!"
"Kokuu Hyouryuu Nirgends","","Region Not Set","","","","","1","No","Action | Flight Simulator","","No overview is currently available for this title, please feel free to add one."
"Konpeki no Kantai","","NTSC-J","","NEC Home Electronics, Ltd.","Micro Cabin Co.","1995-03-31","1","No","Strategy","Not Rated","Konpeki no Kantai is based on the anime series Deep Blue Fleet, which, in its turn, is based on the novel of the same name by Yoshio Aramaki. The game follows the story of the anime since the first episode. It is set in an alternate universe, following a fictional story of a real historical character, admiral Isoroku Yamamoto (1884 -1943), the commander of the Japanese fleet during World War II. In reality, he was killed during a plane attack by American forces. However, in the anime (and the game) he is miraculously transported on board of the ship Nisshin, shortly after the battle of Tsushima, in 1905. Afterwards, he uses his knowledge from the future to make sure that Japan will be the most powerful country in the world.

The game re-creates the pseudo-historical battles against USA during the alternate World War II, such as depicted in the anime. It is a turn-based strategy game with heavy emphasis on naval combat. Controlling the Japanese Deep Blue Fleet, the player has the ability to micro-manage every aspect of it, including customizing waships, assigning soldiers, and even creating new weapons to be deployed in battles."
"Last Imperial Prince","ラストインペリアルプリンス","Region Not Set","","NEC Home Electronics, Ltd.","Nihon Application","1997-03-14","1","No","Role-Playing","","When an army of monsters attacked the castle Camelot and forced the Emperor to resign, the whole country fell under their rule, and the Emperor's son Radius had to flee. But in his heart, the young prince still hopes to reclaim the land that is rightfully his, and to defeat the monstrous conquerors. With the aid of his best friend, the wandering monk Nova, and a female fighter Mirion, Radius begins his quest."
