title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Graduation for Wonderswan","卒業 for WonderSwan | Sotsugyou for WonderSwan","Region Not Set","","Bandai Visual","Imageworks (Japan)","1999-12-16","1","No","Adventure","Not Rated","The player will become a new teacher who has just been assigned to a private Seika Gakuen, and will take care of the five problem children (Seimi Arai, Minatsu Kato, Mami Shimura, Reiko Takashiro, Shizuka Nakamoto) of the 3rd grade B group in charge. I will lead you to the path. All of them are unique. There are pros and cons, but let's teach with love so that everyone can graduate safely and happily. There is also a mini game."
"Gunpey","","Region Not Set","","Bandai Co., Ltd.","Koto","1999-03-04","2","No","Puzzle","","Gunpey is a Puzzle game, developed by Koto and published by Bandai, which was released in Japan in 1999."
"Hanafuda Shiyouyo","","Region Not Set","","Success Corp.","Success Corp.","2000-02-17","2","No","Strategy","","Hanafuda Shiyouyo is a Miscellaneous game, published by Success, which was released in Japan in 2000."
"Harobots","～ハロボッツ～","Region Not Set","","Sunrise Software, Inc.","Sunrise Interactive","1999-10-07","2","No","Role-Playing","Not Rated","A training game for ""Haro"" that appeared in Mobile Suit Gundam. On the planet Atius, the battle by Robopet's ""Halo"" is very popular. The player raises this Harobots and aims to become the strongest Harobots Butler. By playing 4 types of mini-games, Haro's ability will gradually increase. When the basic ability has risen to some extent, combine attributes and obtain new robot data. The obtained robot data can be used as Halo's transformation ability during battle. What's more, the robot data is the data of famous Sunrise robots such as Dunbine and Zambot 3, so I'm surprised! Of course, you can also exchange data and play against each other!"
"Hunter X Hunter: Ishi o Tsugomono","","Region Not Set","","Bandai Co., Ltd.","Access","2000-06-01","1","No","Role-Playing","","Hunter X Hunter is a Role-Playing game, developed by Access and published by Bandai, which was released in Japan in 2000."
"Kakutou Ryouri Densetsu Bistro Recipe: Wonder Battle Hen","","Region Not Set","","Banpresto Co., Ltd.","Banpresto Co., Ltd.","1999-09-30","1","No","Strategy","","Bistro Recipe is a Strategy game, developed and published by Banpresto, which was released in Japan in 1999."
"Kaze no Klonoa: Moonlight Museum","","Region Not Set","","Namco","Namco","1999-05-20","1","No","Platform","","Klonoa and his friend Huepow come across a young crying girl who tells them that the moon has been divided into fragments and stolen by a mysterious group of artists that reside in the nearby Moonlight Museum. Determined to help, the duo rush off to the Museum's entrance, and once they come inside, they are greeted by a painter named Picoo who traps them inside a piece of artwork. Klonoa and Huepow must fight their way through five worlds within the Museum itself before finding the source of all their troubles and restoring the moon to the sky."
"Keiba Yosou Shien Soft: Yosou Shin Karon","競馬予想支援ソフト 予想進化論","Region Not Set","","Media Entertainment","Media Entertainment","1999-04-19","1","No","Sports | Utility","Not Rated","Horse racing prediction software that allows you to enter data on racehorses with a simple operation. Since it is possible to assemble the logic of ability evaluation independently, you can create your own prediction theory as if you were playing a game. Moreover, it may be possible to come up with the strongest theory because it can be improved based on experience. Also equipped with sample logic for those who do not have difficult expertise. As a luxury privilege, a ""pocket horse racing data book"" that is useful in actual battles is also included. It will be immediately useful as mobile phone prediction software."
"KISS Yori... Seaside Serenade","","Region Not Set","","KID Corp.","KID Corp.","1999-12-02","1","No","Adventure","","KISS Yori... Seaside Serenade is an Adventure game, developed and published by Kid, which was released in Japan in 1999."
"Kosodate Quiz Dokodemo: My Angel","","Region Not Set","","Bandai Co., Ltd.","Namco","1999-04-15","2","No","Puzzle","","Kosodate Quiz Dokodemo: My Angel is a Miscellaneous game, developed by Namco and published by Bandai, which was released in Japan in 1999."
"Kyousouba Ikusei Simulation: Keiba","","Region Not Set","","BEC Co., Ltd.","BEC Co., Ltd.","1999-11-18","1","No","Sports","","Keiba is a Sports game, published by Bec, which was released in Japan in 1999."
"Langrisser Millennium WS: The Last Century","","Region Not Set","","Bandai Co., Ltd.","Bandai Co., Ltd.","2000-03-09","1","No","Strategy","","Langrisser Millennium WS: The Last Century is a Strategy game, developed and published by Bandai, which was released in Japan in 2000."
"Last Stand","","Region Not Set","","Bandai Co., Ltd.","Soft Machine","1999-03-27","1","No","Strategy","","Last Stand is a Strategy game, developed by Soft Machine and published by Bandai, which was released in Japan in 1999."
"Lode Runner for WonderSwan","","Region Not Set","","Banpresto Co., Ltd.","Aisystem Tokyo","2000-04-20","1","No","Action","","Lode Runner for WonderSwan is an Action game, developed by Aisystem Tokyo and published by Banpresto, which was released in Japan in 2000."
"Macross: True Love Song","","Region Not Set","","Lay-Up","Lay-Up","2000-03-23","1","No","Strategy","","Macross: True Love Song is a Strategy game, developed and published by Lay-Up, which was released in Japan in 2000."
"Magical Drop for WonderSwan","","Region Not Set","","Data East Corporation","Gaibrain","1999-10-14","2","No","Puzzle","","Magical Drop for WonderSwan is a Puzzle game, developed by Gaibrain and published by Data East, which was released in Japan in 1999."
"Mahjong: Touryuumon","","Region Not Set","","Sammy Corporation","Chat Noir","1999-03-11","","No","Sports","","Mahjong Touryuumon is a Miscellaneous game, developed by Chat Noir and published by Sammy Studios, which was released in Japan in 1999."
"Makaimura for WonderSwan","","Region Not Set","","Bandai Co., Ltd.","Capcom","1999-07-22","1","No","Action","","Makaimura for WonderSwan (Japanese: 魔界村?, ""Demon World Village for WonderSwan"") is a game for the WonderSwan developed by Capcom and published by Bandai in 1999 and is part of the Ghosts 'n Goblins franchise.

Sharing similar gameplay to its predecessors, Makaimura also shares enemies, weapons and backgrounds from the previous three games. Unique features include double paths from the second till the fifth levels, swimming in water and a level which requires the player to rotate the wonderswan by 90 degrees as Arthur climbs and swings down a rope in a vertical shaft. Unlike other games, the player is not required to repeat the game after the penultimate level in order to get the one weapon to defeat the final boss Azrael."
"Medarot: Perfect Edition - Kabuto Version","メダロット・パーフェクトエディション(カブトムシバージョン)","Region Not Set","","Imagineer Co., Ltd.","Natsume","1999-05-04","2","No","Role-Playing","Not Rated","An RPG set in the near future, where ""robot battles (commonly known as robin)"", in which robot pets and Medabots fight each other, are booming. Medabots consists of six parts: a tinpet corresponding to the skeleton, a medal corresponding to the brain, a head, a right arm, a left arm, and a leg, and there are 60 types of parts for each. By rearranging these parts, you can make your own Medabots. If you beat the enemy with Robottle, you can steal the opponent's parts, and you can also get the parts at the event. If you connect to your friend's Medabots with a communication cable, you can play against your friend's Medabots or exchange parts."
"Medarot: Perfect Edition - Kuwagata Version","メダロット・パーフェクトエディション(クワガタバージョン)","Region Not Set","","Imagineer Co., Ltd.","Natsume","1999-05-04","2","No","Role-Playing","Not Rated","An RPG set in the near future, where ""robot battles (commonly known as robin)"", in which robot pets and Medabots fight each other, are booming. Medabots consists of six parts: a tinpet corresponding to the skeleton, a medal corresponding to the brain, a head, a right arm, a left arm, and a leg, and there are 60 types of parts for each. By rearranging these parts, you can make your own Medabots. If you beat the enemy with Robottle, you can steal the opponent's parts, and you can also get the parts at the event. If you connect to your friend's Medabots with a communication cable, you can play against your friend's Medabots or exchange parts."
"Meitantei Conan: Majutsushi no Chousenjou!","","Region Not Set","","Bandai Co., Ltd.","Tomcat System","1999-08-05","1","No","Adventure","","Meitantei Conan is an Adventure game, developed by Tomcat System and published by Bandai, which was released in Japan in 1999."
"Meitantei Conan: Nishi no Meitantei Saidai no Kiki!?","","Region Not Set","","Bandai Co., Ltd.","Tomcat System","2000-07-27","1","No","Adventure","","Meitantei Conan: Nishi no Meitantei Saidai no Kiki!? is an Adventure game, developed by Tomcat System and published by Bandai, which was released in Japan in 2000."
"Meta Communication Therapy: Nee Kiite!","メタコミセラピー「ねぇ聞いて!」","Region Not Set","","Media Entertainment","Yoshidayama Workshop","2000-03-23","1","No","Strategy","Not Rated","Healing character ""Yuyu"" that keeps moving with non-stop animation. A game that heals the player's own mind while communicating with such ""Yuyu"". You can talk to ""Yuyu"" about your love affairs, have a psychological test, and sometimes talk to ""Yuyu"" based on the information you got from your friends. , A new dimension communication tool that solves your worries before you know it. Let the healing character ""Yuyu"" heal your heart."
"Mingle Magnet","","Region Not Set","","HAL Laboratory, Inc.","Mechanic Arms","1999-11-02","1","No","Puzzle","","Mingle Magnet is a simple puzzle game of the falling block variety. The player oversees a 10 x 10 square field where the first four rows (three on easy) have been filled by blocks. Each block shows one of three symbols, a dark gray circle, a light gray circle, and a white circle. When ever any of blocks with matching symbols touch they will form a link. By moving the cursor over a chain and clicking on it the player will be given points based on its size on the chain will be removed. The goal is to get a large score while making sure that new pieces can still enter the field. Once no more pieces can enter the game ends. Blocks fall at the same time one square apart, when the next set of blocks fall they will occupy the space given by the previous drop.

The ""magnet"" aspect of Mingle Magnet come into play in how the player can control the placement of the blocks. All the blocks are attracted to a magnet which, although not seen, can be placed on any side of the field. All blocks will be drawn to the magnet. For example, if one has the magnet at the south of the field and then puts it to the north what was the top of the block pile will now be the bottom, and blocks will fall onto what was the bottom. The direction of the magnet is indicated by a magnetic field animation behind the action.

This game is played vertically."
"Mobile Suit Gundam MSVS","","Region Not Set","","Bandai Co., Ltd.","SIMS Co., Ltd.","1999-08-26","2","No","Flight Simulator","","A simulation game. Players assume the role of an Anaheim Electronics test pilot as they utilize various Mobile Suits from Gundam's One Year War era."
"Moero!! Pro Yakyuu Rookies","","Region Not Set","","Jaleco Ltd.","Tose Co., Ltd.","2000-03-30","2","No","Sports","","Moero!! Pro Yakyuu Rookies is a Sports game, developed by TOSE and published by Jaleco Entertainment, which was released in Japan in 2000."
"Morita Shogi for WonderSwan","","Region Not Set","","Yuki Enterprise","Yuki Enterprise","1999-12-22","","No","Sports","","Morita Shogi for WonderSwan is a Miscellaneous game, developed and published by Yuki, which was released in Japan in 1999."
"Nazo-Oh Pocket","","Region Not Set","","Bandai Co., Ltd.","Bandai Visual","1999-11-18","1","No","Adventure","","Nazo-Oh Pocket is an Adventure game, developed by Bandai Visual and published by Bandai, which was released in Japan in 1999."
"Neon Genesis Evangelion: Shito Ikusei","","Region Not Set","","Bandai Co., Ltd.","Soft Machine","1999-07-22","2","No","Role-Playing","","Neon Genesis Evangelion is a Role-Playing game, developed by Soft Machine and published by Bandai, which was released in Japan in 1999."
"Nice On","","Region Not Set","","Sammy Corporation","Aisystem Tokyo","1999-04-08","2","No","Sports","","Nice On is a Sports game, developed by Aisystem Tokyo and published by Sammy Studios, which was released in Japan in 1999."
"Nippon Pro Mahjong Renmei Kounin: Tetsuman","","Region Not Set","","Kaga Tech","Chat Noir","1999-07-15","2","No","Sports","E - Everyone","Tetsuman is a Miscellaneous game, developed by Chat Noir and published by Kaga Tech, which was released in Japan in 1999."
"Nobunaga no Yabou for Wonderswan","信長の野望 for WonderSwan | Nobunaga's Ambition for WonderSwan","Region Not Set","","Koei Co., Ltd.","iNiS | 																Koei","1999-03-11","2","No","Strategy","Not Rated","The popular series ""Nobunaga's Ambition"" has been renewed for WonderSwan! Enjoy the battle of the Sengoku daimyo who bet his life on the trade-in with new features such as heirloom exchange and war battle! !! Now is the time to become a turbulent Sengoku daimyo and aim to unify the world! Take command of the warlords under your control and get all 16 countries. In a breathtaking battle, you are the one who will fulfill your dream of unity. A new history is about to begin. Equipped with a new heirloom exchange system. Realize online battle play. There are more than 100 warlords. You can save 3 places."
"Ochan no Oekaki Logic","","Region Not Set","","SUNSOFT","Santaclaus","2000-01-06","1","No","Puzzle","","Ochan no Oekaki Logic is a Puzzle game, developed by Santaclaus and published by SunSoft, which was released in Japan in 2000."
"Pocket Fighter","","Region Not Set","","Bandai Co., Ltd.","Soft Machine","2000-04-06","2","No","Fighting","","It's the most outrageous fighting game ever! Innocent but deadly, these pint-sized champions from Street Fighter and DarkStalkers pack one heck of a punch. Battle to collect power-up gems and duke it out with the most insane attacks and hilarious fighting combos of all time."
"Pro Mahjong Kiwame for WonderSwan","","Region Not Set","","Athena Co., Ltd.","Athena Co., Ltd.","1999-10-07","","No","Sports","","Pro Mahjong Kiwame for WonderSwan is a Miscellaneous game, developed and published by Athena, which was released in Japan in 1999."
"Puyo Puyo Tsuu","ぷよぷよ通","Region Not Set","","Bandai Co., Ltd.","Compile","1999-03-11","2","No","Puzzle","Not Rated","Competitive falling object puzzle game. ""Puyo Puyo alone"" mode where you can beat the monsters nesting in the tower of magic, ""Puyo Puyo"" mode where you can brute force against all characters, ""Tokon"" mode where the level goes up every time you win, battle cable Equipped with 4 modes of ""competition play"" mode using. Enjoy ""Puyo Puyo"" anytime, anywhere."
"Puzzle Bobble","","Region Not Set","","SUNSOFT","Yoshidayama Workshop","1999-07-01","2","No","Puzzle","","Puzzle Bobble is a Puzzle game, developed by Yoshidayama Workshop and published by SunSoft, which was released in Japan in 1999."
"Rainbow Islands: Putty's Party","","Region Not Set","","MegaHouse Corporation","DigitalWare","2000-06-29","1","No","Action","","Rainbow Islands: Putty's Party is an Action game, developed by DigitalWare and published by MegaHouse, which was released in Japan in 2000."
"Ring: Infinity","","Region Not Set","","Kadokawa Shoten","Kadokawa Shoten","2000-08-10","1","No","Adventure","","Ring: Infinity (リング ∞) is a visual novel game for the WonderSwan released only in Japan in 2000. The game begins much like the other stories in the ""Ring"" series do by introducing you to the ""Cursed Videotape."" From there, you must find a way to save yourself, or perish."
"Robot Works","","Region Not Set","","Bandai Co., Ltd.","Bandai Co., Ltd.","2000-08-04","","No","Construction and Management Simulation","","Robot Works is a Miscellaneous game, developed and published by Bandai, which was released in Japan in 2000."
"Rock Man & Forte: Challenger from the Future","ロックマン&フォルテ 未来からの挑戦者 | Rockman & Forte - Mirai Kara no Chousensha","Region Not Set","","Bandai Co., Ltd.","Lay-Up","1999-10-28","1","No","Platform","Not Rated","Join Rock Man and Forte's fight for humankind as you face off with the newest menace in town--Robot King. King's captured all of the data plans for Dr. Wily's creations. They will equip King with all the knowledge he needs to build his own indestructible army of robots. As either Rock Man or Forte, you'll set out separate adventures using a variety of battle moves and weapons to defeat robot masters. Hidden bolts and CDs give you extra items to assist in battles."
"Rockman & Forte","Megaman & Bass","NTSC-J","United States of America","Bandai Co., Ltd.","Bandai Co., Ltd.","1999-08-05","1","No","Action | Platform","E10+ - Everyone 10+","Rokkuman ando Forute: Mirai kara no Chousensha, lit. ""Rockman & Forte: Challenger from the Future"") is a video game in the classic Rockman series. It is considered to be a “sequel” to Rockman & Forte due to its naming, though it actually continues on from the story of Rockman World 2. It was developed by Bandai under license by Capcom and released on August 5, 1999 for the Bandai WonderSwan"
"Sangokushi for Wonderswan","三國志II for WonderSwan | Romance of the Three Kingdoms for WonderSwan","Region Not Set","","Koei Co., Ltd.","iNiS | 																Koei","1999-04-01","2","No","Strategy","Not Rated","WS completely original. Time is China in the Three Kingdoms era. There were men who gave their lives to me on the vast continent. Liu Bei, Cao Cao, Komei, Lu Bu, Chisho and Takeshi ... each collide in a hot battle. A maximum of 5 cities will be battlefields, and the battle will change depending on the combination of cities that will be battlefields. More than 200 warlords who appear have their own special skills, and the battle situation changes depending on their actions. The aim is to unify all 19 states. Can you master the warlords and claim victory all over China?"
"Sangokushi II for Wonderswan","三國志II for WonderSwan | Romance of the Three Kingdoms II for WonderSwan","Region Not Set","","Koei Co., Ltd.","iNiS | 																Koei","2000-04-06","1","No","Strategy","Not Rated","The number of military commanders appearing has also been greatly increased from about 200 in the previous work to about 350. Strategies are becoming more diverse due to abundant strategies such as ""Ambush Poison"", ""Dragon Tiger Wolf"", and ""Two Tiger Competition"". In addition, as an original specification only for the WS version, it is equipped with a function called ""Bushou Retsuden"" that allows you to see the profiles of the warlords at a glance! If you use this function, you can use this software as a portable ""Sangokushi database""."
"SD Gundam Eiyuuden: Kishi Densetsu","","Region Not Set","","Bandai Co., Ltd.","Bandai Co., Ltd.","2001-03-15","","No","Racing","","SD Gundam Eiyuuden: Kishi Densetsu is a Racing game, developed and published by Bandai, which was released in Japan in 2001."
"SD Gundam G Generation: Gather Beat","","Region Not Set","","Bandai Co., Ltd.","Vanguard Works","2000-07-13","2","No","Strategy","","SD Gundam G Generation: Gather Beat is a Strategy game, developed by Vanguard Works and published by Bandai, which was released in Japan in 2000."
