title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"368 in 1","","Region Not Set","","","","1991-01-01","2","Yes","Unofficial","Not Rated","Bootleg Mega Drive multicart"
"6-Pak","","NTSC","United States of America","Sega","Sega","1995-01-01","2","Yes","Action | Puzzle | Racing | Fighting | Sports | Platform","E10+ - Everyone 10+","6-Pak is a compilation of six of Sega's most popular ""franchise"" games released in the early days of the Genesis. Included are the following:
•Super Hang-On
•The Revenge of Shinobi
•Golden Axe
•Columns
•Sonic the Hedgehog
•Streets of Rage"
"6-Pak","","NTSC-U","Brazil","Sega","Compilation","1996-01-01","2","Yes","Action | Puzzle | Racing | Fighting | Platform | Vehicle Simulation","Not Rated","6-PAK is a compilation of six of SEGA's most popular ""franchise"" games released in the early days of the Genesis. Included are the following:
•Columns
•Golden Axe
•Revenge of Shinobi
•Sonic the Hedgehog
•Streets of Rage
•Super Hang-On"
"688 Attack Sub","","NTSC-U","","Sega","Electronic Arts, Inc.","1991-01-01","1","No","Strategy","E10+ - Everyone 10+","An early submarine game with ten missions which can be played with both American and Soviet attack submarines. The game focuses on realism with several stations the player can use (sonar, weapons, navigation, helm, radio and periscope) but most duties can be delegated to crew members. The graphics are mostly close-up views of the control panels but in some occasions they feature digitized images of surface ships and crew."
"688 Attack Sub","","PAL","","Electronic Arts","John W. Ratcliff","1991-07-01","1","No","Strategy","Not Rated","An early submarine game with ten missions which can be played with both American and Soviet attack submarines. The game focuses on realism with several stations the player can use (sonar, weapons, navigation, helm, radio and periscope) but most duties can be delegated to crew members. The graphics are mostly close-up views of the control panels but in some occasions they feature digitized images of surface ships and crew."
"777 Casino","Meng Huan Shui Guo Pan - 777 Casino","Region Not Set","","","City Man Technologies","1991-01-01","2","No","Puzzle","","777 Casino is a Casino game, developed and published by City Man Technologies, which was released in Asia in 1991."
"A Bug's Life","","NTSC","United States of America","Sega","Pirate Games","1997-10-31","1","No","Platform","E - Everyone","Pixar's second animated feature, A Bug's Life, arrived in movie theatres in 1998, and the videogame adaptation was released on the Nintendo GameBoy Color and the Sony Playstation.

It wasn't supposed to appear on the Genesis at all -- Sega's 16-bit system was well past its commercial prime by the late 1990's, even on the hand-me-down/bedroom system basis that tends to keep a trickle of kids' titles coming late in a console's life.  And it never did in any legal form.  But enterprising Asian game pirates saw an opportunity to cash in on Sega and Disney in one go, and thus this wholly unlicensed conversion of the GameBoy Color version of A Bug's Life appeared on the Genesis:"
"A Dinosaur's Tale","","NTSC-U","United States of America","Hi-Tech Expressions, Inc.","Funcom","1994-01-01","1","No","Action","E - Everyone","Play as characters from the Spielberg animated movie We're Back, based entirely on the preview trailer. Run and jump through a variety of levels and defeat Dr. Screweyes. Every second level is a side-scrolling platformer where you take the role of the human kids Cecilia or Louie and move through obstacles to get to the end of the level. These levels are set at various New York locations including a TV studio and a circus that wants to keep the dinosaurs as an exhibit. Every other level is a 3D level where you play one of the dinosaur characters, e.g. skateboarding on the back of a pickup truck as Rex or flying as Elsa over central park while collecting balloons. This is one of the earliest Genesis games with 3D gameplay."
"A-Ressha de Ikou MD","Take the A Train","NTSC-J","Japan","Sega","Artdink","1992-03-12","1","No","Strategy","Not Rated","A Ressha de Ikou MD is a simulation game involving the construction of a railroad in order to boost the city's mass transit system. The game was released to an exclusively Japanese market; with no release ever being attempted for the North American or European markets."
"Aa Harimanada","","NTSC-J","Japan","Sega","Megasoft","1993-09-03","2","Yes","Fighting | Sports","E10+ - Everyone 10+","Aa Harimanada is a 1993 sumo wrestling video game by Sega for the Mega Drive/Genesis and Game Gear made to tie into TV Tokyo's Aa Harimanada anime.

The game is a typical fighting game with various button combinations doing something different. The Mega Drive version has a password system and a two-player versus mode."
"AAAHH!!! Real Monsters","","NTSC-U","","Viacom New Media","Realtime Associates, Inc.","1995-09-15","1","No","Platform","E - Everyone","In this game, based on popular Nickelodeon comics, you control three monsters: Ickis, Oblina, and Krumm. The Gromble, a headmaster in monster school, needs you to perform the final test - monster Midterm Exam - in order to prove yourselves to be real monsters. You should collect trash, throw it on people, and scare them!

This is a platform game, where you control three characters. Each one of them has a special move that is often used to solve puzzles and overcome obstacles: Ickis can fly for a short time, Oblina can reach high ledges, and Krumm can scan off-screen areas. They can also collect monster books, that will teach them to scare people. Help the three monsters to graduate!"
"AAAHH!!! Real Monsters","","PAL","","Viacom New Media","Realtime Associates, Inc.","1995-11-01","1","No","Platform","Not Rated","In this game, based on popular Nickelodeon comics, you control three monsters: Ickis, Oblina, and Krumm. The Gromble, a headmaster in monster school, needs you to perform the final test - monster Midterm Exam - in order to prove yourselves to be real monsters. You should collect trash, throw it on people, and scare them!

This is a platform game, where you control three characters. Each one of them has a special move that is often used to solve puzzles and overcome obstacles: Ickis can fly for a short time, Oblina can reach high ledges, and Krumm can scan off-screen areas. They can also collect monster books, that will teach them to scare people. Help the three monsters to graduate!"
"Action 52","","NTSC-U","","Active Enterprises Ltd.","Active Enterprises","1993-05-28","2","No","Action","Not Rated","Get 52 ""New and Original"" exciting games for play on your Sega Genesis. Try to get Billy Bob out of the Dungeon where he is imprisoned, to save MARYLOU. Go along with the ACTION GAMEMASTER as he changes into one of the fearsome CHEETAHMEN to try to defeat all of the ACTION 52 evil attackers. These two games plus an additional 50 games on this one ""Multi-GamePak"" will keep you entertained for a long time."
"Addams Family Values","","PAL","","Ocean Software Ltd.","Enigma Variations Ltd | 																Ocean | 																Ocean Software Ltd.","1994-12-06","1","No","Action | Role-Playing","Not Rated","Loosely based on the plot of the film, the player takes the role of Uncle Fester as he searches for the recently kidnapped baby Pubert. On the way he receives help from The Addams Family and a host of original characters from the game."
"Advanced Busterhawk Gley Lancer","Gley Lancer","NTSC-J","Japan","Masaya","Masaya","1992-07-16","1","No","Shooter","E - Everyone","Advanced Busterhawk Gley Lancer is a scrolling shooter which has its story narrated through manga-style panel illustrations, similar to Phantasy Star IV or Gaiares. The story follows Lucia, a 16 year old star fighter pilot in the Earth Federation. A war breaks out between humans and an unknown alien race in the year 2025. Lucia's father, Ken, a high-ranking admiral in the Federation Navy, is captured after his ship is warped out of the combat zone with 4 alien modules which have the ability of teleportation. Lucia, heart-broken after hearing her father's disappearance, decides to hijack the prototype fighter CSH-01-XA ""Gleylancer"" with the help of her friend Teim and go after her father."
"Advanced Daisenryaku: Deutsch Dengeki Sakusen","","NTSC-J","Japan","Sega","SystemSoft Alpha","1991-07-17","4","No","Strategy","Not Rated","Advanced Daisenryaku: Deutsch Dengeki Sakusen (アドバンスド大戦略 ドイツ電撃作戦), commonly referred to simply as Advanced Daisenryaku, is a 1991 strategy game developed jointly by Sega and SystemSoft and published by Sega for the Sega Mega Drive exclusively in Japan. It is part of SystemSoft's Daisenryaku series of strategy games, and is one of the few retail Mega Drive games to have online play compatibility via Sega Meganet. It also started the Advanced Daisenryaku line, all of which have been published by Sega.

Sega and now-renamed SystemSoft Alpha rereleased the game in 2006 as part of Sega Ages 2500.

In 2002-2006, Nebelwurfer fan-translated the game to English as Advanced Military Commander along with a translated manual."
"Adventurous Boy: Mao Xian Xiao Zi","","Region Not Set","","Gamute","Gamute","1998-01-01","1","No","Shooter","","Adventurous Boy: Mao Xian Xiao Zi (冒險小子) is an unlicensed Fantasy Zone clone, though features completely original graphics and sound. The release date of this game is currently unknown (the game itself does not say it and no package pictures have been found)."
"Aero Blasters","Air Buster","NTSC-J","Japan","Kaneko Co., Ltd.","Kaneko","1991-01-31","2","No","Shooter","Not Rated","Aero Blasters: Trouble Specialty Raid Unit is a 1990 horizontally scrolling shoot 'em up video game developed and published by Kaneko and licensed to Namco. The game was originally released in the arcades in 1990 and was subsequently released for the PC Engine/TurboGrafx-16 (as Aero Blasters) and Sega Mega Drive/Genesis (as Air Buster in North America) in 1990 and 1991 respectively.

In Air Buster, the player controls a fighter jet also designed for space travel and shoots enemies, collects power-ups, and defeats bosses to advance levels. As a console game, Air Buster had the distinction of being two player simultaneous, which was rare among side scrolling shooters on home consoles at the time; all games in the Thunder Force, Gradius, and R-Type series were only 1 player on the home consoles."
"Aero the Acro-Bat","","NTSC-U","United States of America","Sun Corporation of America","Iguana Entertainment","1993-10-01","1","No","Platform","E - Everyone","You play as bat Aero, who have to stop the mad scientist Edgar Ektor, who is trying to rid the world of amusement and fun. So you jump through the circus-style levels, using different kinds of machines such as catapults, cannons, bubble machines, platforms, etc., collecting various power-ups such as cheese, soda, keys, clocks, etc. and avoiding lethal obstacles."
"Aero the Acro-Bat","","PAL","United Kingdom of Great Britain and Northern Ireland","","","1993-09-01","1","No","Platform","Not Rated","Aero the Acro-Bat is a Mega Drive/Genesis and Super Nintendo game created by David Siller (of Maximo: Ghosts to Glory fame), developed by the now defunct Iguana Entertainment,[1] and published by Sunsoft on October 1993."
"Aero the Acro-Bat 2","","NTSC-U","United States of America","Sun Corporation of America","Iguana Entertainment","1994-11-01","1","No","Platform","E - Everyone","In the sequel to Aero the Acro-Bat you have to defeat evil industrialist Edgar Ektor once again. He is back and again with bad ideas, so you - in the role of Aero - have to find and destroy him before he carries out his diabolical ""Plan B"". Like in the last installment, you have to jump, escape lethal obstacles and progress in time. This game features more moves for Aero, more mechanisms to use and more items to collect."
"Aero the Acro-Bat 2","","PAL","","SUNSOFT","Iguana Entertainment","1995-01-01","1","No","Platform","Not Rated","In the sequel to Aero the Acro-Bat you have to defeat evil industrialist Edgar Ektor once again. He is back and again with bad ideas, so you - in the role of Aero - have to find and destroy him before he carries out his diabolical ""Plan B"". Like in the last installment, you have to jump, escape lethal obstacles and progress in time. This game features more moves for Aero, more mechanisms to use and more items to collect."
"Aerobiz","Air Management: Ōzora ni Kakeru | エアーマネジメント 大空に賭ける | Air Management","NTSC-U","","Koei Co., Ltd.","KOEI Co., Ltd.","1992-01-01","4","No","Construction and Management Simulation | Strategy","Not Rated","You are the CEO of an airline company. Your goal is to become the most successful airline in the world by connecting all 22 cities with air routes, maintain a profit, and meet the required quota of passengers. If you cannot turn a profit for a year or meet the victory conditions in 32 years you lose. Some strategic decisions you must make include negotiating for open air routes, purchasing or selling aircraft, invest in branch offices and hotels, advertise your airline and set budgets. You must also pay attention to statistics like quarterly and annual sales reports, as well as city data. World events also affect your airline, from natural disasters to war and even the Olympic games, all of which will affect how many passengers you get. All the planes in the game are based on real-life aircraft, such as the Boeing 747 and the Concorde."
"Aerobiz Supersonic","エアーマネジメントII 航空王をめざせ | Air Management II: Kōkū Ō wo Mezase | Aerobiz 2 | Air Management 2","NTSC-U","","Koei Co., Ltd.","KOEI Co., Ltd.","1993-04-02","4","No","Construction and Management Simulation | Strategy","E - Everyone","LEAD YOUR AIRLINE INTO THE FUTURE!
It’s the beginning of the 21st century and competition in the airline industry is heating up. As a young, ambitious CEO, it's up to you to make sure your airline is a survivor and not just another casualty. To succeed, you will have to make some tough decisions including where to fly, which planes to purchase and how to attract visitors to the cities you service. Your goal: to differentiate your airline from the rest while still turning a profit.

ln Aerobiz Supersonic, fashion a powerful fleet of aircraft from more than 50 possible choices. organize routes to 89 global destinations and invest your profits in a variety of new services including amusement parks. ski resorts and airport shuttle services. And don’t target as CEO you're still responsible for ings like plane maintenance, advertising and handling those periodic emergencies such as a plane crash or employee strike.

Get ready to make some tough decisions! If you make the right ones. your planes will dominate the skies of the 21st century.

*Offer air service to over 80 major and minor cities around the globe

*Select from four eras in aviation history including two futuristic scenarios Purchase from an extensive list of historical, supersonic and fictitious airplanes

*Invest in business ventures such as concert halls, golf courses and amusement parks

*One to four player fun"
"After Burner II","","PAL","United Kingdom of Great Britain and Northern Ireland","Sega","Sega","1990-07-15","1","No","Shooter","Not Rated","Similar to its predecessor, the premise of After Burner II is to get on the F-14 Tomcat and fly mission after mission of shooting planes out of the sky. At your disposal is a vulcan cannon (basically a machine gun) and a limited number of missiles. In some versions of the game the guns fire automatically all the time. Sometimes you come across a friendly supply plane and if you dock with it you can replenish your missiles.

The game is viewed from behind the plane with you fighting wave after wave of enemy fighters. But at heart it offers the usual shooter mechanics, meaning you spend most of your time dodging and shooting. You also can speed up and slow down to deal with enemies which appear behind you."
"After Burner II","","NTSC-J","Japan","Sega","Sega","1990-07-01","1","No","Action | Shooter | Flight Simulator","Not Rated","You scream off the carrier, there's no time to think! You're caught in a swarm of enemy aircraft and more are dead ahead. They're closing at Mach 5, as your machine guns start blasting.

Burn through a sky of flying metal! frontal attackers and respond with missiles. Your enemies are specks on the horizon, then instandtly they're in your face, launching even faster missiles!

Nothing can prepare you for the incredible speed  of the attack. Hit your afterburner! Dive and twist! Throw your plane into a 360 roll as the enemy spins by so close you almost touch wing tips.

Day or night, dog fight or missile duel - the terrifying speed of battle never lets up. The sky shrieks with metal menace. The intercept officer is screaming ""Look out!"""
"After Burner II","After Burner 2","NTSC","United States of America","Sega","Sega","1990-03-22","1","No","Shooter | Flight Simulator","E - Everyone","Similar to its predecessor, the premise of After Burner II is to get on the F-14 Tomcat and fly mission after mission of shooting planes out of the sky. At your disposal is a vulcan cannon (basically a machine gun) and a limited number of missiles. In some versions of the game the guns fire automatically all the time. Sometimes you come across a friendly supply plane and if you dock with it you can replenish your missiles.

The game is viewed from behind the plane with you fighting wave after wave of enemy fighters. But at heart it offers the usual shooter mechanics, meaning you spend most of your time dodging and shooting. You also can speed up and slow down to deal with enemies which appear behind you.

UPC / Barcode: 010086011043"
"Air Buster","Air Buster: Trouble Specialty Raid Unit | Aero Blasters: Trouble Specialty Raid Unit | Aero Blasters","NTSC-U","","Kaneko Co., Ltd.","Inter State","1991-01-31","2","Yes","Action | Shooter","Not Rated","This isn't a little skirmish in the air. This is a full-fledged, take-no-prisoners, hyper-drive war to the finish with three-dimensional screens and incredible sound effects. Simultaneous two-player action with horizontal and vertical scrolling means you need cunning, instinct, and flight skills to destroy the enemy...and survive!"
"Air Diver","","NTSC-J","Japan","Seismic Games","Copya System Ltd.","1990-04-01","1","No","Action | Shooter","Not Rated","Your mission is to find and eliminate the enemy terrorists. They are extremely well armed, and central intelligence informs us that they may have the backing of several unfriendly extraterrestrial nations..."
"Air Diver","","NTSC","","Seismic Software Inc.","Copya System Ltd.","1990-04-01","1","No","Shooter | Flight Simulator","E - Everyone","Your mission is to find and eliminate the enemy terrorists. They are extremely well armed, and central intelligence informs us that they may have the backing of several unfriendly extraterrestrial nations..."
"Air Management II: Koukuu-Ou o Mezase","Air Management 2 | Aerobiz: Supersonic | Air Management II: Kōkū Ō wo Mezase | エアーマネジメントII 航空王をめざせ | Aerobiz 2","NTSC-J","Japan","Koei Co., Ltd.","KOEI Co., Ltd.","1994-08-26","4","No","Construction and Management Simulation | Strategy","E - Everyone","LEAD YOUR AIRLINE INTO THE FUTURE!
It’s the beginning of the 21st century and competition in the airline industry is heating up. As a young, ambitious CEO, it's up to you to make sure your airline is a survivor and not just another casualty. To succeed, you will have to make some tough decisions including where to fly, which planes to purchase and how to attract visitors to the cities you service. Your goal: to differentiate your airline from the rest while still turning a profit.

ln Air Management II, fashion a powerful fleet of aircraft from more than 50 possible choices. organize routes to 89 global destinations and invest your profits in a variety of new services including amusement parks. ski resorts and airport shuttle services. And don’t target as CEO you're still responsible for ings like plane maintenance, advertising and handling those periodic emergencies such as a plane crash or employee strike.

Get ready to make some tough decisions! If you make the right ones. your planes will dominate the skies of the 21st century.

*Offer air service to over 80 major and minor cities around the globe

*Select from four eras in aviation history including two futuristic scenarios Purchase from an extensive list of historical, supersonic and fictitious airplanes

*Invest in business ventures such as concert halls, golf courses and amusement parks

*One to four player fun"
"Air Management: Oozora ni Kakeru","エア　マネジメント | Aerobiz | Air Management: Ōzora ni Kakeru","NTSC-J","Japan","Koei Co., Ltd.","KOEI Co., Ltd.","1990-04-17","4","No","Construction and Management Simulation | Strategy","E - Everyone","You are the CEO of an airline company. Your goal is to become the most successful airline in the world by connecting all 22 cities with air routes, maintain a profit, and meet the required quota of passengers. If you cannot turn a profit for a year or meet the victory conditions in 32 years you lose. Some strategic decisions you must make include negotiating for open air routes, purchasing or selling aircraft, invest in branch offices and hotels, advertise your airline and set budgets. You must also pay attention to statistics like quarterly and annual sales reports, as well as city data. World events also affect your airline, from natural disasters to war and even the Olympic games, all of which will affect how many passengers you get. All the planes in the game are based on real-life aircraft, such as the Boeing 747 and the Concorde."
"Akira","","NTSC","","Black Pearl Software","Black Pearl","2019-12-26","1","No","Action | Adventure","Not Rated","Akira es una de las películas de animación japonesa más recordadas de todos los tiempos. Basado en el manga de Katsuhiro Otomo, el filme no solo impactó sobremanera a la isla asiática, pues también generó que Occidente abriera las puertas a otros anime dirigidos al público adulto.
El título cancelado de Akira ya había surgido información desde hace algunos años. El estudio Black Pearl Software comenzó a desarrollarlo en 1993; su objetivo era lanzarlo en algún momento de 1995 en la Super Nintendo y SEGA Mega Drive. De hecho, también contemplaban una versión portátil para la Game Boy. Sin embargo, los problemas surgidos durante el proceso de desarrollo lo condenaron a la muerte y no vio la luz."
"Aladdin [Legacy Cartridge Collection iam8bit]","","Other","","","","2021-04-19","1","No","Action | Adventure | Platform","E - Everyone","Limited Edition of 4500*
Brand-New Playable Genesis-Compatible Cartridge*
Translucent Ruby Red and Ultra Limited Purple Gem Glow Cartridges**
Nostalgic Clamshell Packaging w/ Premium Foil and Gloss-Embellished Insert
Full-Color, Premium Instruction Booklet w/ Restored Artwork + Foreword by Mike Mika
Retro Pack-In Surprises
Custom Package Design & Restoration by Jango Snow Art & Design
Manufacturing by Retrotainment Games + Infinite NES Lives

*Compatible with NTSC Genesis and EU Mega Drive retro consoles
**Cartridge colorways are randomly inserted into sealed, unmarked boxes. The edition of 4500 is comprised of: Translucent Ruby Red; and Rare Purple Gem Glow(1 in 8 odds for an ultra limited cartridge). We cannot guarantee which version you will receive. It truly is completely random, even to iam8bit staff.
.
The Aladdin video game is prolific in so many ways - from its historically significant and groundbreaking approach to character animation to its incredible integration of the film’s iconic songs.  It proved, upon its initial release in 1993, that licensed products can also be high art. Widely regarded as the platform of choice, this Genesis version of Aladdin is presented in true Legacy Cartridge Collection elegance, complete with lovingly restored artwork, gleaming translucent cartridge shells, a full-color premium manual and other retro pack-in surprises.  Everything that you’ve come to expect from iam8bit’s definitive series, honoring games that defined retro gaming excellence."
"Aladdin II (SNES Capcom Port)","Aladdin 2","NTSC","","","","1995-01-01","2","No","Action | Platform","E - Everyone","Aladdin II is an unlicensed Sega Mega Drive (Genesis) game. It is an attempt at porting the SNES version of Aladdin (developed and published by Capcom) to Sega's console. Mega Drive consumers were not officially given Capcom's version of the game, but instead Virgin's version. Little is known about Aladdin II's origin."
"Alex Kidd in the Enchanted Castle","","NTSC-U","United States of America","Sega of America, Inc.","Sega R&D2","1989-08-14","1","No","Platform","E - Everyone","Alex Kidd in the Enchanted Castle is a 1989 Genesis video game developed by Sega R&D2 and released by Sega of America in the USA on August 14, 1989.

BASH! BIFF! POW! Alex Kidd is punching, kicking, and leaping through Paperock Planet, trying to save his dad! He's having a tough time, what with scorpions, pufferfish, monkeys, and mummies blocking his way!

THUD! SPLAT! BOOM! Alex knocks down a rock pile and grabs the gold! Every time he gets gold, he's got a better chance to win! Then he bounces high in the sky and dives deep under the ocean to snare more!

PAPER! SCISSORS! ROCK! Alex gets dragged into a frantic game of Janken. He's got to make the right sign - paper, scissors, or rock - to beat his bully opponent and escape with all his money!

UP! UP! AND AWAY! Alex speeds in his Pedicopter, right up to the Enchanted Castle! Now he can save his dad by tricking Ashra, the ruler of Paperock. But what's the winning sign? Guess quick!!"
"Alex Kidd in the Enchanted Castle","","PAL","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","1990-11-30","1","No","Platform","E - Everyone","Alex lives on Planet Aries, controlled by his brother, King Igul. After hearing a rumor that his long-lost father, King Thor, is still alive on Planet Paperock, Alex travels to the planet to search for him."
"Alice Sisters [Pixel Heart]","","PAL","","","OrionSoft","2021-01-01","2","No","Action | Platform","Not Rated","The big mountain villain captured the mom of Alice and her sister.

Help Alice and her sister save their mother through 28 levels spread over 4 worlds, each with their final villain to battle against! Play alone by switching from one character to another, or cooperate with 2 players to complete each level. Go through the levels and solve puzzles!"
"Alien 3","Alien³","NTSC","","Arena Entertainment","Probe Entertainment","1992-10-10","1","No","Action","T - Teen","Alien³ is a video game based on the movie of the same name. The plot of the movie picks up directly after the end of Aliens. Ellen Ripley, the main character of the Alien series, is in cryo-sleep aboard the space ship Sulaco. Unfortunately, an alien or two has stowed away on the Sulaco, and wreaked havoc within the ship. Thus, it crash lands on the prison colony planet Fiorina 161. Ripley and the unarmed prisoners have to figure out a way to survive the aliens terrorizing the colony until help arrives.

UPC / Barcode: 734549001043"
"Alien 3","Alien³","PAL","","Arena Entertainment","Probe Entertainment","1992-10-01","1","No","Action | Platform","Not Rated","Alien³ is a video game based on the movie of the same name. The plot of the movie picks up directly after the end of Aliens. Ellen Ripley, the main character of the Alien series, is in cryo-sleep aboard the space ship Sulaco. Unfortunately, an alien or two has stowed away on the Sulaco, and wreaked havoc within the ship. Thus, it crash lands on the prison colony planet Fiorina 161. Ripley and the unarmed prisoners have to figure out a way to survive the aliens terrorizing the colony until help arrives.

The gameplay of the various Alien³ conversions varies from platform to platform. This version is a side-scrolling action game with large maze-like levels. In each level, you have to rescue all the trapped prisoners and then make your way to the exit, all while surviving multiple alien attacks.
[edit description"
"Alien Cat 2","","NTSC","","","","1970-01-01","1","No","Puzzle","Not Rated","Somewhere in a galaxy far, far away.... As a discoverer of distant worlds, our hero cat has found a new planet to explore. Upon entering the atmosphere, the spaceship's engine exploded, and the cat and his friend Valera the fish crashed on this uncharted planet. After miraculously surviving the crash, the cat began to explore the surroundings. Suddenly he and the fish were attacked by the inhabitants of this planet - skeletons. At the very last moment, a portal opened and the cat and the fish jumped in.

Once safe, they decided to rebuild a spaceship in order to escape from this planet."
"Alien Soldier","","NTSC-U","United States of America","Sega of America, Inc.","Treasure","1995-08-01","1","No","Action | Shooter | Platform","E - Everyone","In the year 2015 the planet Sierra is in the grips of Xi-Tiger's Scarlet terrorists. All hope now lies with Epsilon-Eagle, a fearsome warrior with a lethal arsenal. Armed with all the hardware you can carry, blast, shoot and burn through level after level of incredible cyber-action before confronting the mighty Xi-Tiger."
