title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Minder Dktronics","","Region Not Set","","","DK'Tronics Ltd","1985-10-01","1","No","","","To those of you who already know the popular
Thames T.V. series, the character, language and
habits of those people in ""Minder"" will need no in-
troduction. For the rest of us this booklet will try to
explain a little about the world we are about to enter.
The real skills, however, can only be found by play-
ing ""Minder"" for yourself and learning as you go.

The game is about trading: the buying and selling
of any goods, however suspect or strange, in order
to make a profit for our hero, Arthur Daley.

In Arthur's world a ""Minder"" is a bodyguard, but
Arthur's lad Terry does a lot more than just protect
him from aggro. He also delivers goods (for which
he has to be paid) and is the carrier of news, good
and bad. Finding Terry can be a problem sometimes,
but it's usually worth the bother.

Stepping into Arthur's shoes, you have 14 days to
make as much money as possible. You start off with
£2000 and a small selection of goods to sell. The way
in which you trade to make the most cash in such a
short time depends on experience, knowledge and
how many risks you're prepared to take."
"Mined Out","","Region Not Set","","Quicksilva Ltd.","","","","No","","","The Minefields lay before you, ominous, quiet, expectant. A cloud passes in 
front of the sun and a shadow races across the fields like a shroud. The mines
wait for your final fatal footstep to fall, chuckling to themselves. The 
tension mounts indeed it is this very suspense which drives the mines insane,
poor creatures.
Your mission lies before you: A worm to rescue and maybe a handfull of damsels
along the way. You edge nervously forward with sweat pricking your forehead...
Bill snores on regardless dreaming of the famous cabbage scene from ""Snow
White and the Seven Worms"" where Snow White (played by Nora) and he fall into
the heart of a cabbage and the image fades to soft focus which is replaced by
waves falling on a rocky shore, except in Bills dream there are no waves or
soft focus..."
"Mission 1: Project Volcano","","PAL","United Kingdom of Great Britain and Northern Ireland","","","1984-01-01","1","No","Adventure","Not Rated","You have been selected for this Mission because of your specialist skills in computer operations. The Aim of your Mission is to gain entry to the hidden Command complex, once there you must locate the main computer room and delete the command program by entering the Destruct Code. Intelligence informs us that this code is hidden within the complex."
"Molar maul","","Region Not Set","","Imagine Software","","1983-06-06","","No","","","The following is on extract from The Report of The 25th Bi-annual Symposium on
Dental Hygiene: THE DK MENACE
It has long been known that our teeth are under constant attack from a form of
oral bacteria known as Dentorium Kamikazium: the DK. Little has been known about
the life cycle of the DK but the recent research has revealed a startling fact.
Bacteriologists believed that the DK's life span was limited because the
mechanism by which it attacked teeth led to its own destruction (see 'The
Kamikazi Effect', Shimoto 1973.) What Shimoto did not realise however was that
the DK's destruction was not permanent. It is able to rejuvenate after each
attack upon o tooth and thus, far from having a short life is in fact immortal!
This discovery has led inevitably to o radical change in our attitudes to tooth
decay. 
No longer are we able to believe that decoy con be eradicated completely. The
indestructibility of the DK means that we can only hope to reduce it by constant
use of toothbrush and toothpaste. On a happier note, the research has led to the
development of DKX 11. This chemical has the effect of interrupting the normal
DK cycle, thereby forcing it to rejuvenate early. When introduced into
toothpaste, DKX II1 can extend the life of a tooth by as much as 90%. Those are
the facts. This is the challenge. You hove a limitless supply of Imagico
toothpaste, (containing DKX 11) and three toothbrushes with which to prevent the
DK's from destroying your teeth. One tube of Imagico provides 10 squirts with
which to clean them and repel the DK's. Each time you succeed in using up a tube
of Imagico you move on to the next and more dangerous bacteria level. But each
time the DK's succeed in destroying 4 teeth, you lose one of your toothbrushes.
Beware the appearance of various sweets; when the DK's eat them they become more
powerful. Finally, remember: a toothbrush without toothpaste is useless. How
long can YOU withstand the DK menace?

THE STATUS OF YOUR MOUTH

On the top left is recorded the current condition of your teeth: the DECAY
LEVEL. This is reduced each time you clean a tooth but increased each time a DK
attacks one. The condition of individual teeth is indicated by their colour,
ranging from white (undecayed) to black (rotten.) Initially all the teeth are
yellow, corresponding to a decay level of 1600. The green bar indicator on the
top right tells you how much toothpaste is left in your current tube of Imagico.
The bacteria level you have so far succeeded in reaching is shown on the bottom,
on the left. The sweet corresponding to the current bacteria level is displayed
on the bottom right. Initially, this is a Jelly Baby. After the first game has
been completed, the best bacteria level achieved is permanently displayed across
the bottom. 

HOW TO CONTROL YOUR TOOTHBRUSH 

LEFT
The keys to move left are all on the lowest keyboard row. Beginning with CAPS
SHIFT every alternate key may be
i.e. CAPS SHIFT X,V,N, SYMBOL SHIFT 

RIGHT
The remaining keys on the bottom row may be used to move right.
i.e. Z,C,B,M, SPACE

DOWN
Any of the keys on the second row may be used to move down.

UP
Any of the keys on the third row may be used to move up

SCRUB
Any of the keys on the top row may be used to make the toothbrush scrub a tooth. 
Remember though: you must have toothpaste on the brush.
TO OBTAIN TOOTHPASTE simply position the toothbrush next to the spout of the
Imagico tube and a squirt of paste will be delivered automatically. The tube
will then disappear and will not reappear until the squirt has been used up."
"Molecule Man","","PAL","United Kingdom of Great Britain and Northern Ireland","Mastertronic Ltd.","","1986-01-01","1","No","Action","Not Rated","No overview is currently available for this title, please feel free to add one."
"Moley Christmas","","Region Not Set","","Your Sinclair","Gremlin Graphics Software Ltd.","1987-01-01","1","No","Adventure | Strategy | Platform","","Your Sinclair cover game not for general release (25 Jan 1988)."
"Monsters in Hell","","Region Not Set","","Softek International Ltd.","","1983-05-04","","No","","","It's Panic! in a slightly more Dungeons and Dragons form. In
other words, instead of digging holes and letting beasts fall
into them, you dig holes and let wizards fall into them!

CONTROLS
Cursor Keys
Q,A,O,P,zero
Cursor Joystick

INSTRUCTIONS
Your stick-man is trapped on a single screen of levels and
ladders. A warlock stands on the top left, creating minions which
work their way towards you with the intention of draining your
holy power! When your holy power is gone, you die, so it's
generally not a good idea to let them get to you! To help you,
you have some kind of magic hammer which you can use to bash
holes in the floor. The minions are pretty thick and will fall
down the holes if you lead them to them. Some minions will die
from a fall of a single level, later ones are more resilient!
Care must be taken not to fall into the fires of Hell which burn
beneath the lower level, but on some stages the fire is the only
way you're going to get rid of the nastier minions! Your holy
power drains slowly, but you can replenish it a little by
collecting the crucifixes that appear at random around the level.
There is no end to the game, it just keeps getting harder and
faster until you're dead! :)"
"Monty Is Innocent","","Region Not Set","","","","","1","No","","","No overview is currently available for this title, please feel free to add one."
"Monty on the Run","","Region Not Set","","Gremlin Interactive Ltd.","Peter Harrap","1985-07-01","1","No","Platform","E - Everyone","Monty on the Run is a computer game created by the software house Gremlin Graphics and released in 1985 for the Commodore 64, ZX Spectrum, Amstrad CPC and Commodore 16, written by Peter Harrap for the ZX Spectrum with music by Rob Hubbard.

On the run from the authorities after his intervention in the Miners' strike, Monty the mole must escape from his house and head for the English Channel and freedom in Europe. In traditional platform game fashion, along the way he needs to collect various objects and solve puzzles to complete his escape. Before the game, five objects must be chosen to form Monty's Freedom Kit. Choosing the wrong items will leave the player unable to pass certain screens. This also acted as an anti-piracy measure, since the objects were only given numbers onscreen meaning the player had to refer to the accompanying manual. The final screen sees Monty boarding a ferry to France. This was then the starting point for the follow-up Auf Wiedersehen Monty.

The game has a sense of British surrealness similar to Manic Miner and Jet Set Willy - in gameplay it is more similar to the latter. Enemies patrol every screen, water is deadly to the touch and Monty runs the risk of being squashed by the many pistons."
"Monty Python's Flying Circus","","Region Not Set","","Virgin Mastertronic Ltd.","Core Design Ltd.","1990-01-01","1","No","Action | Platform","","Monty Python's Flying Circus is an arcade style game based on the UK television series of the same name. Players control one of the ""Mr. Gumbies"" and maneuver him through multiple screens, throwing fish at flying feet and similarly surreal enemies. Periodically the game cuts away to a non-sequitur aside, such as a lesson on ""the larch,"" or a quick game of breakout."
"Moon Alert","","Region Not Set","","Ocean Software Ltd.","","1984-05-08","","No","","","Emergency! Moon Alert ... Space Fighter 7 is blasted by the alien
attackers; your hope for survival rests in reaching the moon-base from
the wreckage of your ship. Moon Rova appears undamaged and armed with
bilateral photon cannon and perpendicular jet boosters, you set out
across the rugged terrain; but the aliens have located your crash site
and are even now scouring the planet's surface.
Accelerate, brake, jump over canyons, blast rocks, zap the aliens and
above all keep a cool nerve ... one false move and it's all over!
Good Luck!

STATUS AND SCORING
On-screen scoring shows: current score, hi-score, and number of lives.
The game has a two player option, Hall of Fame and is compatible with
most joystick interfaces.

CONTROLS
Menu gives full options for control; please follow screen instructions
(game pause facility included). Scrolling landscape covers over 300
screens and points are scored as shown. [Not shown on inlay. JimG]


MOON ALERT
Developed by Ken Farmer and Jon Myers is one of many top selling games
from Ocean. Ask your local stockist for other titles in our range.
Produced by D.C. Ward
(c) 1984 Ocean Software Limited"
"Moon Cresta","","Region Not Set","","Incentive Software Ltd.","Incentive Software Ltd.","1985-01-01","1","No","Action","Not Rated","Select game for 1 or 2 players. Use joystick or keyboard to move Rocket
Ships (1-3). Shoot and avoid the onslaught of attacking Kamikaze Aliens but
beware as their tactics and formulations will change as your skill
increases. Bonus is given at 30,000 points. Gams is over when all Rocket
Ships are destroyed.


BONUS DOCKING

Use Rocket controls to make a docking-pass fire for Retrofiring. The quicker
the docking the higher the Bonus. When docking is complete-greater fire
power is achieved. Name registration for best 5 scores.

ENJOY THE TRIP!


SCORE

Cold Eye - 50 points
Supper Fly - 30 points
Four-D - 60 points
Meteo - 200 points
Atomic Pile - 100 points

DOCKING

Points vary. The quicker the docking the higher the score.


CONTROL OPTIONS

Moon Cresta can be played via the keyboard (option 3) or with a joystick
(option 4).

Keyboard Control:
Keys of the players choice may be selected - see option 5. (When loaded
keys = Caps shift - Left, Z - Right and Space - Fire)

Joystick Control:
Select option 4 to select Kempston Joystick control. For other Joysticks
select Keyboard control and define keys (option 5) as shown below.

Sinclair Define Left = 6, Right = 7 & Fire = 0
AGF Define Left = 5, Right = 8 & Fire = 0
Protek Define Left = 5, Right = 8 & Fire = 0


Spectrum Plus Only

There are several additional keys on the Spectrum Plus. If you wish to play
using any of these extra keys - define the controls (option 5) as per the
table below.

To use          Define As
----------------------------
TRUE VIDEO      3
INV VIDEO       4
DELETE          0
GRAPH           9
EXTENDED MODE   SYMBOL SHIFT
EDIT            1
;               0
""               P
Left            5
Right           8
Up              7
Down            6
.               M
,               N
BREAK           SPACE


(C) COPYRIGHT 1985 INCENTIVE SOFTWARE Ltd.
Moon Cresta is exclusively licensed to Incentive Software Ltd. from
Nichibutsu.
SPECTRUM MOON CRESTA
Authors: Tim Walter and Philip Taglione
Cover and Loading Screen: Pete Carter
Produced by Ian Andrew"
"Moonlight Madness","","Region Not Set","","Bubble Bus Software","John F. Cain","1986-01-01","1","No","Adventure | Strategy | Platform","","Another game from the author of mega-selling Booty! The story is set in a strange house owned by a mad professor who invents weird and wonderful gadgets. His home is full of them, and some are very sinister indeed as our hero finds out when he unsuspectingly pays a visit during Bob a Job week.

The hapless Boy Scout trots up the garden path full of good intentions and rings the rusty bell. An old man wearing huge horn-rimmed spectacles answers the door. Just as the lad is explaining that he's come to do some good turns, the old man suddenly slumps to the ground whispering. ""My pills, my pills...""

It's a race against time to find the pills which are locked away in a sale. First, sixteen keys have to be found... and there's a time limit: if you take too long then the Prof might not pull through.

Secret inventions hidden in the house are possessively guarded by bits of machinery, and the servants who help with the upkeep of the house don't limit themselves to doing the housework and a bit of gardening. The old man's minions are highly trained individuals who have been instructed to attack anyone who enters the house. With all this to contend with, the little Scout is going to have quite a hard time locating the keys and combination...

Each room in the house is filled with strange creatures and gadgets which are set on removing the young infiltrator from the premises. Three lives are supplied. Contact with the odd-ball staff is generally fatal, and jumping too far down onto lower platforms also spells death. To get around this irritating problem, the Scout must master the use of mobile platforms controlled by bellpushes. By pressing the appropriate button, a platform can be moved into place to bridge an all important gap or summon a moving platform to your rescue.

Secret passages link screens, but where they lead is a surprise in itself. Predictably, the keys and important items in the game are all carefully guarded by the scientist's minions who have no idea that you are actually trying to help their master."
"Moonquake","","Region Not Set","","","","1989-01-01","1","No","Adventure","Not Rated","Title:Moonquake
Release Year:1989
Original Publisher:Laurence Creighton (UK)
Creators:Laurence Creighton (UK)
Availability:Available
Message Language:English

Machine Type:ZX-Spectrum 48K
Genre:Adventure Game: Text-Only
Maximum Players:1
Authored with:The Quill Adventure System"
"Morris Meets the Bikers","","Region Not Set","","Automata UK","","1983-05-17","","No","","","It was a wet Tuesday afternoon, that notorious little cult the Piman was
awoken by Swettibittz, a used-car salesman from the distant constellation
of Morris Minor. Seconds later, the Piman found himself one pogo-stick, a
saxophone and three cans of worms the poorer, but the proud owner of
""Morris"", the intelligent little car with the big problem: Morris was
suffering from claustrophobia and kept being carsick!

We now find Morris abandoned in a multi-storey car park, desperate to get
out. As usual in these crummy cassette sleeve scenarios, there are sinister
forces determined to thwart our tinpot hero: The Phantom, Phreaky, 
Phearsome Kamikaze Bikers from Morris Minor have come after him, and poor
little Morris only has his magic horn to ward them off.

Help him lurch into the loony lift-cage, hop on a hesitant hydraulic humper,
collect a cache of cagey coins, gratefully guzzle gasoline ... but be
careful, the treacherous tin-tacks will slow him down, and penurious parking
fees will pinch his coins, the wicked wheel clamps will trap his tyres, the
creepy carbon monoxide will clobber his cranium, the fastidious fuel-gauge
will massacre his motor, and those bellicose bikers, those evil, wicked,
suicidal, phantom bikers, who don't give a tinker's cuss for hand signals or
double yellow lines ... they will make Morris feel somewhat unwell!!

Help Morris collect ten golden coins to pay his way out of peril and pass
through the flashing ground floor exit, and into the next concrete coop.
Can you take him through all nine screens to freedom?

Morris Meets The Bikers ... The Leader of the Pac."
"Motorbike Madness","","Region Not Set","","Mastertronic Ltd.","Binary Design, Ltd.","1988-01-01","2","No","Racing","E - Everyone","Motorbike Madness views downhill racing from an isometric Marble Madness-influenced perspective. You must reach the bottom within the time limit, remaining within the track boundaries and avoiding hazards including water, logs and stationary cars. The faster you complete the course, the more prize money you receive. Repairs to any damage to the bike (incurred by contact with the aforementioned hazards) must be paid for from this, but the rest can be spent on upgrades. The controls are rotational, with the fire button or space used for wheelies."
"Motos","","Region Not Set","","Mastertronic Ltd.","Mastertronic","1987-01-01","1","No","Action | Puzzle","Not Rated","THE GAME

The object of the games is to clear all the screens of the invading Space Nasties by
manoeuvring your ship across the solar base and ""bumping off"" those you're unfortunate
enough to encounter.

The Bad Guys take many forms, and they're a hostile lot who don't like being knocked
around any more than you will. As you will discover some are a lot easier to get rid of than
others, due to their greater mass. However, collecting the power pills you come across will
provide the extra energy you need.


GAMEPLAY

To increase the power of your ship and make you an even bigger force to be reckoned with,
pick up the 'Jump Parts' and 'Power Parts' which will come your way. Before starting a
screen you will be given the option of using all or any of these, but they cannot be used on
the screen that you pick them up.

Power Parts - increase your engine power, to enable you to combat more massive
opponents.

Jump Parts - Enable you to fly across gaps in the solar base. When you land, the tile you
are on will crack and if you jump on it again a hole will form.


SCORES AND FEATURES

Each Space Bee is worth a certain number of points and needless to say some are more
valuable than others, but you'll soon discover how much each one is worth. It is possible
to score bonus points which will increase your score considerably. Objects to look out for
are:

BEACON - Lots of points can be won if you manage to move off the base.

NAVICON - These appear on certain screens and will spit out lots more Space Bees
	     for you to get rid of.

One feature which appears after a certain time is the shooting star. These could harm 
your space ship and damage the grid so watch out for them.


CONTROLS

Joystick or Keyboard
Q	Up
A	Down
O	Left
P	Right
M	Jump

Joystick Options
Kempston, Interface 2


LOADING INSTRUCTIONS

Type LOAD "" "" and press ENTER

__________________________________
The program code, graphic representation and
artwork are copyright of Mastertronic and may
not be reproduced, stored, hired or broadcast in
any form whatsoever without the written
permission of Masteronic. All rights reserved.

Copyright Namco 1985 Licensed to Mastertronics

Made in Great Britain
Design: Words & Pictures Ltd., London"
"Movie","","Region Not Set","","Imagine Software","","1986-01-01","1","No","Adventure | Role-Playing | Puzzle","Not Rated","The game is an arcade adventure which uses an isometric display to portray the action. Movement is achieved by rotating the main character and moving him forward, similar to that of Knightlore and other early examples of the genre. The player can also access a panel of icons which allow Marlow to carry out certain actions such as dropping and taking items, shooting his firearm, punching, throwing an item or talking. The latter is performed using speech-bubbles in which the player can type out words and phrases using the keyboard."
"Mr Wongs Loopy Laundry","","Region Not Set","","Artic Computing","","","","No","","","Mr Wongs LOOPY LAUNDRY

Mr Wong is in trouble. Not only has he got to collect his laundry, but he is
being chased by a 'possessed' iron, a sack of laundry and even the soap suds
are joining in to stop him.

The only person who can help him is you, and the only protection you hove is
'starch'. Firing starch stiffens and stuns the hunters temporarily, giving you
time to get away. But use it sparingly. remember its only for emergencies.

Mr Wong has to pick up the clothing one piece at a time, he has no washing
basket so it's all too much to carry to the laundry chute. Each time be very
careful and remember, don't get caught and don't waste the starch or it will be
the end far Mr Wong and his laundry.

When your starch supply has been exhausted after some time, a new bar appears
which you must collect straight away before it vanishes.

Q - moves Mr Wong Up
A - moves Mr Wong Down
O - moves Mr Wong Left
P - moves Mr Wong Right
Bottom Raw - Fire Starch

Cursor and Sinclair Interface Keys may be used. Kempston Joystick may also be
used.

If you con help Mr Wong, you will get a good score. Good Clean Fun.

GOOD LUCK!"
"Mr. Wimpy","","Region Not Set","","","","1984-01-01","1","No","Platform","Not Rated","Mr. Wimpy is a platforming video game released by Ocean Software in 1984. The game was intended to be a promotional tie with Wimpy restaurants as their logos, company mascots, and theme tunes were reproduced. The game was released on the Oric 1, ZX Spectrum, BBC Micro and Commodore 64. The gameplay is similar to the video game BurgerTime.[1]

Gameplay[edit]
At the start of the game, Mr. Wimpy has to cross his kitchen while avoiding moving manholes to get to the larder so that he can collect ingredients and make his burgers. As an added hazard, a character called Waldo tries and steal these ingredients from him.[2] After the opening level, the game becomes a traditional platform game where the player must guide Mr. Wimpy across the platforms while walking over four various burger ingredients, which in turn causes them to crash to the platform below and finally to the four plates at the bottom.[2] Mr. Wimpy must also avoid various enemies in the guise of walking sausages, eggs, pickles, and spoons. Players have the ability to spray pepper at the enemies, which temporarily freezes them for a few seconds, allowing players to escape.[2] Enemies can also be trapped and squashed by walking over burger ingredients while they are on the level below.[3]

The platform portion of the game features the following enemies: Sid Sos (a walking sausage), Ogy Egg (a walking fried egg), Sam Spoon (a walking spoon), and Pam Pickle (a walking pickle).[3] As the player progresses in the game, more enemies are added.[citation needed] Mr. Wimpy's only defences against the enemies are to either trap them between the falling burger ingredients or to temporarily freeze them with pepper.[citation needed] However, players can only a small supply of pepper at any given time (4 bottles could be carried).[2] Players can pick up coffee cups or ice creams that appear on the screen (when they are down to their last pepper pot), rewarding them with an extra pepper pot.[2] Players are given four lives at the start of the game, any of which can be lost in the opening Larder level by falling down a moving pothole or by getting caught by an enemy in the platform portion of the game.[citation needed]"
"MS. Pac-Man","","PAL","","Atarisoft","Atarisoft","1984-01-02","2","No","Action","Not Rated","MS. PAC-MAN

FROM 
ATARISOFT (TM)


Meet the Queen of the Video Games!

Gobble up dots, eat energy pills and delicious fruits, but beware of 
the ghosts.


				SCORING

Maze	Fruit		Points			   Points

 1	cherry		 100		yellow dots		10
 2	strawberry	 200		blue dots		50
 3	peach		 500		ghost 1			200
 4	pretzel		 700		ghost 2			400
 5	apple		 1000		ghost 3			800
 6	pear		 2000		ghost 4			1600
 7	banana	 	 5000


LOADING INSTRUCTIONS
--------------------
1. To connect the Spectrum to your cassette recorder, refer to Chapter
   6 of the ZX Spectrum Introduction Manual. 

2. Fully rewind your Ms PAC-MAN cassette. 

3. PRESS PLAY button on your cassette recorder. 

4. Type LOAD """" <ENTER> 
   The program will now load automatically. 

CONTROLS
--------
After the title screen you may choose a 1 or 2 player game: 

		For a 1 player game press O 
		For a 2 player game press T 

You may then select one of the following game control options: 

	Keyboard Control:.......................... K
	Sinclair Joystick:......................... Z
	Kempston Joystick:......................... X 
	Cursor Joystick (AGF or Protek) ........... C

KEYBOARD

When using the keyboard, you can move Ms. PAC-MAN with the following 
keys: 

			Q ...... UP
			A ...... DOWN 
			O ...... LEFT 
			P ...... RIGHT 

JOYSTICK

With your Joystick correctly positioned you will be able to move Ms. 
PAC-MAN up, down, left and right.

Press the S key to Start the game. 

GAME PLAY
---------
Ms PAC-MAN scores points by eating the dots in the maze whilst avoiding
the ghosts. Flashing Power Pills are located in each corner of the 
screen. Eating a Power Pill will turn the ghosts blue with fright for a
few seconds, during which time Ms PAC-MAN may chomp the ghosts to score
more points for each ghost she catches. They will blink before they 
turn back to their true colours and then Ms PAC-MAN had better beware!

When Ms PAC-MAN has eaten all the dots, she reappears in a new maze 
where the ghosts move faster. In each successive maze, it becomes 
harder for Ms PAC-MAN to eat all the dots without being caught. 

Ms PAC-MAN can travel from one side of the screen to the other by using
the Escape tunnels. The pursuing ghosts are slowed down through these 
tunnels so make good use of them... 

At the begining of the game Ms PAC-MAN has five lives. She is rewarded
with an extra life when she reaches 10,000 points. Extra points can be
earned by eating the bonus fruits which appear from time to time. 

If Ms PAC-MAN is caught by a ghost then she loses one of her five 
lives. 

To hold the game press the H key. To resume game play press the H key 
again.


Have you tried these other Atari favourites for your Sinclair ZX 
Spectrum?
 
DONKEY KONG JR.
---------------
You as Donkey Kong Jr pursue Mario through the dangerous jungle, 
fighting off predators in an effort to save Donkey Kong.

GALAXIAN
--------
The Galaxian Fleet is poised for attack. You'll need quick reflexes 
and an accurate aim to zap the Galaxians as they swoop down on your 
spaceship. 

POLE POSITION
-------------
Atari puts you in the driver's seat! Pass cars like they're standing 
still, but watch those curves! One mistake and you could go up in 
flames."
"Mugsy","","Region Not Set","","","","","","No","","","No overview is currently available for this title, please feel free to add one."
"Mugsy's Revenge","","Region Not Set","","","","1986-01-01","1","No","Action","Not Rated","No overview is currently available for this title, please feel free to add one."
"Munch Man","","Region Not Set","","dkâ€™tronics","Derek Brewster","1983-02-14","1","No","","","Year of release 1983  
Publisher DK'Tronics Ltd (UK)  
Author(s) Derek Brewster  
Inspired by Namco Ltd (Japan) (arcade coin-op: Pac-Man)  
Machine type ZX Spectrum 16K  
Number of players 1  
Controls Redefineable keys  
Type Arcade: Maze"
"Mundial de Futbol","","Region Not Set","","Opera Soft S.A.","Opera Soft","1990-01-01","2","No","Sports","Not Rated","INSTRUCCloNES

  Este video-juego es un simulador de fútbol el cual está desarollado siguiendo el
Campeonato Mundial de Fútbol.
  Costa de las siguientes opciones:
    - MUNDIAL
    - ENTRENAMIENTO
    - PREMUNDIAL
    - DEMONSTRACION


JUGAR EL MUNDIAL

  En el modo MUNDlAL pueden panicipde l a 24 jugadores, eligiendo cada uno
su setección. El ordenador manejará las que queden libres, y en cada partido
participarán los jugadores correspondientes según el calendario.
  La situación del mundial puede grabarse, para luego seguir por donde lo habíamos
dejado.


ENTRENAMIENTO

  Para irnos habituando al controL del balón, pases, faltas, córner. penaltis, saques
de banda... etc... podremas, en esta opción, elegir un equipo y practicar para
prepararte para los partidos.


PREMUNDIAL
  En la apción de premundial elegirás entre l jugador ó 2 jugadores los cuales
padrán disputar los encuentros haciendo uso del joyslick o de las teclas (REDEFI-
MIBLES).


CONTROLES: MOVIMIENTO CON JOYSTICK O TECLAS
Teclas definibles según cada ardenador, aparecerán en pantalla.
Control ............................................................. Pausa (AMSTRAD)
Borr ...................................................... Retorno al menú (AMSTRAD)
Stop .................................................................... Pausa (MSX)
BS ............................................................ Retorno al menu (MSX)
M .................................................................. Pausa (SPECTRUM)
G ........................................................ Retorno al menú (SPECTRUM)
Control ........................................................ Pausa (COMMODORE 64)
Restore .............................................. Retorno al menú (COMMODORE 64)
Break ...................................................... Pausa (PC y Campatibles)
Borr ............................................. Retorno al menú (PC y Compatibles)
[+] ............................................................. Pausa (AMSTRAD PCW)
Borr .................................................. Retorno al menú (AMSTRAD PCW)
Enter .............................................................. Pausa (ATARl ST)
Delete ................................................... Retorno al menú (ATARI ST)
Enter ....................................................... Pausa (COMMODORE AMlGA)
Esc ............................................... Retorno al menú (COMMODORE AMIGA)


INSTRUCCIONES PARA CARGAR EL PROGRAMA

CARGA AMSTRAD CPC     Disco                               Teclee | CPM y pulsar Enter
                      Cinta                         Pulse CTRL +Enter simultáneamente
CARGA MSX             Disco        Introducir el disca en el ordenador y pulsar Reset
                      Cinta                      Teclee Bload ""Cas:"",R y pulsar Enter
CARGA SPECTRUM +2 Y +3                  Seleccionar la opción cargadar y pulsar Enter
CARGA SPECTRUM 48K                                        Teclee Load"""" y pulse Enter
CARGA COMMODORE 64 (Joystick 2)  Disco             Teclee Load ""*"",8,1 y pulsar Enter
                                 Cinta        Pulsar SHIFT y RUN/STOP simultáneamente
CARGA PC y COMPATIBLES  Introducir el disco 1 en la Unidad ""A"" y enceder el ordenador
CARGA AMSTRAD PCW
PCW 8256/8512             Introducir el disco por la cara ""A"" y encender el ardenador
PCW 9512                  Introducir el disco por la cara ""B"" y encender el ardenadar
CARGA ATARl ST           Introducir el disco en la unidad ""A"" y encender el ordenador
COMMODORE AMIGA          Introducir el disco en la unidad ""A"" y encender el ordenador


  Eligen equipo ambos jugadores, entre las 24 selecciones participantes y juegan
un partido amistoso de cara a la prepación del mundial.


OTROS MENUS

  OPCION MONITOR VERDE: En la versión AMSTRAD CPC se ha previsto que
puedas jugar sin problemas en caso de que tengas monitor de fósforo verde. Eligiendo
la opción MONITOR VERDE distinguirás perfectamente a los jugadores y el campo.
  MENUS DE TACTICAS: Podrás elegir la que más te interese dependiendo del
partido: 4-2-4; 4-4-2; 4-3-3; S-3-2.
  MENU SORTEO DE CAMPO: Sólo apecerá cuando se jueue con otro
jugador.
  ESTADISTICA DE LOS JUGADORES: Te aparecerán tanto las características
físicas como psíquicas, es decir, la velocidad, la técnica, el aguante, etc... o por el
contrario, la inteligencia, visión de juego. etc...
  MENU DE REDEFINICION DE TECLAS: Cada jugador puede aptar por usar
joystick, el teclado que ya había definido en el partido anterior o definirn nuevas teclas.


Características principales:

  · Los coIores de los equipos serán los reales, salvo en caso de que éstos sean
parecidos con lo cual uno de ellos vestirá una camiseta diferente para que no se
produzcan nunca confusiones con los colores.
  · Lanzamiento de faltas a balón parado con formación de barrera en el equipo
contrario (siempre que la falta pueda ser peligrosa).
  · Lanzamiento de penaltis, córner y saques de banda con contral de dirección y
fuerza.
  · Control absoluto del saque del pontero.
  · Posibilidad de escoger la duración del encuentro.
  · Facilidad en el juego aéreo, asi camo la posibilidad de efectuar piruetas
(chilenas, planchas de cabeza... etc.).
  · Posibilidad de efectuar dos cambios a lo largo del encuentro. Si juega con
joystick las teclas de cambio de jugador son:
               RETURN     para jugador 1
               TAB        para jugador 2
  · Simulación real del cansancio físico y moral de los equipos.

NOTA: La versión Spectrum 48K, 128+2A estȧn grabadas en la cara A. La versión
Spectrum 128+2B, +2C y +3 están grabadas en la cara B.





© OPERA SPORT es marca registrada de OPERA SOFT, S.A.

GARANTIA
OPERA SOFT, S.A. garantiza todos sus productos de cualquier fallo o defecto de fabricación, grabación o
carga. Por favor, lea can atención las instrucciones de carga. Si por algun motivo tiene la dificultad en acer
funcianar el programa y cree que el producto es defectuoso, devuélvalo directamente a OPERA SOFT, S.A.
© OPERA SOFT, S.A.: Queda terminantemente prohibida la reproducción. transmissión o préstamo de este programa sin autorización expresa escrita de OPERA SOFT, S.A."
"Murder","","Region Not Set","","Rabbit Software LTD","","1983-09-06","1","No","","","Year of release 1983  
Publisher Rabbit Software Ltd (UK)  
Author(s) A.K. Stanton  
Inspired by Waddingtons Games Ltd (USA) (original game: Cluedo)  
Machine type ZX Spectrum 48K  
Number of players 1  
Controls Keyboard  
Type Adventure: Graphic"
"Murder - He Said","","Region Not Set","","","","1993-01-01","1","No","Adventure","E - Everyone","Title : Murder - He Said

Publisher : Zenobi Software

Release Year: 1993

No. Players: 1

Entry Type: Adventure: Text

Machine Type: ZX-Spectrum 128K"
