title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"2 Bit Alchemist Adventure","","NTSC","","","","2024-01-01","1","No","Adventure | Platform","Not Rated","You are one of many alchemist ins search of the mythological philosopher's stone. The stone rests in the depths of this temple. To get it, you will have to use your alchemical powers, which reduce your vital energy. Be careful not to use it up before reaching the stone."
"2021 moon escape","","Other","","","","1970-01-01","1","No","Adventure","Not Rated","2021: Moon Escape is an open world adventure based on exploration, combat and character progression where the game world is a constant threat to your survival and the success of your desperate but noble mission."
"2021: Moon Escape","","NTSC","United States of America","","","2023-03-31","1","No","Adventure","E - Everyone","Set in a galaxy devastated by an unprecedented war, you will play the role of Tars Nunien, a paladin of the Marked Brotherhood, whose only mission is to return the enemy war plans to the capital planet Astra Nova in the hope of organizing the last desperate defense against the terrible Kisur Barbarians.
2021: Moon Escape is an open world adventure based on exploration, combat and character progression where the game world is a constant threat to your survival and the success of your desperate but noble mission."
"2048-gb","","Other","","","","1970-01-01","1","No","Puzzle","E - Everyone","2048 for the gb, gbc, and gba."
"240p TestSuite Mini GameBoy","144p Test Suite","Other","","","","2015-10-23","1","No","240p-test-mini

Size-optimized ports of Artemio's 240p Test Suite to 8-bit consoles

I've remade Artemio Urbina's 240p Test Suite for three more platforms:

    Nintendo Entertainment System
    Game Boy and Game Boy Color (as ""144p Test Suite"")
    Game Boy Advance (as ""160p Test Suite"")

The NES and GB ports are in assembly language for speed and size efficiency. The GBA port is in C, but still size-optimized to fit well within the 256 KiB multiboot limit.

The GB and GBA ports have a different name because their LCD video timing doesn't match that of NTSC. They exist to test not only the TV but also the Super Game Boy or Game Boy Player accessory, which behaves as a scaler.

Some functionality has been rearranged to fit the controller or to combine the function of similar tests. Some help pages have been rewritten for completeness, conciseness, and English usage improvements. Some tests' graphics have been replaced to keep the software free.

To get set up to build the NES port, install GNU Make, Coreutils, Python 3, Pillow, and cc65 per nrom-template instructions. The port to Game Boy uses RGBDS instead of cc65. The GBA port uses devkitARM and libgba by devkitPro, but Python 3 and Pillow are still required to convert the proportional font.

Like Artemio's original versions, these ports of 240p Test Suite are free software under the GNU General Public License, version 2 or later.
About

Contributors 3

    @pinobatch
    pinobatch Damian Yerrick
    @ISSOtm
    ISSOtm Eldred Habert
    @lpla
    lpla Leopoldo Pla

ESRB Rating: Not Rated

 Utility | Unofficial
Genre(s): Utility | Unofficial","240p-test-mini

Size-optimized ports of Artemio's 240p Test Suite to 8-bit consoles

I've remade Artemio Urbina's 240p Test Suite for three more platforms:

    Nintendo Entertainment System
    Game Boy and Game Boy Color (as ""144p Test Suite"")
    Game Boy Advance (as ""160p Test Suite"")

The NES and GB ports are in assembly language for speed and size efficiency. The GBA port is in C, but still size-optimized to fit well within the 256 KiB multiboot limit.

The GB and GBA ports have a different name because their LCD video timing doesn't match that of NTSC. They exist to test not only the TV but also the Super Game Boy or Game Boy Player accessory, which behaves as a scaler.

Some functionality has been rearranged to fit the controller or to combine the function of similar tests. Some help pages have been rewritten for completeness, conciseness, and English usage improvements. Some tests' graphics have been replaced to keep the software free.

To get set up to build the NES port, install GNU Make, Coreutils, Python 3, Pillow, and cc65 per nrom-template instructions. The port to Game Boy uses RGBDS instead of cc65. The GBA port uses devkitARM and libgba by devkitPro, but Python 3 and Pillow are still required to convert the proportional font.

Like Artemio's original versions, these ports of 240p Test Suite are free software under the GNU General Public License, version 2 or later.
About

Contributors 3

    @pinobatch
    pinobatch Damian Yerrick
    @ISSOtm
    ISSOtm Eldred Habert
    @lpla
    lpla Leopoldo Pla

 Not Rated

Genre(s): Utility | Unofficial
ESRB Rating: Not Rated","240p-test-mini

Size-optimized ports of Artemio's 240p Test Suite to 8-bit consoles

I've remade Artemio Urbina's 240p Test Suite for three more platforms:

    Nintendo Entertainment System
    Game Boy and Game Boy Color (as ""144p Test Suite"")
    Game Boy Advance (as ""160p Test Suite"")

The NES and GB ports are in assembly language for speed and size efficiency. The GBA port is in C, but still size-optimized to fit well within the 256 KiB multiboot limit.

The GB and GBA ports have a different name because their LCD video timing doesn't match that of NTSC. They exist to test not only the TV but also the Super Game Boy or Game Boy Player accessory, which behaves as a scaler.

Some functionality has been rearranged to fit the controller or to combine the function of similar tests. Some help pages have been rewritten for completeness, conciseness, and English usage improvements. Some tests' graphics have been replaced to keep the software free.

To get set up to build the NES port, install GNU Make, Coreutils, Python 3, Pillow, and cc65 per nrom-template instructions. The port to Game Boy uses RGBDS instead of cc65. The GBA port uses devkitARM and libgba by devkitPro, but Python 3 and Pillow are still required to convert the proportional font.

Like Artemio's original versions, these ports of 240p Test Suite are free software under the GNU General Public License, version 2 or later.
About

Contributors 3

    @pinobatch
    pinobatch Damian Yerrick
    @ISSOtm
    ISSOtm Eldred Habert
    @lpla
    lpla Leopoldo Pla

ESRB Rating: Not Rated

Genre(s): Utility | Unofficial"
"2nd Space","","Region Not Set","","","Sachen","1993-03-27","1","No","Puzzle","","Never released, 2nd Space is a Game Boy puzzle game with strongly resembles Pac-Man. In this title, you play as a kind of small car to pass on all the boxes of a fixed screen. When you completely enclose a geometric shape, it turns to show an image fragment. Your objective is to return the entire image pieces without getting hit by the creatures that lurk in the level. These pass through the walls and throw projectiles that you need to ensure dodge them too. Finishing a level, you can admire the sketch as a whole and move to the next stage. Bonus items appear occasionally to freeze your enemies for example. It is also possible to defeat an opponent by turning a piece of image as it passes over."
"3 Choume no Tama: Tama and Friends - 3 Choume Obake Panic!!","Tama of 3rd Street: Tama and Friends - Third Street Ghost Panic!! | 3丁目のタマ タマ＆フレンズ 3丁目おばけパニック！！","NTSC-J","Japan","B-AI","Tom Create","1994-08-05","1","No","Action | Puzzle","Not Rated","3 Choume no Tama: Tama and Friends - 3 Choume Obake Panic!! is a Japanese exclusive Game Boy game based on the Tama and Friends anime series. The game puts you in control of the series protagonist, the energetic cat Tama, as you walk around town dodging cars and entering houses and other locations, which usually lead to various minigames."
"3-Fun Yosou Umaban Club","Sanpun Yosō Umaban Club | 3-Pun Yosō Umaban Club | 3分予想 馬番倶楽部","NTSC-J","Japan","Hect","Hect","1992-10-16","1","No","Sports | Board","Not Rated","A Japan-exclusive horse racing video game that allows players to place bets on horse races."
"32 in 1","32vt1025","Region Not Set","","","","2002-05-01","1","No","Unofficial","Not Rated","Compilation game with several games as Looney Tunes, Spider Man and Soccer mania

Actual release date not known"
"4-in-1 Fun Pak","4 in 1 Fun Pack | フォー イン ワン ファン パック","NTSC-U","United States of America","Interplay Entertainment Corp.","Beam Software","1992-09-01","2","No","Strategy","Not Rated","4-in-1 Fun Pak combines four board games to play against the CPU or a fellow gamer. The include titles are Chess, Checkers, Reversi and Backgammon. Each game features a number of different difficulty settings (1 being the easiest, 6 being the hardest), with simple black and white visuals and a challenging CPU opponent to take on. Multiplayer is available, either using the same Nintendo Game Boy between two players or using the system link option to play with two Nintendo Game Boys."
"4-in-1 Funpak: Volume II","4 in 1 Fun Pak: Volume II | 4 in 1 Fun Pack: Volume 2","NTSC-U","United States of America","Interplay Entertainment Corp.","Beam Software","1993-08-01","2","No","Strategy","Not Rated","4-in-1 Funpak: Volume II gives you, like its predecessor, four family-friendly games in one cart.  The games are Solitaire, Dominoes, Cribbage and Yacht (using Yahtzee's rules). You can play against the CPU or a second player, using the same Game Boy or, if you have the game link cable, two Nintendo Game Boys. Unlike the previous cart, there is no skill selection."
"5 Mazes","","NTSC","","","","2023-02-27","1","No","Puzzle","Not Rated","Get through five consecutive mazes, each one larger and more difficult."
"5 Mazes - Master Levels","5 Mazes: Master Levels","NTSC","","","","2023-03-07","1","No","Puzzle | Utility","Not Rated","Get through five consecutive mazes, larger and more difficult than in the previous games."
"5 More Mazes","","NTSC","","","","2023-03-05","1","No","Puzzle","Not Rated","A sequel to the acclaimed 5 mazes game, 5 more mazes brings in, yes, you guessed it, five more mazes - bigger and more difficult than before!"
"99 Nendohan: Eitango Center 1500","99年度版 英単語センター1500","NTSC-J","Japan","Imagineer Co., Ltd.","C-Lab","1998-07-10","1","No","Productivity","Not Rated","A portable database of English words for Japanese speakers."
"A Cat & His Boy","","NTSC","","Self-Published","","2023-04-30","1","No","Adventure","Not Rated","A Cat & His Boy is a short heartwarming narrative adventure for the Gameboy.

Can you as the mischievous cat named Midnight help your hooman friend Leif through a difficult time in his life?  Use all your cat like reflexes to help lift Leif's mood and find value in himself again!"
"A Crow's Life","","Other","","Self-Published","","2023-10-26","1","No","Action","Not Rated","A Crows Life is a side scrolling pixel art game where the player controls a crow that must avoid hooks that scroll across the screen. The game has an easy and hard mode, so that casual and more experienced players can try a different pace at the game. The game is designed for the Game Boy and is available for download in ROM format to be used with an emulator. Physical copies of the device can be obtained by emailing or messaging the developer at zrabatah@gmail.com. You can also visit zrabatah.com for other games and programs offered from the developer."
"A Dream I Had","","NTSC","","","","2022-02-20","1","No","Adventure","Not Rated","A DREAM I HAD is a ""1-Bit style"" GameBoy game inspired by Jungian archetypes, Tarots and astrology, populated by grotesque figures in a brutalist world.

The aim of the game is to reach completion through exploration, starting from being the Fool and interacting with the various representations of the Self, some harmless and others more dangerous."
"A Solution","Lösningen","Other","Sweden","","","2025-03-01","1","No","Adventure","Not Rated","A prime minister is murdered, and the entire nation is in shock. No one had believed that something like this could happen here. Yet, everyday life continues, in the firm belief that the police are doing their utmost to find a solution. And they are—but the solution they are seeking is not the same one the people are looking for."
"A-Force","Armour Force","NTSC","Taiwan","Sachen","Commin","1993-01-04","1","No","Action | Unofficial","Not Rated","A-Force is an Action game, developed and published by Sachen, which was released in Asia in 1993."
"Aa Harimanada","ああ播磨灘","NTSC-J","Japan","ASK Co. Ltd.","Atelier Double","1993-07-23","1","No","Fighting | Sports","Not Rated","Aa Harimanada (ああ播磨灘) is a 1993 sumo wrestling sports game, developed by Atelier Double and published by ASK, which was released in Japan in 1993."
"Abyss","","NTSC","","","","2025-08-26","1","No","Adventure","Not Rated","You wake up at home with a splitting headache, only to discover that something isn’t quite right. A strange broadcast urges you to stay inside and avoid contact with the outside world. As tension builds, your surroundings begin to shift in unsettling ways, and your attempts to reach loved ones are met with unexpected obstacles.

What starts as a simple quest for answers soon reveals a layered psychological mystery. The house itself seems to resist your escape, locking you deeper into a mystery that blurs reality."
"Adulting!","","NTSC","","","","2022-02-16","1","No","Life Simulation | Music","M - Mature 17+","It's Saturday. You've survived the work week. Congratulations! Now, before you can kick back and relax for the weekend there are just a few simple things to accomplish on your to-do list. 1) Buy coffee filters 2) Call parents 3) File tax returns 4) Take the dog for a walk 5) Return overdue library book Feeling ambitious? Perhaps you will suck it up and finally hit 'send' on e-filing those tax returns. But wait, what's this?! The date to e-file has passed?! You're going to need to print out your forms and mail them in old school which means you now need to pick up stamps. No worries, you think. You can swing by the post office on your way to the store to pick up coffee filters. You decide to head out, but where did you leave your keys? You ask your roommate. ""Where did you last have them?"" Ughhh!! Welcome to Adulting!"
"Adulting! Soundtrack","","NTSC","","","","2022-02-16","1","No","Music","Not Rated","Listen to 3 tracks from the game Adulting! as your fish contemplate life."
"Adventure Island","","NTSC-U","United States of America","Hudson Soft USA, Inc.","Now Production Co., Ltd.","1991-12-27","1","No","Platform","E - Everyone","Adventure Island is a 1991 Game Boy video game developed by Now Production and released by Hudson Soft USA in the USA on December 27, 1991.

In the South Pacific, Master Higgins lives peacefully wearing only a grass skirt and a cap. That is until the Evil Witch Doctor decides to capture the Princess Leilani and hold her as his own. It's up to Master Higgins to gather throwing axes, fireballs and skateboards in order to aid his noble quest.

Master Higgins moves across the screen from left to right and finds his power-ups in giant eggs. This includes a skateboard which results in a great speed enhancement - until Master Higgins gets hit and loses his power. If he is not on a skateboard a hit means instant death. Another game mechanic is starvation which gets indicated through a meter which steadily decreases. If it hits zero the hero dies and the only way to fill it up is by collecting food on the way. Bosses await him at the end of levels, all the way to the Evil Witch Doctor himself."
"Adventure Island II","Great Takahashi's Adventure Island III | Adventure Island 2","PAL","United Kingdom of Great Britain and Northern Ireland","Hudson Soft Company, Ltd.","NOW Production","1993-02-01","1","No","Platform","E - Everyone","Adventure Island 3 (高橋名人の冒険島III, Takahashi Meijin no Bōken Jima Surī, ""Great Takahashi's Adventure Island III"") is a side-scrolling platform game published by Hudson Soft that was originally released for the Nintendo Entertainment System in 1992. It is the third game in the Adventure Island released for the NES, following Adventure Island II. Unlike the first two games in the series, the NES version was never released in Europe. A portable version was also released for the Game Boy in 1993 titled Takahashi Meijin no Bouken Jima III, renamed to Adventure Island II: Aliens in Paradise outside of Japan.

Higgins can crouch, an ability he did not have in the previous NES games, but he loses the ability to backtrack during a stage. Unlike the previous game, the boss does not move to a different stage when the player loses a life.

The inventory system from the second NES game is still present, but this time he has eight items to choose from instead of just five. Higgins has a fifth dinosaur friend who can help him out: a triceratops (summoned by a star card) that can defeat enemies with his rolling attack. The other new items include a boomerang weapon that can be used as an alternative from Higgins' traditional stone axe weapon, and a crystal that provides Higgins with one hitpoint when he begins a stage.

There are different hidden rooms as well, such as a treasure room where Higgins can choose a new power-up, a surfing bonus round, a room containing a crystal (with an option to continue the level or skip it), and a room with the option of skipping a boss (which will also skip the stage) or not.

The Game Boy version features a password system, as well as an interactive overall map that allows the player to revisit previously completed stages to find new paths."
"Adventure Island II: Aliens in Paradise","","NTSC-U","United States of America","Hudson Soft USA, Inc.","Now Production Co., Ltd.","1993-02-01","1","No","Platform","E - Everyone","Adventure Island II: Aliens in Paradise is a 1993 Game Boy video game developed by Now Production and released by Hudson Soft USA in the USA on February 1, 1993.

A mysterious flying saucer just made off with Master Higgins' girlfriend and it's up to him to save her! But first he must defeat scores of mutated monsters across eight uncharted islands! Battle your way across all new dangers and challenges on the biggest Adventure Island yet! Find secret treasure chambers, surf through killer waves and grab all the bonus items you can handle as you master each realm! Action, adventure and more await you in this thrilling addition to the Adventure Island saga!"
"Adventures of Lolo","Lolo no Daibouken | ロロの大冒険","NTSC-U","United States of America","HAL America Inc.","HAL Laboratory","1994-01-01","1","No","Puzzle","Not Rated","Prince Lolo of Gentryland visited Eden, a country of love and peace, and enjoyed many pleasant days with Princess Lala of Eden. But one day, Egger, the King of Darkness, who had an evil plot to conquer Eden, spirited the Princess away before Lolo's eyes. After a long and difficult journey, Lolo has come to the evil Castle of the Labyrinth. The castle is guarded by an army of evil monsters led by Egger, the King of Darkness. Can Lolo solve the seemingly endless series of mazes and save Lala? Lolo is not gifted with strength or agility, but has great courage and patience. Now the battle of wits begins. Good luck, Lolo!"
"Aerostar","エアロスター","NTSC-U","United States of America","Vic Tokai","Vic Tokai","1991-09-01","1","No","Shooter","Not Rated","After the end of the Sixth World War, the Earth has been rendered inhospitable and uninhabitable by humanity. The Intergalactic Council ruled that Earth could once again be used by humans and sent people there to restore civilization there. Meanwhile, mutants have prospered in the long-lost wastelands of Earth and were unwilling to allow the humans to have it again. The Intergalactic Council has sent in a lone fighter called Aerostar to defend the Earth from a second act of total destruction."
"AF+ER","","Other","","","","1970-01-01","1","No","Adventure","Not Rated","AF+ER is the story of a child finding himself in a dreamworld, on that is a perfect reflection of the real one, but with a grim secret. And somehow these two worlds become almost seamlessly intertwined.


AF+ER is really about taking your time, exploring, and realizing choices you make may have rippling effects. In the dreamworld, you can search every nook of every house, and learn every NPCs darkest secrets, or merely get a voyeuristic insight into their life and motivation."
"Afutābāsuto","アフターバースト | After Burst","NTSC-J","Japan","NCS Corporation","Dual","1990-10-26","2","No","Action | Puzzle","Not Rated","Players must control a combat robot as they make their way towards their ultimate goal: destroying the enemy orb. Each level only has one screen to blast hostile robots, solve challenging platforms, and manipulate a series of short puzzles.

30 stages await players as they look forward to a boss battle on every tenth stage. A weapon is available; its gunfire can be altered by changing the angle of the gun. Even the distance of the shot can be changed by holding down the button for extended periods of time."
"Agro Soar","","PAL","Australia","Mattel Electronics","Laser Beam","1993-01-01","1","No","Action","Not Rated","Action game with dinosaurs, originally released in Australia.

It is essentially the same game as Baby T-Rex, We're Back: A Dinosaur's Story and Bamse."
"Aguri Suzuki F-1 Super Driving","鈴木亜久里のＦ１スーパードライビング","NTSC-J","Japan","LOZC/G. Amusements Co., Ltd.","Pixel","1993-05-28","1","No","Racing","Not Rated","Suzuki Aguri no F-1 Super Driving is a Racing game, developed by Pixel and published by LOZC G. Amusements, which was released in Japan in 1993."
"Akazukin Cha Cha","赤ずきんチャチャ","NTSC-J","Japan","Tomy","Access","1995-04-28","1","No","Role-Playing","Not Rated","Cha Cha is a cute little girl who is training to be a good magician. She was raised by her teacher Seravi, who is considered the world's greatest magician. Cha Cha almost always gets strange or disastrous results whenever she uses her magic, so she practices a lot. Cha Cha then embarks on a quest with her friends to find out about her real identity and her real family."
"AkiraDMG","","Other","","","","1970-01-01","1","No","Adventure","Not Rated","A Remake of Akira (Famicom) for Original Gameboy (DMG) featuring some new content and redesigned specifically for Original Gameboy. Hours of heart pumping visual novel action!"
"Akumajō Special: Boku Dracula-kun","悪魔城すぺしゃる ぼくドラキュラくん | Kid Dracula","NTSC-J","Japan","Konami","Konami","1993-01-03","1","No","Platform","Not Rated","No overview is currently available for this title, please feel free to add one."
"Alette If","Alette If (World) (Aftermarket) (Unl) (Neuromage Studio)","Other","","","","2019-01-01","1","No","Action | Adventure | Role-Playing","Not Rated","Alette If is a mystery RPG game developed for the Game Boy about Penny, a Metal Knight pilot who travels to a mysterious archaeological site to find her partner.

Nineteen years have passed, but the shadow of the Great War is still upon the world. On February 28, 2019, the 3th world war began. The war was between China and the United States of America. A feature of the Great War was the use of war robots, pilot operated biped machines, the Metal Knights. When China won the war, the world changed."
"Alfred Chicken","アルフレッドチキン | Alfred Chicken GameBoy","NTSC-U","United States of America","Mindscape International Ltd. | 																SUNSOFT","Hookstone | 																Twilight","1994-02-01","1","No","Action | Adventure | Platform","Not Rated","The player takes the role of a chicken named Alfred who must find his way through bizarre levels full of balloons, telephones, cheese and other strange elements. While he is on the ground, Alfred can walk, jump, and peck balloons and ground switches. While he is in the air he can dive bomb enemies or springs. Dive bombing enemies will destroy them. Dive bombing springs will bounce Alfred much higher so he can reach platforms well above his normal jumping ability. If he does not hit an enemy or a spring, Alfred will get stuck in the ground for a short time.

To complete a level, Alfred must find and peck all the balloons. The last balloon will take him to a boss fight. If Alfred dies, he starts as an egg located at the last balloon pecked.

Alfred can receive a few powerups during the game. For one power up, he must answer a telephone in secret areas to make Mr Pekles (a giant flower) give him a pot of jam. The jam gives Alfred the ability to shoot a bomb (about the size of Alfred himself) which bounces around the screen collecting things and hurting enemies. Another power up is a worm that spins around Alfred destroying enemies that it touches. You must find a can of worms to get this power up."
"Alien 3","Alien³ | エイリアン３","NTSC-U","United States of America","LJN","B.I.T.S., Ltd.","1993-01-01","1","No","Action | Horror","Not Rated","The Game Boy version of Alien³ differs significantly from the console games based on the third Alien film. Unlike the more shooter-oriented action on the consoles, this title is played from a top-down perspective, with a greater emphasis on exploration, acquiring items to beat limited puzzles, and survival.

As Ripley, you must navigate the corridors of the Fury 161 prison, searching for items to aid your escape. Unlike the film it is based on, multiple Aliens are running loose and attacking the prisoners, plus an Alien Queen nesting in the furnace. The player must map out the labyrinthine halls and ventilation systems to easily move around the complex. They must also find weapons to defend Ripley from the Aliens, along with a flamethrower and fuel to torch their eggs. Only after destroying the Queen and her eggs, may Ripley activate the crashed escape pod and leave the planet."
"Alien Olympics 2044 AD","","NTSC-U","United States of America","Ocean Software Ltd.","Dark Technologies","1992-01-01","2","No","Sports","Not Rated","Choose from eight species of aliens and compete in events such as 100 Qbits Sprint, Laser Leaping, Big Bounce, Laser Skeet, 200 Qbits Splurge, Lunge Leap Splat, Toxophilly, Flob Flop, Sabre Sling, Survival, Alien Hurl, Laser Skeet 2, Jetpack Tag, Lizard Leap, and Wall Jumping."
"Alien vs. Predator: The Last of His Clan","Alien vs Predator | AVP | エイリアン VS プレデター","NTSC-U","United States of America","Activision","ASK Kodansha","1993-11-01","1","No","Action","Not Rated","In the year 2593, on the planet Alpha Centauri 3, Predators looking for a hunting ground plant Alien eggs. The Aliens soon hatch and wipe out the human population. However, when the Predators move in for the hunt, they find they are vastly outnumbered and suffer the same fate. Only one of them survives. He theorizes that among the hatched Aliens there was a queen that laid additional eggs, which would explain the huge number of Aliens. The last survivor sets out to destroy the queen and regain the honor of his clan.

The Predator must traverse several side-scrolling levels on his way to the queen, while destroying Aliens in all their forms - facehuggers hatched from eggs, chestburster aliens and fully grown warriors. Various weapons are available: the standard weapon are the wrist blades. Ammunition for the shoulder cannon, the cutting disks and bombs must be picked up. The bombs not only work as weapons but can also be used to destroy barriers. To avoid a fight altogether, the Predator can also use his invisibility system, which runs down the energy supply. To recharge it, energy powerups must be collected. Also hidden in the levels are keys that open up doors blocking the way into the next area. A small radar map helps in navigating the maze-like corridors and also displays approaching enemies."
"All Humans Must Die!","All Humans Must Die","NTSC","","","","2021-06-29","1","No","Shooter","Not Rated","Are you ready for a little attack on humanity? Then get into the U.F.O. and kill as many people as possible in 60 seconds. But don´t get hit! We had to divert all shield power into the disruptor. Now we destroy these annoying little creatures with just one shot. But we are helplessly at the mercy of their unruly shots."
"All-Star Baseball 99","All-Star Baseball '99","NTSC-U","United States of America","Acclaim Entertainment, Inc.","Realtime Associates Seattle","1998-05-01","2","No","Sports","E - Everyone","All-Star Baseball 99 is the first handheld entry in the All-Star Baseball series and differs from its N64 counterpart.

The game features six different modes: exhibition games, a full season (either all 162 games of the 1998 season or various shortened runs), the '97 playoffs, the '97 All-Star game as well as the Home Run Derby, and a batting practice mode. In season and playoff mode, progress is saved via passwords.

On the field, players will control pitching, fielding and batting (bunts and swings are possible). The game also allows players to set team lineups and positions.

The game includes all 30 MLB teams of the 1998 season, including the '98 expansion teams Arizona and Tampa Bay."
"Alleyway","アレイウェイ | Areiuĕi","PAL","United Kingdom of Great Britain and Northern Ireland","Nintendo","Intelligent Systems | 																Nintendo Research & Development 1","1990-09-28","1","No","Action | Puzzle","E - Everyone","Interstellar ping-pong with a deadly energy ball! Your spaceship is at the gate of the Alleyway. Use your vessel to repel the energy ball. Atomize space grids with your return shots. Destroy the entire field and move on to even more challenging targets. You're in command in the Alleyway!"
"Altered Space: A 3-D Alien Adventure","アルタードスペース","NTSC-U","United States of America","Sony Imagesoft","Software Creations","1991-09-01","1","No","Adventure | Puzzle","Not Rated","The player is an astronaut trapped on an alien spaceship who has to try to find his way out while avoiding aliens and continually replenishing his oxygen supply. This was the first isometric view game on the Game Boy"
"Amazing Penguin","Osawagase! Penguin Boy | おさわがせ! ペンギンBOY","PAL","","Natsume","Natsume","1991-01-01","1","No","Puzzle","T - Teen","The character controls a penguin who must clear 40 levels worth of action. There are a certain amount of lines with switches and dots that need activating.[3] Once all the lines are cleared, so are any enemies that are remaining in that level. A strict time limit make players lose their lives in addition to bumping into an enemy.

There is no regularity to the movement of the character, giving an element of luck to the game. Some aspects of background graphics appear in certain levels (especially on levels 12, 20, 28, and 36).  Level 40 is essentially a giant maze which leads up to a castle that ends the game."
