title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Tonzura Kun","","NTSC-J","Japan","","","1996-09-06","1","No","Action | Puzzle","Not Rated","Tonzura Kun is a strange action puzzle game in which the player controls Tozura a strange creature that is crazy for a girl, and in each stage he got to get to where the girl is, since like an easy task isn't it? But things are not easy for him since the girl is usually at the top of a pillar and he got to find the way to get to her, to do that he got to move several crates and put them together to build a ladder and climb up to where the girl is.

The game features several stages in which the difficulty level is increasing since there are more crates to move and reach to where the girl is, so is better to think what is the best way to reach to where the girl is before starting moving the crates (or the player will have to restart the level is he mistake the proper way).

 Manufacturer's description:

Tonzura her sanity back to the love of riding that crazy dance O?Chi? action based on the weakness of purpose to secure the way to reach operating kun O?Chi? Tonzura hero. Isao Tomo, physical fitness, trying to clear the stage for utilizing a variety of friends. How easy to simply turn the arrow keys and the characters, feel free to enjoy the action beginners."
"Tsuukai!! Slot Shooting","","NTSC-J","Japan","Shoeisha Co., Ltd.","Shoeisha","1996-05-14","1","No","Action | Puzzle","E - Everyone","Tsuukai!! Slot Shooting (痛快！！スロットシューティング) is a 1996 puzzle game by Shoeisha. In the game, blocks fall from above and you have to go around shooting the ones you don't want to fall onto the already prepared board."
"Wonder B-Cruise: Dogiborn Daisakusen","Wander Vehicles","NTSC-J","Japan","SUNSOFT","","1999-10-07","1","No","Action | Strategy","Not Rated","Wonder B-Cruise (also known as Wander Vehicles) takes place in a fantasy world where an army of dogs fights against an army of monkeys. The player controls the army of dogs and have to defeat the monkeys through different missions.

The gameplay is the classical strategy tactical game in which the player got some units and those units got 3 movements in each turn and in those turn he can choose to use items, defend or attack using different kind of attacks movements. After selecting the units movement the player has to press the X Button to begin that turn.

When the player unit encounters the enemy unit he can choose to continue the movement or attack them, if he choose to continue the movement the enemy units will still fire againts him.

 Manufacturer's description:

Dogs and cats, the win of cute characters and a monkey army to operate the simulation strategy for beginners and light users as well as fun. The characteristics of the unit ""Janken"" likened to adopt a game system everyone can understand at a glance. Afterwards in order to practice the flow of the game ""Konbattosukuru"" and with the mode, you can play easily."
"Yamasa Digi Guide - Umakagetsu R","","NTSC-J","Japan","","","2000-12-21","1","No","Action","Not Rated","A slot machine (American English), fruit machine (British English), poker machine (Australian English) or simply slot (American English) is a casino gambling machine with three or more reels which spin when a button is pushed. Slot machines are also known as one-armed bandits because slot machines were originally operated by a lever on the side of the machine (the one arm) instead of a button on the front panel, and because of their ability to leave the gamer penniless. Many modern machines still have a legacy lever in addition to the button.

Slot machines include a currency detector that validates the coin or money inserted to play. The machine pays off based on patterns of symbols visible on the front of the machine when it stops. Modern computer technology has resulted in many variations on the slot machine concept. Slot machines are the most popular gambling method in casinos and constitute about 70 percent of the average casino's income. It is estimated that thirty percent or more of the profits from gambling machines come from problem gamblers.

Yamasa Digi Guide - Umekagetsu R is a gambling machine simulator. It faithfully emulate the Umekagetsu R gambling machine with a good presentation, 3 different levels of zoom and the player can configurate all the options in the machine.

  Manufacturer's description:

In faithfully transplanted popular pachislot actual simulation ""Yamasa Digi Guide"" series popular models of leading pachislot maker Yamasa, software was recorded the model ""Meihua month"" that inherited the advantage in the name of the machine-Kagetsu successor machine. Detailed data and models, features, it is equipped with such as ""lecture mode"" that describes clarity and game properties."
"40 Winks - Conquer your Dreams","40 Winks","PAL","United Kingdom of Great Britain and Northern Ireland","GT Interactive Software (UK) Ltd.","Eurocom Developments Ltd","1970-01-01","1","No","Platform","E - Everyone","Conquer Your Nightmares and Rescue Your Dreams...

There's only 40 Winks left in the world of dreams. And if you don't rescue them from the evil NiteKap, NO ONE will EVER have good dreams again! So get ready for action - because you're going on the adventure of a nighttime!

• Transform into different characters! Attack as a stealth Ninja. Fight as a ferocious Monster! Fly into the action as a Super Hero!
• Tons of mini-games, too! Race dragons! Strap on a rocket! And more!
• Explore six huge 3-D Dream Worlds-Pirates Cove, the Moon, Nightmare and more..."
"Caesar's Palace","Caesars Palace II","PAL","United Kingdom of Great Britain and Northern Ireland","Interplay","Beam Software","1998-01-02","2","No","Board","E - Everyone","CAESARS PALACE brings casino gambling at its finest to the PlayStation. Start out with $1,000 and try to turn it into a million playing Baccarat, Roulette, Craps, Blackjack, and slot machines. Just in case you don't know how to play a game, watch the official Caesars Palace Casino Tutorial. After watching the video, you'll want to hit the tables with lower bet limits; as your winnings increase, new tables with higher limits and minimums open up. Statistician and gambling guru, Dr. William Bertram, has verified the payoffs and odds, so the chances of winning big are the same as in the real world. CAESARS PALACE has all of the excitement of real world gambling without all of the losses."
"Darkstone: Evil Reigns","Darkstone","PAL","","Electronic Arts","Delphine Software International","2001-03-09","1","No","Action | Role-Playing","E10+ - Everyone 10+","UK PAL version. NTSC version is just known as Darkstone"
"Dead Ball Zone","Cyball Zone | DBZ: Dead Ball Zone","PAL","United Kingdom of Great Britain and Northern Ireland","GT Interactive Software (UK) Ltd.","Rage Software","1998-06-15","2","No","Action | Sports","T - Teen","This high speed futuristic sports game pits two teams of armed psychotics against each other in a brutal (and lethal) fight to launch a ball into the opponents net over, around, or through the opponent. Players are armed with a variety of weapons (chainsaws, grenades, machine guns, etc...) and a full range of unarmed combat moves (including the good old-fashioned crotch kick) all of which can be used to defend the goal but remember, the best defense is a good offense.

DBZ also has many of the features you would expect from a typical sports game including player development, league and season management, and stat tracking (scores, kills, etc...)."
"Fighting Illusion K-1 Revenge [Playstation the Best]","K-1 Revenge","NTSC-J","Japan","Xing Entertainment","Xing Entertainment","1998-09-23","2","Yes","Fighting | Sports","T - Teen","Kickboxing, Karate, Kenpo, Kung-Fu, and Tae-Kwondo are among the various martial arts disciplines making up the ""K"" in K-1 Revenge, the unofficial sequel to 1997's K-1: The Arena Fighters. The K-1 is a real event held annually to determine the best fighter in the world, and it is unique in that it embraces all forms of fighting styles.

Now you can decide if you have what it takes to become a world-class fighter by selecting one of fourteen authentic K-1 participants in your choice of five game modes including One Player, Tournament, Team Battle, Training and AI Setup. The One Player contest has you fighting against eleven computer opponents, while Tournament has up to eight human players competing in a series of matches for the right to be called champion.

Team Battle lets you choose three fighters to fight as a team against the computer's or second player's team, and Training is a mode designed for practicing each fighter's moves. The AI Setup mode lets you train a computer opponent in order to increase various offensive and defensive moves, overall speed and attack power.

Once you're ready to begin, the screen will show two polygonal fighters in a 3D ring as the referee looks on. Three different meters show the following for each opponent: a Life Gauge for physical strength; a Stamina Gauge that decreases as each fighter uses a move; and a Down Gauge to show the amount of damage each fighter is receiving.

The object is to either score a knockout within the three rounds comprising the fight or win by decision. Decisions are based on the number of points your fighter receives, which are earned through successfully landing damaging blows. Other notable features include five difficulty levels, adjustable rounds, customizable controller settings and an option to set the number of downs required for a TKO.

  Manufacturer's description:

The ULTIMATE Fighting Simulation!

KARATE - KENPO
KICKBOXING - KUNG-FU

K-1 REVENGE combines all forms of MARTIAL ARTS in a single class competition. The skill and techniques of 15 ACTUAL K-1 FIGHTERS have been captured to provide the thrills and excitement of actual K-1 COMBAT. This international group of warrior champions combine speed, strength an agility as they compete in the fastest and most awesome application of the complete range of martial arts.

* Based on actual K-1 fighters.
* 5 levels of CPU artificial intelligence.
* Razor sharp control response
* New special moves & combos
* Special hidden characters
* New training modes

  Features:
Third person perspective.
3D graphics
Cartoon graphics
K-1 Tournament theme."
"Gunbarl [Playstation the Best]","Point Blank 2","NTSC-J","Japan","","","2000-03-30","2","No","Shooter","Not Rated","If you went BANANAS over the original Point Blank, you'll go APR over the sequel! point Blank 2 is everything you loved about the original, but this time it's even better. Loaded with over 70 all-new wild-and-crazy shooting scenarios, Point Blank 2 is so much fun you won't be able to put your Guncon down!

* All new Endurance Mode! Climb your way to the top of the tower by shooting everything in sight!

* Save the princess before it's too late, and become the hero in an all new Theme Park Mode!
* Fire away by yourself with a friend, with 2 friends, 3 friends, - UP TO EIGHT PLAYERS round-robin style!
* New hilarious modes, new wacky scenarios, same crazy Dr. Dan and Dr. Don make this sequel the fastest, kookiest gun game around.
o Theme Park Mode – A new story mode adventure!
o Party Mode – Play with up to eight players!
o Endurance Mode – Find out how good your really are!
o Arcade Mode – Just like the original arcade classic.

  Features:
First person perspective.
2D graphics
Cartoon graphics
Fantasy & Humour themes."
"Harukanaru Toki no naka de - Banue Yuugi [Premium Box]","","NTSC-J","Japan","Koei Co., Ltd.","Koei","2003-06-26","4","No","Adventure | Board","Not Rated","No overview is currently available for this title, please feel free to add one."
"Jissen Pachi-Slot Hisshouhou! - Sammy Revolution [SuperLite 1500 Series]","Sammy Revolution [SuperLite 1500 Series]","NTSC-J","Japan","Success Corp.","Sammy Corporation","1999-10-28","1","No","Action","Not Rated","Slot machine simulation game. Re-released under Success's Superlite 1500 series."
"Kojin Kyouju: La Lecon Particuliere","","NTSC-J","Japan","","","1998-04-09","1","No","Adventure","T - Teen","Kojin Kyouju - La Lecon Particuliere is a dating simulation game released in 1998 by Micon that tells the story of young teacher that arrives at a high school, and as soon as he got there some of the young female students ask him for private lessons to improve their studies.

The player have to choose what to do each week, he can teach private lessons to different girls or going around town or other different things. The private lessons are about help them to study and to do that the girls will also ask you about different things. The player can also check the girls progress the next time he goes to their house for a private lesson.

The game features 6 different main female characters and japanese voice acting for all the characters and different game endings depending of the player choices during the game and of his relations with each girl."
"Kowloon's Gate (Limited Edition)","Kowloon's Gate - Kowloon Feng Shui Den","NTSC-J","Japan","Sony Music Entertainment","Kowloon's Gate Project","1997-02-28","1","No","Adventure","Not Rated","The only way to succeed in Kowloon's Gate is by adopting the Chinese art of feng shui, by which students learn to manipulate the currents of power believed to govern the Earth, more specifically these are said to represent the ancient spirits of four sacred beasts, linked to the geographical features of north, south, east & west.

The ultimate task of the game is to redress the balance of feng shui in the world, so that the Yang, the dark side, does not overcome the light. To further help you solve the mystery the first important item required is a Lao-pan, that seeks out the locations of the four mythical sacred beasts said to symbolise the currents of power which curse the Earth.

Kowloon's Gate is a first person adventure game that puts the player in a futuristic fantasy world in which he will take the role of a young woman (a master feng shui) that will have to encounter different people, fight evil enmies, and solve some strange situations and puzzle to advance in the adventure and try to make that the world won't dissappear.

Kowloon's Gate uses motion JPEG technology to render the strange CG enviroments you'll explore. Interact with unique characters, traverse the real-time 3D scenes freely, and solve imaginative puzzles in this Adventure game.

  Manufacturer's description:

Feng Shui adventure game depicting the battle between the world of the stage behind the Walled City. ""JPEG Dungeon"" in the city to gather information, ""Riarutaimudanjon"" to reveal the whereabouts of the enemy, and boss battles against the inrush of Feng Shui. PS maximizing stunning graphics performance is directing the world of Gothic castle with a rich Asian Kowloon.

 Features:
First person perspective.
2D graphics
Prerendered graphics
Futuristic & Fantasy themes.

Comes with 108 page hint book."
"Lomax","The Adventures of Lomax","PAL","","Psygnosis Limited","Psygnosis","1996-11-01","1","No","Platform","Not Rated","UK PAL version. The NTSC version is called 'The Adventures of Lomax'."
"Melty Lancer: The 3rd Planet","","NTSC-J","Japan","Konami","Tenky","1999-06-17","1","No","Adventure","Not Rated","Melty lancer - The Third Planet is the sequel to Melty Lancer - Re-Inforce and the third and latest one released for the Playstation One console. The game again is a mix between an simulation adventure game in which the player sometimes can talk to the girls and depending of the answers the game will go in a way or another and a tactical rpg in the fights since during them the player can pause them and select what he wants his character to do.

The game features unlockables CG, Movie & Sound Room Galleries.

This game just like the other 2 games in the series is a futuristic city based adventure with our heroine, Sylvie working with the GPO to keep law and order. The game takes place in the year 2091 and begins when the player character's (Fujita) is wake up in his bedroom to go with his team (Reika, Kyouma & Shinya) to defeat a group of enemies that is attacking the city. The battle this time are a little different since the player can only stop the fights to give orders (change formation, etc).

Based on the Playstation game series there was an anime OVA six episode series known as Melty Lancer: The Animation.

The eponymous Melty Lancer is actually a six-woman team of detectives from the Galaxy Police Organization, a name that apparently wasn't trademarked by Tenchi Muyo. Though the unit was once disbanded, the GPO directors inexplicably see fit to recruit a prisoner named Collins and give him command of the newly re-conscripted Melty Lancer.

Former group leader Melvina MacGarlen is an dignified, pseudo-aristocratic fencer who wears a concerned frown ninety percent of the time; the brash tomboy Jun Kamishiro fights in a suit of combat armor, hates math, and kind of likes Collins; the blond, methodical investigator Sylvia Nimrod has a family history with the GPO; the soft-spoken and optimistic Sakuya Lansaihe is a priestess from the Church of St. Archanest; the staff-wielding, furry-eared Angela is a genetically engineered girl soldier; and the bratty Nana is a magician from a parallel dimension.

Collins, assigns Melty Lancer to trivial tasks at first, but the unit eventually notices a number of crimes leading back to the name ""Iyonesco."" Whatever Iyonesco is, it's able to direct an efficient terrorist cell known as Defiant as well as a group of goofball criminals who dub themselves the Vanessars in honor of their highly annoying boss, Vanessa. While facing off against Defiant, the women of Melty Lancer also run across a cute gerbil-fox named Mou Mou, a slimy bubble-creature, and a lot of perplexing clues about Iyonesco.

  Manufacturer's description:

Popular training simulation ""Melty Lancer"" third series appeared depicting the activities of female investigators our galaxy police mechanism ""Lancer"". The player becomes the man of the rival organization of the galaxy police mechanism, we will continue to run the mission as Lancer our aide to hide the identity. Insert the digital animation, and further directing the dramatic stories."
"My Garden","","NTSC-J","Japan","Technosoft Co., Ltd.","TechnoSoft","1999-09-02","1","No","Life Simulation","E - Everyone","Gardening is the practice of growing and cultivating plants as part of horticulture. In gardens, ornamental plants are often grown for their flowers, foliage, or overall appearance; useful plants, such as root vegetables, leaf vegetables, fruits, and herbs, are grown for consumption, for use as dyes, or for medicinal or cosmetic use. A gardener is someone who practices gardening, either professionally or as a hobby. Gardening is considered to be a relaxing activity for many people.

My Garden is a game similar game to Hudson's Harvest Moon series, but in this time instead or having a farm, the player controls a young girl that have to take care of a garden. She will have to plant different kind of seeds to receive after a hard work of take care of them, different kind of plants and trees. The player can sell the plants to gain money to buy new seeds and items.

The player will have the help of the girl's grandmother to solve her doubts.

  Manufacturer's description:

My Garden let's you enjoy your own ideal garden. Vegetation and a variety of real, free to enjoy gardening with a variety of materials. Can communicate with a variety of tea and conversation and met with the residents of the town full of character. ""Grandma"" Garden so even beginners can play freely and support us."
"Neo Atlas","","NTSC-J","","Artdink","Artdink","1998-01-01","1","No","Strategy","Not Rated","In the age of old, man traversed the world by way of ships and relied on winds to billow their sails. Dead winds meant no progress and seafarers were at the mercy of the elements. In Neo Atlas 2 Artdink continues their success series of games about the world exploration.

Your mission like in the first game is to explore new worlds, set up trade routes and expand the sphere of your country's influence. Some towns specialize in certain commodities and others in the production of goods. The intrepid and profiteering buccaneer finds those towns and ferries goods back and forth to create a sustainable enterprise.

This sequel features little better graphics and new missions than the first game."
"Silver Jiken","Silver Case | The Silver","NTSC-J","Japan","ASCII Entertainment Software, Inc.","Grasshopper Manufacture","1999-10-05","1","No","Adventure","Not Rated","Shirubā Jiken is an adventure video game for the Sony PlayStation. It was directed by SUDA51, developed by Grasshopper Manufacture and published by ASCII Entertainment exclusively in Japan on October 7, 1999. The game was reissued through PlayStation Network on December 10, 2008 for the price of ¥473, and earlier in 2000 as part of the ASCII Casual Collection of bestsellers. A later version of the game was completely rebuilt for Microsoft Windows, Mac OS, Linux and PlayStation 4 in other languages.

Shirubā Jiken is divided into two chapters, ""Transmitter"" and ""Placebo."" The former was written by SUDA51, and involves the affairs of 24 Precinct police detectives in apprehending serial killer Kamui Uehara, who escaped his 20-year detention and has resumed his killing spree. The latter chapter was written by Masahi Ooka and Kato Sako, and revolves around a freelance writer investigating the case."
"Sotsugyo M - Male Graduation - Seitokai Naga no Kareinaru Inbou","","NTSC-J","Japan","E3 Staff","Westone","1998-07-30","1","No","Adventure | Life Simulation","Not Rated","The phenomenon of Sotsugyo M starts with a hentai game for PC called Sotsugyo created by Kei Arisugawa, that got a great success. The game was aimed at men, since it was about dating the five high school graduates girls in the game.

This game produced its sleeves, OVAs, video games, etc.. One of these results was Sotsugyo M a radio broadcast novel that was aired in 1995. It became popular and Sotsugyo M became an own series (consisting of OVAs, novels, manga). Thanks to that has created two versions of the manga series: Sotsugyo M and a continuation of history, Sotsugyo M +. Sotsugyou M+ got an anime version of 2 OVA's called Sotsugyo M Our Carnival

There are 2 games based on Sotsugyo M: Sotsugyo III Wedding Bell in which the characters of Sotsugyo & Sotsugyo M are rivals, and Sotsugyo M: Male Graduation: Seitokai Naga no Kareinaru Inbou that is an adventure simulation with the character of Sotsugyo M.

The story focuses on five students attending the Seiryuu Private Senior High. Each with different personalities. Mikimaro Shimura, a character with a childist personality, just thinking about making friends and in his beloved Arai, Syo Nakamoto, the genius of the class that wants to learn to treat people better, Arai Togo, the infamous playboy and bad boy of the school; Yuusuke Katou, the active student in love with the teacher; Takagiare Shimon, the new student with a lot of money. These students must learn to cooperate and learn to treat and help the people.

  Manufacturer's description:

School comedy theater and popular high school boys' boarding school Chenglong of ""M graduate,"" appeared in the PS is a love simulation. Five pairs of high school players Chenglong is student body president and secretary Sugita Ryunosuke sister ""M"" and ?Ri?Gemasu romance and friendship. To find a missing brother, the player ""M"" going to unravel the mystery in collaboration with five."
