title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"2005 Minigame Multicart","","Region Not Set","","Self-Published","Self-Published","2005-01-01","1","No","Action","Not Rated","Atari 2600 fans Chris Walton (cd-w), Fred Quimby (batari), Bob Montgomery (vdub_bobby), and Zach Matley (Zach) submitted several 1K entries for the 2005 Minigame Competition. They have now teamed up to release their seven 1K games in a single 2005 Minigame Multicart, complete with an on-screen menu that allows easy selection of the games as well as instructions.

The included games are: Hunchy, Jetman, Nightrider, Zirconium, Rocket Command, M-4, and Marble Jumper"
"2048","","NTSC","United States of America","","","2014-01-01","1","No","Puzzle | Unofficial","E - Everyone","A port of the 2048 game to the Atari 2600.

There are two modes: one-player and two-player. You can use GAME SELECT to switch between them (the selected game will auto-start).
On the title screen, the left joystick button will start a single-player game, and the right joystick button will start a two-player game. When a game is over, the buttons restart the game appropriately.

Author and License

© 2014 by Carlos Duarte do Nascimento (Chester)
Portions contributed and © by their respective authors, see below.
Cartridge Art © 2014 by Jenn Harrison
Based on the original 2048 game by Gabriele Cirulli, which is based on 1024 by Veewo Studio and conceptually similar to Threes by Asher Vollmer."
"2600 Diagnostic Cartridge","","NTSC","United States of America","Unknown","","1977-09-01","1","No","Utility","Not Rated","No overview is currently available for this title, please feel free to add one."
"27 Tele-Games","","NTSC","United States of America","Sears, Roebuck and Co.","Sears Roebuck and Co.","1977-07-08","4","Yes","Adventure | Racing | Shooter | Sandbox | Flight Simulator","E - Everyone","27 Tele-Games in one for the ultimate family experience!"
"27 TELE-GAMES (JET PLANE, AUTO RACING, SLALOM SKIER)","","Other","","Sears, Roebuck and Co.","Atari","1977-01-01","2","No","Action | Adventure | Racing","Not Rated","No overview is currently available for this title, please feel free to add one."
"27 TELE-GAMES (shooting gallery, planes, submarines, ships)","","Region Not Set","","Telegames USA","Atari","1977-01-01","2","No","Action | Adventure | Shooter","Not Rated","27 games in one cartridge"
"3-D Genesis","","Region Not Set","","Video","Amiga","1983-01-01","2","No","Shooter | Flight Simulator","E - Everyone","PEACE THROUGH SUPERIOR FIREPOWER!

In the far future, the planet is overrun with enormous, super insects, who fiercely battle each other for survival. You've chosen a side to fight for, and the enemy has been funneled into a deep crevice, but now you're outnumbered. You put their numbers to the test. They saythe meek shall inherit the Earth, but how long can you defend it?"
"3-D Havoc","","Region Not Set","","Video","Videosoft","1983-10-01","1","No","Shooter","","3-D Havoc is an Action game, developed and published by Amiga, which was cancelled before it was released.

Your stellar cruiser begins to shudder as the hyperwarp drive suddenly cuts out. Slowing down, you realize you've entered an asteroids field. A BIG asteroid field. You bolt for the high-density laser-pulse inverter. Your only chance is to blast your way out. And you better start now..."
"3-D Tic-Tac-Toe","3D Tic Tac Toe | TicTacToe","Region Not Set","","Atari, Inc.","Atari","1978-03-22","2","No","Strategy","","Modeled after the game ""Qubic"". Atari released a graphical version of the game for the Atari 2600 console and Atari 8-bit computers in 1978. The program was written by Carol Shaw, who went on to greater fame as the creator of Activision's River Raid. It uses the standard joystick controller. It can be played by two players against each other, or one player can play against the program on one of eight different difficulty settings."
"32 in 1","","Region Not Set","","Atari, Inc.","Atari","1988-01-01","2","No","Action | Puzzle | Strategy | Racing | Shooter | Fighting | Sports | Flight Simulator","Not Rated","32 games in 1 cartridge was 1988 released and is highly common in Europe. Popular Atari 2600 games of the sports- and shootergenre was put into one cartridge. This was a cart that was released in PAL format in Europe, Australia and New Zealand. Most were the pack in game with the Atari 2600 in the UK and Atari 7800 in Australia and New Zealand but it was also released as a boxed separate game for the Atari 2600. A different game was selected every time the Atari 2600 or Atari 7800 was turned on."
"34 Tele-Games","","Region Not Set","","Sears, Roebuck and Co.","Sears Roebuck and Co.","1981-01-01","2","No","Action","Not Rated","No overview is currently available for this title, please feel free to add one."
"3D Ghost Attack!","","Region Not Set","","","Videosoft","1983-01-01","1","No","Action","","""They say the mansion is haunted, But nobody really knows for sure. And you've just got to find out. Armed with yourphotobeam, you begin your search. Suddenly, there's a flash of light. Then another. And another. They're all around you coming from walls, doors, windows, everywhere. You reach for your trusty photobeam. Now somebody knows for sure..."""
"3D Tic-Tac-Toe ( Sears Telegames )","","Region Not Set","","Sears, Roebuck and Co.","Sears Roebuck and Co.","1980-01-01","1","No","Strategy","Not Rated","Modeled after the game ""Qubic"". Atari released a graphical version of the game for the Atari 2600 console and Atari 8-bit computers in 1978. The program was written by Carol Shaw, who went on to greater fame as the creator of Activision's River Raid. It uses the standard joystick controller. It can be played by two players against each other, or one player can play against the program on one of eight different difficulty settings. Unlike many of the Sears Telegames titles, this game used the same name as the Atari release."
"3D TicTacToe","3D Tic-Tac-Toe | 3-d Tic-Tac-Toe | 3D Tic Tac Toe","Region Not Set","","Atari, Inc.","Atari","1978-01-01","2","No","Puzzle","","Unlike traditional Tic-Tac-Toe, 3-D Tic-Tac-Toe is played on four stacked 4x4 grids. Players alternate turns placing an 'X' or 'O' and must align 4 of their own symbols in a row vertically, horizontally, or diagonally to win, similar to Milton Bradley's board game Qubic. The game features simple graphics with white grids on a bright blue background. The game can be played either against a human opponent or AI which features 8 different skill levels; however, the AI can take a very long time to make a move on high difficulty levels, in late-game states."
"66 Tele-Games","","NTSC-U","United States of America","Sears, Roebuck and Co.","Atari","1981-01-01","2","No","Action | Shooter","E - Everyone","No overview is currently available for this title, please feel free to add one."
"9 IN 1 MULTIGAME","","Region Not Set","","","","1977-01-01","1","No","Action | Racing | Fighting","E - Everyone","GAMES:
A846
CAR RACING
BI BI
TENNIS
PAC MAN
PAC KONG
FOOT BALL
BOXING
CHOPLIFTER"
"A Game of Concentration (Memory Match)","","Region Not Set","","Atari, Inc.","Atari","1978-04-01","2","No","Puzzle","","Game of Concentration (also known simply as Concentration and Hunt & Score) is a video game produced by Atari, Inc. and released in 1978 for its Atari 2600 video game system. The game was programmed by Jim Huether, and is a video version of the classic memory game. It was one of a handful of games that used Atari's keypad controllers."
"A Knight On The Town","","Region Not Set","","","Playaround","1982-05-01","","No","Life Simulation","","The object of the game is to save the lovely princess, held captive in the castle tower, and become the object of her affections in the least possible time. You accomplish this by maneuvering your knight (who's not in shining armor) to build a bridge across the moat, avoiding the dangers of the beast, a crocodile, and in the more difficult version a flying dragon who drops fireballs."
"A Mysterious Thief","A Misterious Thief","Region Not Set","","Vidco","Vidco","1983-01-01","1","No","Action","","Your goal is to steal as many items from the building before the timer expires.  To accomplish this task you're going to have to sneaky, because as we all know a clumsy thief is a dead thief.  Unfortunately you're not alone, killer guard dogs and the local security man have been alerted to your presence and are out to put and end to your one man crime spree.  
 
Within a platform system, the player must reach the purple line to be able to go up or down the floors. But beware, as several enemies will appear to disrupt you. 

The Mysterious Thief was canceled before its release, being possible to play only the NTSC prototype version. A PAL version of this game called Criminal Pursuit was later released by Suntek."
"A Roach In Space","","NTSC","","AtariAge","","2019-07-14","1","No","Action | Shooter | Unofficial","E10+ - Everyone 10+","As part of an experiment, a roach was sent into space. But the ship was trapped in a cosmic ray storm and exploded!

The roach miraculously survived, losing two legs in the explosion, but also acquired the ability to fly through space and shoot energy blasts from his antennae! Your mission is to guide the stranded insect back to earth through a perilous journey infested with all kinds of evil space creatures.

How to Play

The road back home is plagued with evil creatures that will attack our hero using different patterns. When enough enemies are destroyed (11 in Normal Mode, 15 in Hard Mode), a new wave of enemies will take their place.

In addition to the regular enemies, there are four mid bosses and one final boss, each with their own attack patterns and several health points. Every time a mid boss is defeated, a heart item will appear. Catch it to recover six health points. Our hero can have a maximum of eight health points.

Developer: Vladimir Zúñiga"
"A-VCS-tec Challenge","","Region Not Set","","AtariAge","Simon Quernhorst","2006-07-10","1","No","Action","","1475. Tenochtitlán is ruled by the Aztec sovereign Axayacatl, son of Motecuhzoma. Even as he was being defeated by the Tarascans, Axayacatl was expanding his realm by conquering the Mixtecs and Zapotecs.

You, being a warrior of the Zapotecs, managed to escape the battlefield together with two of your brothers, but unfortunately your party was trapped afterwards. Axayacatl offers you the only chance to survive by reaching the coast and leaving the country by boat. He challenges you with spear throwing warriors along your path and stone rolling priests on the pyramids. Reaching the pyramids safe inside allows your team to relax for a short time and prepare for the next trail.

Simon Quernhorst, author of the Atari 2600 homebrew game Mental Kombat, has programmed a new 2600 game: A-VCS-tec Challenge. A-VCS-tec Challenge is a conversion of the popular Aztec Challenge on the Commodore 64. The Atari 2600 version of the game includes the original game's arcade-like first level, called ""The Gauntlet"", as well as a second level where you must race up the stairs to the top of the pyramid while avoiding large stones being thrown down from the top! A-VCS-tec Challenge features the memorable soundtrack from the Commodore 64 version, composed by Paul Slocum, author of the Synthcart and Marble Craze for the 2600."
"Aardvark","","NTSC","","AtariAge","","2020-01-01","1","No","Action","Not Rated","Welcome to nature! Guide Oscar the Aardvark in his quest for tasty ant eggs and the most delicious ants hidden deep below ground. But be careful with your tongue, you could get an unexpected bite!"
"Abfahrtslauf","Ski Run","Region Not Set","","Hertie","Home Vision","1983-04-01","1","No","Sports","","Abfahrtslauf is a re-make of Home Vision's Ski Run originally published in Tiawain in 1983."
"Abyss of Chernobyl","","Other","","","","2020-03-20","1","No","Action | Unofficial","E10+ - Everyone 10+","1986.04.26 01:23:47 In this second, something happened to mankind that was never seen before. Many countries were in grave danger and a huge part of Europe witnessed polution and radiation. Many sacrificed their own lives so others can survive. In their place, how far could you progress?
After the incident, Valery Legasov and Boris Shcherbina had to make fast decisions to stop futher tragedies. The fireman of the first night, the helicopter pilots, the three plungers of suicide squad, the coal miners, the liquidators, the soldiers on the roof provide superhuman braveness. In this game, you can find five games with five important episodes of the story.
1. AZ-5
2. HELLGATE
3. SUICIDE SQUAD
4. BLACK RAVEN
5. 90 SECONDS

Homebrew Author: ""Atarian""
Most recent release: v0.81 (WIP)"
"Acid Drop","","Region Not Set","","Salu Ltd.","Salu","1992-01-01","1","No","Strategy","","A falling block game similar to Columns. The object of the game is to create a horizontal or vertical line of three or more blocks of the same color, which will then disappear. The remaining blocks will fall down, but won't disappear if they form another line. Every 10,000 points a special block will appear (the Acid Drop) which removes three columns of blocks and marks the beginning of the next level."
"Acid Fish","","NTSC","","","","2008-10-31","1","No","Action | Unofficial","E - Everyone","Some hippies were partying for labor day weekend on their boat. Some drugs fell into the ocean and this little fishy has eaten one. He thinks everyone is out to get him, including the coral!
Guide your fish through murky waters and don't touch anything. The game gets faster every 50 points until you finally enter a pure panic.

Author: ""yuppicide""
Released: 2008"
"Action Force","Cobra Strike | Cobra Strikes | G.I. Joe: Cobra Strike","PAL","United Kingdom of Great Britain and Northern Ireland","Parker Brothers","Parker Brothers","1983-02-01","3","Yes","Action","Not Rated","The headquarters of the G.I. Joe Special Mission Forces is under siege by the archenemy COBRA! An evil organization determined to take over the world, COBRA has appeared in the form of a giant cobra snake. Right now, it looms over the camp threatening disaster. So on the double! Man your positions! Defend the camp! Destroy the villain before it's too late!"
"Action Pak","","Region Not Set","","Atari, Inc.","Atari","1981-01-01","4","No","Strategy | Board | Family","Not Rated","This package contains Breakout, Othello, and Dodge 'Em, originally sold at a value price. There is a large blue outer box that contains the three games inside, each in its own generic white box. Some of these white boxes also showed up at Federated Electronics, an electronics outlet store that Atari purchased in the 1980s."
"Actionauts (Prototype)","","Region Not Set","","","Rob Fulop","1984-01-01","","No","Puzzle","","Prototype for Atari 2600.  

If you were around in the early 80's, you'll undoubtedly remember the robot craze.  From Transformer to Gobots to Tranzor Z, giant robots were in and just about everything else was out.  Atari 2600/8-bit programming veteran Rob Fulop saw the potential of this robot craze to make a great video game and set out to make the ultimate robot game for the Atari 2600.

Rather than make the obligatory giant robot shooter (as was the current style in Japanese video games), Rob decided to take a different route.  Instead, Rob created a unique puzzle featuring a peaceful programmable robot whose only goal in life was to find his cheese.  Because we all know that if there's one thing all robots want in this world, it's cheese!"
"Activision Hot Action Pak","","Region Not Set","","HES Interactive","Activision","1990-01-01","1","No","Action","E - Everyone","A pak of the four activision titles Ghostbusters, River Raid, Tennis and plaque Attack."
"Activision Rad Action Pak","","Region Not Set","","","","1990-04-23","1","Yes","Action","E - Everyone","Rad Action Pack is a Miscellaneous game, developed by Atari, which was cancelled before it was released. Chopper Command was included as a separate cartridge."
"Activision Sports Action Pak","","Other","","Activision","Activision","1988-01-01","1","No","Sports","Not Rated","No overview is currently available for this title, please feel free to add one."
"Adventure","","NTSC-U","United States of America","Atari, Inc.","Atari","1980-03-14","1","No","Action | Adventure","E - Everyone","Adventure is a 1980 Atari 2600 video game developed and released by Atari in the USA on March 14, 1980.

In Adventure, the player's goal is to recover the Enchanted Chalice that an evil magician has stolen and hidden in the kingdom and return it to the Golden Castle. The kingdom is made of a total of thirty rooms, with various obstacles, enemies, and mazes located in and around the Golden, White, and Black Castles. The kingdom is guarded by three dragons—the yellow Yorgle, the green Grundle, and the red Rhindle—that protect or flee from various items and attack the player's avatar. An enemy bat can roam the kingdom freely, carrying an item or a dragon around; the bat was to be named Knubberrub but the name is not in the manual. The bat's two states are agitation and non-agitation. When in the agitated state, the bat will either pick up or swap what it currently carries with an object in the present room, eventually returning to the non-agitated state where it will not pick up an object. The bat continues to fly around even offscreen, swapping objects.

The player's avatar is a simple square shape that can move within and between rooms, each represented by a single screen. Helpful objects include keys that open the castles, a magnet that pulls items towards the player, a magic bridge that the player can use to cross certain obstacles, and a sword which can be used to defeat the dragons. The player may only carry one object at a time. If eaten by a dragon, the player can then opt to resurrect the dead avatar instead of completely restarting the game. The avatar reappears at the Golden Castle and all objects remain at their latest location, but all slain dragons are resurrected. The ability to resurrect the avatar without resetting the entire game is considered one of the earliest examples of a ""continue game"" option in video games.

The game offers three different skill levels. Level 1 is the easiest, as it uses a simplified room layout and doesn't include the White Castle, bat, Rhindle, nor invisible mazes. Level 2 is the full version of the game, with the various objects appearing in set positions at the start. Level 3 is similar to Level 2, but the location of the objects is randomized for a greater challenge. The player can use the difficulty switches on the Atari 2600 to further control the game's difficulty; one switch controls the dragons' bite speed, and one causes them to flee when the player carries the sword."
"Adventure - 50th Anniversary Limited Edition","","NTSC","","Atari, Inc.","Warren Robinett","2022-08-01","1","No","Adventure","Not Rated","This Limited Edition includes:

- Premium 50th Anniversary game box with a cutout that allows you to see the front of the cartridge

- A newly manufactured Atari 2600 cartridge with custom artwork and an acrylic top that lights up when being played

- Color instruction manual 

- Hard enamel collectible pin with black nickel plating

- Polyester blend, twill-woven embroidered collectible patch

- Custom acrylic cartridge stand"
"Adventure ( Sears Telegames )","","Region Not Set","","Sears, Roebuck and Co.","Atari","1978-01-01","2","No","Action","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Adventure II","","NTSC","United States of America","Atari, Inc.","Atari","2005-08-01","1","No","Action | Adventure","Not Rated","Adventure II is a action-adventure game developed by Curt Vendel and published by Atari on the Atari Flashback 2 in 2005. It is a modern sequel to the first adventure game ever"
"Adventure Plus","","Region Not Set","","","","1978-01-01","1","No","Adventure","Not Rated","No overview is currently available for this title, please feel free to add one."
"Adventures of TRON","","Region Not Set","","Mattel Electronics","M Network","1982-01-01","1","No","Action","Not Rated","Adventures of TRON is based on the motion picture TRON from Walt Disney Productions.

The game environment consists of 4 floors, each with flying ""bits"" as well as enemy MCP attackers. The objective of the game is to control TRON (you) in a maze of platforms and elevators while trying to intercept the flying bits (intercepting bits on higher floors are awarded higher points).

Dodge enemy MCP attackers by jumping, using elevators and hitching a ride on the Silver Sailor. Capturing all 7 ""bits"" will take you to the next level, with added speed and difficulty."
"Adventures on GX-12","","Region Not Set","","","","1988-01-01","1","No","Platform","Not Rated","This is the same game as Adventures of TRON, but it was released after the license with Walt Disney had expired so the name was changed. The title screen was also removed."
"AIR BONE ASSAULT","","Region Not Set","","","","1976-01-01","1","No","Action","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Air patrol","","Region Not Set","","","","1983-01-01","1","No","Action","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Air Raid","","Region Not Set","","MenAvision","Men-A-Vision","1982-01-01","1","No","Action","Not Rated","The quiet pre-dawn sky is suddenly filled with enemy bombers. Can you save Manhattan from your loan command post? You watch as the sky scrapers around you are reduced by each hit until, after 12 hits, nothing but rubble remains. You fire fast and furiously to protect the falling city. Can you withstand the deadly on slaught? With 8 variations of play this debut thrill packed action game by Men-A-Vision, will bring many hours of exciting challenging play."
"Air Raiders","Air Battle | Top Gun","Region Not Set","","Mattel Electronics","M Network","1982-01-01","1","No","Shooter","Not Rated","Start with lots of ammo and your fuel tank full! Shoot down enemy planes. Dodge enemy ground shells. Get hit and you lose altitude! Watch your gauges. Don't crash! Land to refuel after you make ten hits! Take off again... Game ends when you run out of ammo or crash!"
"Air-Sea Battle","","Region Not Set","","Atari, Inc.","Atari","1978-03-24","2","Yes","Action","Not Rated","There are six basic types of game available in Air-Sea Battle, and for each type, there are one or two groups of three games, for a total of twenty-seven game variants. Within each group, variant one is the standard game, variant two features guided missiles which can be directed left or right after being fired, and variant three pits a single player (using the right gun) against a computer opponent, which simply fires continuously at the default angle or speed. In every game, players shoot targets (enemy planes or ships, shooting gallery targets, or each other, depending on the game chosen) competing to get a higher score. Each round lasts two minutes and sixteen seconds; the player with the higher score after time expires is the winner, unless one player wins (and ends the game) by reaching 99 points before the time is up."
"Airlock","","Region Not Set","","Data Age, Inc.","Data Age","1982-01-01","2","No","Action","","The player is trapped in a crashed nuclear submarine which has begun taking on water. They need to escape by making their way up the levels of the submarine one at a time. Each floor has two hatch keys that need to be collected in order to unlock the elevator to the next level. There is a time limit, though; if you take too long the floor will flood and you'll be unable to escape. Due to the crash, the torpedoes on board the submarine are now loose and wander across the floor as the boat shakes. The player will need to jump over any torpedoes that cross their path, or they will be stunned momentarily and lose precious time."
"Alfred Challenge","","Region Not Set","","Ebivision","Ebivision","1998-01-01","1","No","Platform","","Run, jump and climb to reach the keys opening doors to the next level. Take care of the Tazniak and the Bukoï which have only one idea: Kill you!

Alfred had been anticipating this day for most of his life and trained intensely for it during the past year. Nobody knew why a passage appeared at the base of Mount Zepithar every eleven years, but everyone did know that once you entered the passage, you were caught in a universe of strange and hostile creatures seemingly from another world. Alone, Alfred would face the ultimate challenge, and should he succeed in his quest, he would become the next village chief. Can you help Alfred realize his goal and safely guide him through the maze of ladders, ropes, platforms and monsters?

Alfred Challenge is Ebivision's first game, written by Eric Bacher. This new release of Alfred Challenge features a professionaly printed label and manual, and all five Ebivision games sold through AtariAge feature a uniform label and manual design."
"Alien","","Region Not Set","","Fox Interactive","Fox Video Games, Inc.","1982-01-01","1","No","Action","","In this game based, loosely, on the movie of the same name, you have to move through a maze (the halls of your ship in the manual), ala Pac-Man, collecting dots (destroying alien eggs).

If you collect the power dot (pulsar), you can kill any of the three aliens, for a short time. There are only three enemies in the maze at a time, there is a bonus item at times and only one power dot (pulsar) at a time. When you grab the pulsar, it will next appear in one of two other spots.

After you clear one level, you get a bonus game. You have to move up the screen to the prize at the top past several aliens, reminiscent of Freeway. You do not lose a man if you fail but you only have eight seconds to do it then you are off the the next, harder level."
"Alien Abduction!","","NTSC","","AtariAge","","2016-07-20","1","No","Action | Puzzle | Platform","Not Rated","No overview is currently available for this title, please feel free to add one."
"Alien Attack","","Other","","","","2018-04-01","1","No","Action | Unofficial","E10+ - Everyone 10+","You are defending the colony from Alien Attack.
You must defeat 16 waves of 6 aliens to save the colony, and win 3 mother ship battles (every 6th level). The aliens will try to knock out your laser cannon and your laser cannon energy batteries.
Your laser cannon power supply will only last for a count of 60, so each wave must be defeated within that time so that the power supply can recharge between waves, or else your laser cannon will be rendered useless.
You have a shield which can be activated by pulling down on the joystick.
The shield will last for 1 second, but cannot be activated again for 4 seconds. The shield also puts a higher drain on your power (5 units).
Can you defeat the aliens and save the colony?

Author: Edward A. Smith
Released: 2019"
"Alien Force","","NTSC","","HomeBrew Software","","1998-01-01","1","No","Action","Not Rated","Year of publication of the game: 1998, Company Nova32, Programmer Rolando Fernández Benavidez.

Are you a nostalgic 8-bit games for Atari 2600?? 

Yes, the answer is yes, this may interest you.

Simple 8-bits Arcade in 2D console game Atari 2600, low-screen resolution game, example of a project to be performed in the video game programming workshop taught on NAS (Nova32 Animation Studios) for beginners and people with little hardware programming knowledge and Assembler of cpu MOS-6502.

""You can play it on the ATARI Flashback Portable console or the Windows, Mac, Linux and Android-compatible Stella 5.13 emulator.""

The graphics are 2D at a native resolution of 160x190 pixels. Example of project for beginners, and lovers of 8-bit style games. Atari BASIC and Assembler Language are used to program. Not recommended for Gamers or Professional Developers; this game is for people who start programming 8-bit systems. Contains 10 levels. Very complete study project for the first basic level course in Atari 2600."
"Alien Greed","","Region Not Set","","Chris Read","Chris Read","2007-07-01","1","No","Action | Adventure","","You were one of the first ones to reach Earth when you heard about the cool new LIMITED EDITION release of ALIEN GREED. Actually you got here a little too fast. I guess that braking thing wasn't such a waste of time after all. Well, You are here in one piece but you can't say the same about your ship. Pieces is more like it. Time to go round up all of those shiny new cartridges before your rivals get here. 

Oh no!! It can't be! They are here! And they took the time to slow down! That means they can use their transporters. Hurry up and grab those carts before they beam them away! Oh, And watch out for the Bees!!"
"Alien Greed 3","","Region Not Set","","Neo Games","Chris Read","2010-08-01","1","No","Action | Adventure","","The final showdown has begun between the Alien Collector and Atari Charles for possession of the E.T. Prototype cartridge. Look for cartridges hidden in the nearby forest but watch out for Mr. Detective (an avid Atari fan), who is investigating the area trying to locate a mythical Atari cartridge stash! There seems to be pits all over the forest. Be careful you don't fall into one on your journey. Keep on your toes while collecting and beware of the dread Atari Charles who may be lurking in the area after having been turned into a mutated E.T. monster by his obsession with the E.T. Prototype cartridge. YOU MUST COLLECT THEM ALL!"
"Alien Greed 4","","Other","","","","2012-07-01","1","No","Action | Adventure | Unofficial","Not Rated","After a two-year rest on your home planet, it is time to find some more Atari 2600 cartridges. It is time to enter a new world! 
What your elders failed to tell you is that this new world is filled with vicious, blood thirsty ducks! 
OK, they are really dragons, but they sure do look like ducks! 
These dragons are protecting and defending the Atari 2600 cartridges."
"Alien Greed II","","Region Not Set","","Neo Games","Scott Dayton","2008-06-01","1","No","Action | Adventure","","The moment of triumph has gone terribly wrong. Upon obtaining the priceless E.T. Prototype, Atari Charles has horribly mutated into that which he had coveted. He is doomed to spend his life protecting his ""Precious"" E.T. Prototype. And as if the waves of collectors and re-sellers isn't enough, Now THEY have come! The Aliens have found out what Charles is protecting. They will never stop until it has become part of their cosmic collection."
"Alien Holocaust","","Other","Brazil","","","2022-10-12","1","No","Action | Adventure","E10+ - Everyone 10+","O ano é 1960. Bruce tem sua vidinha comum, seu emprego, sua familia.... Mas algo extraordinário está prestes a acontecer...

Em Holocausto Alienígena você controla Bruce, que esta sendo perseguido por extraterrestres. São 4 fases distintas com jogabilidade diferente em cada. 

- The Road
Bruce está voltando do trabalho na estrada escura quando avista uma luz no céu. O que seria esse brilho?

- The Woods
No ultimo instante, Bruce consegue pular do carro abduzido e cai na floresta. 

- The Cabin
Uma vez dentro do chalé, Bruce achava que estava salvo, mas nem imaginava que coisas estranhas iriam começar a acontecer ali.

- A Viagem
o OVNI decola e leva Bruce abduzido para mais experimentos."
"Alien Planet","","Region Not Set","","","","1970-01-01","1","No","Adventure","Not Rated","No overview is currently available for this title, please feel free to add one."
"Alien Revenge","","NTSC","United States of America","","","2018-07-18","1","No","Action | Unofficial","E10+ - Everyone 10+","The Aliens are back and this time they are pissed!
Since the last attack, you have constructed a planetary shield defense, but hey have discovered the orbiting power station that controls your planet's shield.

You control the power station's lasers that will defend the station. You can fire in 8 directions with joystick.
Once again time is important, you must defeat each wave within 40 /25 seconds because your station must recharge its power supply . Also , your station cannot withstand more than 10/5 hits per wave .

Defend the station by destroying the aliens . You can also shoot alien missiles. You have a shield which can be activated every 4 seconds by pressing the button.

Author: Edward A. Smith
Released: 2018"
"Alien's Return","E.T. Go Home | Go Home Monster","Region Not Set","","Home Vision | 																VDI","","1983-03-03","1","No","Puzzle","","Alien's Return (also known as Col 'N', E.T. Go Home and Go Go Home Monster) is a video game released in 1983 by ITT Family Games for the Atari 2600. An alien crashed on Earth and to get back to his planet he must find the four pieces of his spacecraft. Go into the several rooms and press the button. Hopefully, a piece of the ship will show on a corner of the screen. Pick it up and repeat the procedure until you can go back home. Beware of the guardians, though, as they would follow you to trap you.The European version of the game was released with the title UFI und sein gefährlicher Einsatz, also known as E.T. Go Come."
