title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Congo","","Region Not Set","","","Visual Concepts","1995-03-01","1","No","Action","Not Rated","The game was canceled due to development problems, a prototype is still available."
"Contra: The Hard Corps","Contra - The Hard Corps","NTSC-J","Japan","Konami","Konami","1994-09-15","2","Yes","Action | Shooter","T - Teen","Set five years after the events of Contra III: The Alien Wars, a terrorist group led by the renegade Colonel Bahamut has stolen an alien cell recovered from the war and now intends to use it to produce weapons. A new task force, known as the titular ""Hard Corps"", are sent to deal with the situation. The game features a branching storyline with multiple possible endings."
"Curse","","Region Not Set","","Micronet Co. Ltd.","Micronet Co. Ltd.","1989-12-23","1","No","Action | Shooter","E - Everyone","Curse (カース) is a 1989 Sega Mega Drive shoot-'em-up by Micronet released exclusively in Japan. You play as a ship that has to save an alien planet from destruction caused by a neighboring planet that had mysteriously changed from friend to enemy over the course of centuries."
"Cyberball","","Region Not Set","","","","1990-06-01","1","No","Sports","Not Rated","Cyberball brings this fast and furious action to life. Gameplay is essentially the same as the real sport, although the 'downs' are replaced by the bomb's heat gradually increasing towards 'critical'. After this it will explode and possession will be swapped. This is prevented when you cross the 50-yard line, lose possession or score a touchdown, in which cases it resets to 'cool'. Field goals and punts are not featured - the only kick is the initial kick-off you receive."
"Cyborg Justice","","Region Not Set","","Sega","","1993-02-18","2","Yes","Platform","","In the near future, anarchy reigns supreme and nobody is safe. Cyborgs control the streets and they enforce their rules the only way they know how: through CYBORG JUSTICE. Now's your chance to create your very own cyborg and enter it in the ultimate fighting competition. You can mix and match parts for your cyborg to form a fighting machine that matches your fighting style. 

There are 216 different cyborg possibilities in all, meaning you're sure to find one that fits your needs. Whether you plan to use weapons, hand-to-hand combat, or an even mix of the two, you'll have quite a fight on your hands once you step into the arena. And if you long for some human competition, challenge a friend to a duel so you can determine who can really deliver CYBORG JUSTICE."
"DaemonClaw: Origins of Nnar","Daemon Claw Origins of Nnar","NTSC","","Sega","","2025-06-02","1","No","Action","E - Everyone","You're humanities last hope. Given the magic gauntlet DaemonClaw, which takes unique forms and gives you powers best suited for the foes you face. high speed side scrolling classic console and arcade style action game. 

Bash your way through an array of distinct landscapes, through swarms of unique enemies with your magically enhanced abilities which adapt to the strengths and weaknesses of the enemies you face in each level."
"Death Duel","","Region Not Set","","RazorSoft, Inc.","Punk Development","1992-01-01","1","No","Shooter","","Taking place in the future year 2140, the nine of the ten Galactic Federations had gained unwarranted control over galaxy flight traffic and territory. This has caused the one remaining Federation to suffer a loss of supplies and space pirate attacks. The dispute can only be settled through a warranted duel with the Federation’s one duelist to fight against the collective nine alien duelists representing the nine Galactic Federations in control of the space traffic ways, otherwise known as The Super 9’s. The player assumes the role of Barrett Jade, a mecha pilot to win back the space ways and duel against the nine other duelists.

Players started the game off with their first duel with a set number of ammunition for their weapons; the player’s robot had a total of three weapons indicated by all three buttons on the controller. Once the player completed the duel, they would go through a type of Bonus Stage that would qualify them for the next duel as well as increase their score and money. Players could then purchase more ammunition or even new weapons for their robot at a local shop. Players had to time their attacks and aim precisely for key locations of their opponents body. Some enemies could regenerate missing parts of their body (including their head) while some enemies depended on particular mechanical parts to evade fire. If the player ran out of ammunition for all their weapons before the duel was over, they would lose a life and restart the duel over (with the same amount of ammunition they started the duel with). If the duel timer ran out before the duel was over, the player would also lose a life and restart the duel."
"Dial Q wo Mawase!","ダイヤルQをまわせ！","Region Not Set","","","","1992-01-01","1","No","Sports","AO - Adult Only 18+","Dial Q o Mawase! (ダイヤルQをまわせ！), alternatively called Dial Q wo Mawase! and often pirated under the name Kyuukyoku Mahjong or Mahjong Lady, is a pornographic mahjong game for the Sega Mega Drive originating in Japan, but developed by unknown developers in some unknown year. The game is somewhat often pirated by other Japanese and Chinese pirates. It appears to be hacked out of Mahjong Cop Ryuu and steals the Cube/Noriyuki Iwadare sound driver."
"Dominus","","Region Not Set","","Asciiware","Virtual Concepts","1993-01-01","1","No","Strategy","","Dominus is an unreleased Sega Mega Drive strategy game developed by Virtual Concepts and set to be published by Asciiware. It was cancelled for unknown reasons, though a IBM PC port published by U.S. Gold was released in 1994. A SNES version was also planned but suffered a similar fate.

A prototype ROM, dated 1993 has since been unearthed, showing an incomplete game without any sound."
"Double Dragon V: The Shadow Falls","","Region Not Set","","Tradewest, Inc.","Leland Interactive Media","1994-08-01","","No","Fighting","","The Shadow Master, who has created a deadly virus which he plans to destroy the world with, is waiting for you at the end of the path to victory. You'll have to fight your way through many evil characters before you face the Shadow Master. Beat him, and the world is saved for another day."
"Dyna Brothers 2: Sega Channel Special","","Region Not Set","","Criterion Games","Criterion Games","1995-06-01","","No","Strategy","","A special version of Dyna Brothers 2 only released on Sega Channel in Japan for the Sega Mega Drive."
"Earthion","Earthion","NTSC","","Limited Run Games","Ancient","2025-07-31","1","No","Action | Shooter","E - Everyone","Return to the genesis of 16-bit gaming with Ancient's brand new shoot 'em up, Earthion!
Yuzo Koshiro’s Earthion is a side-scrolling space shooter developed natively for 16-bit systems by legendary Japanese developer Ancient Corporation. 

Guide space fighter pilot Azusa Takanashi, through eight chaotic levels, each with their own unique environment, enemies, and boss fights, to repel the alien invaders and save planet Earth."
"Exile","","Region Not Set","","Renovation Products, Inc.","Telenet Japan","1991-12-01","","No","Action | Adventure | Role-Playing | Platform","","Exile is a sequel to XZR. Like its predecessor, it is an action role-playing game with platforming elements, set in a fictionalized version of the Middle East and other world regions in 13th century. Travel and exploration occur in the traditional overhead view of RPGs, while the battles and dungeons are side-scrolling mazes, similar to Wanderers from Ys. Experience points are awarded for defeating enemies. Leveling-up automatically raises Sadler's attributes. Sadler fights with swords and can also cast offensive and restorative spells. Weapons, armor and items can be bought and sold in towns."
"F-117 Night Storm","","Region Not Set","","EA Games","EA","1993-07-01","","No","","","This game allows the player to take control of an F-117A Stealth Fighter. The game is broken down into either an arcade or campaign mode.

In the arcade mode, the player can decide the number of enemy air and ground units, the environment, length of mission, and the difficulty level. This mode allows the player to hone their skills in order to prepare for the campaign mode. 

The campaign mode is the main part of the game and contains 30 missions. The game includes nine theaters of combat such as training missions in the Nevada Desert, to the conflict in Panama, and also to the Gulf War. Each mission has a primary object that must be destroyed in order to advance to the next mission."
"F1 World Championship","","Region Not Set","","Domark Group Ltd.","Parkstar Software","1993-01-01","2","No","Racing","E - Everyone","F1 is an Official Formula One Racing Game. There are two modes of play available: ""Arcade"", ""Grand Prix"". In both of these modes you complete a certain number of laps (4, 8, or 12) and select which circuit that you want to race on. The circuits include San Marino, France, Britain, Germany, Italy, Portugal, Japan, and Australia. Some circuits are easy, while some are difficult. 

There are slight differences between the two modes. For instance, ""Arcade"" allows you to select the circuit in any order that you like, whereas ""Grand Prix"" only allows you to fine-tune your car before starting a race. You also need to race a circuit in the order that they appear on the circuit selection screen, but you can skip a track if you want."
"Fantastic Dizzy","","Region Not Set","","Codemasters","The Oliver Twins","1993-01-01","1","No","Action | Puzzle | Platform","E - Everyone","Fantastic Dizzy (The Fantastic Adventures of Dizzy outside Europe & Australia) is a 1991 video game developed by Codemasters. It was published to several platforms, including Sega Mega Drive/Genesis, Master System, Game Gear, NES,[1] Amiga and DOS.

The game was originally intended to be released in time for Christmas in 1990, but because of a legal action between Codemasters and Nintendo over the Game Genie the title was released in April 1991, making it miss the Christmas rush it was originally slated for. Furthermore only sold 125,000 units instead of the expected 500,000.[citation needed] Despite this, the game was awarded the 'NES Adventure Game of the Year 1991' by Game Players Magazine and given the coveted 'Parents Choice Award'.[citation needed]"
"Fantastic Dizzy and Cosmic Spacehead Double Pack","","Region Not Set","","Codemasters","","1994-01-01","1","No","Action | Puzzle | Platform","E - Everyone","Enjoy the excitement of two classic Codemasters games on one cart! It's action and adventure all the way with Fantastic Dizzy and Cosmic Spacehead!"
"Fatal Rewind","The Killing Game Show","Region Not Set","","","","1991-11-01","1","No","Action","Not Rated","The Killing Game Show is a run and gun shooter game developed by Raising Hell Software for the Amiga and Atari ST. It was released in 1990 and published by Psygnosis. It was re-released later under the name Fatal Rewind for the Sega Genesis and published by Electronic Arts. The music and sound effects for the game were created by Ray Norrish. The main character of the game later made cameos in Leander and Wiz 'n' Liz."
"Ferias Frustradas do Pica-Pau","","Region Not Set","","Tec Toy Indústria de Brinquedos S.A.","Tectoy","1995-10-01","1","No","Action | Platform","Not Rated","Férias Frustradas do Pica-Pau (roughly translated as Woody Woodpecker's Frustrated Vacations) is a platform game developed and published by Tectoy and released exclusively in Brazil for the Sega Mega Drive and Sega Master System. It stars cartoon character Woody Woodpecker on a quest to save his friends.

Férias Frustradas do Pica-Pau is unusual in that it keeps a non-shaded cartoon style throughout the entire game."
"Fido Dido","","Region Not Set","","Kaneko Co., Ltd.","Teeny Weeny Games, Ltd.","1994-01-01","1","No","Action | Platform","","Fido Dido is a game platform on the Megadrive. The player Fido worlds through drawings from the author. Each level has its own goals and its own objects that the player must make the best use to get rid of enemies and obstacles which stand in the way."
"Final Zone","FZ Senki Axis","Region Not Set","","Wolf Team","Wolf Team","1990-01-01","1","No","Action | Shooter","","The player assumes the role of Howard Bowie, the hero soldier of the El Sharia Military Nation's foreign legion and commander of the unit known as ""Team Undead"". It is 100 years in the future and weapons of mass destruction have been banned from the field of war. Fighting is now done with the futuristic power armor known as the New Age Power Suit (NAP). Howard is assigned to use his K-19 Phantom NAP to infiltrate enemy territory to Point A-46K Bloody Axis and destroy the sole remaining weapon of mass destruction."
"Fix It Felix Jr.","","Other","","","Airwalk Studios","2014-01-01","1","No","Action","Not Rated","In the quarter-muncher Fix-It Felix Jr., the thick-headed thug Wreck-It Ralph tries to destroy a building while the daring do-gooder Fix-It Felix repairs the damage with his magic hammer.

This ""arcade"" game is the basis of the Disney animated movie Wreck-It Ralph. In the film, Ralph is the bad guy, but that doesn't mean he is a ""bad"" guy, -- it's just his job to be a heartless demolisher so that Felix can save the day. But countless games where Ralph has played the villain has taken its toll, and after becoming the outcast of his mostly-wrecked town, Ralph is ready to look for more out of his pixelated life.

Fix-It Felix Jr. is seen in the movie Wreck-It Ralph, and Disney has produced promotional display cabinets as part of the marketing of the film. Whether this arcade game itself will be released for the public to play is unknown at this time; a web version of the game is playable courtesy of Disney."
"Flux","","Region Not Set","","Virgin Games, Ltd.","EXP","1995-08-28","","No","","","Flux is a music visualizer software developed by EXP for the Sega Mega Drive and released by Virgin Interactive exclusively in Europe. When the Mega Drive is connected to a Sega Mega-CD, an audio CD is in the CD tray, and this cartridge in the Mega Drive, Flux will have the Mega CD play the music on the CD and show various user-configurable effects (the default being a two-channel oscilloscope). B pauses playback, Left and Right skip tracks, and Start brings up the configuration panel.

The cartridge works for two reasons — the Mega CD supports using a cartridge as a boot image (this was also done with Wonder Library) and supports having the boot image access the CD drive for audio playback. Kega Fusion can emulate all this specifically for Flux; instructions are in its readme file. It requires a small modification to its configuration file and a European Mega CD BIOS to work."
"FX Unit Yuki: The Henshin Engine","FX Unit Yuki - The Henshin Engine (World) (Aftermarket) (Unl)","Other","","","","2018-01-01","1","No","Platform","Not Rated","No overview is currently available for this title, please feel free to add one."
"Game Factory","","Region Not Set","","Sega","Sega","1994-08-10","1","No","Sandbox","Not Rated","Game Factory was a service offered by Blockbuster Video in the United States for a short period after 1994. It was a joint venture between Blockbuster, Sega of America and the Blockbuster-IBM project New Leaf Entertainment (and manufacturing subsidiary Fairway Technologies).

The concept involved customers renting Sega Mega Drive video games stored on reprogrammable flash cartridges. Avoiding the need to stock potentially hundreds, if not thousands of official video game cartridges for rent, Blockbuster could instead use a Game Factory cartridge, flash the contents of a ROM image onto the memory inside, and distribute that instead. When the customer had finished borrowing the game, the cartridge could then be flashed with another ROM image and be recycled for further use"
"Goofy's Hysterical History Tour","","Region Not Set","","Absolute Entertainment","Imagineering Inc.","1993-01-01","1","No","Action","E - Everyone","In Goofy's Hysterical History Tour, the player takes command of Goofy himself who gets his dream job as janitor at The Ludwig von Drake History Museum. However, his rival Pete is determined to get him fired and sabotages the exhibits and scatters pieces throughout various time periods. Armed with a new gadget, the Extend-O-Hand, Goofy must travel to the past and recover the pieces before the morning.

The game is a platformer, where Goofy must travel through various stages ranging from Prehistoric times, Medieval times, Colonial America and the Wild West among many others, collecting items and power-ups and defeating Pete's henchmen using the Extend-O-Hand. After collecting all the pieces, Goofy then must face Pete himself."
"GRIND Stormer","","Region Not Set","","Tengen","Toaplan Co., Ltd.","1994-07-01","2","No","Shooter | Flight Simulator","","In this hectic, top-down, vertically-scrolling shooter where the screen is constantly filled with enemies and bullets, players have a constant, unlimited firing rate, enhanced by power-ups that include missiles, target-seeking bullets, shields, additional speed, extra power and bonus points. In Grind Stormer the ship always moves at a fast speed and the player can collect bombs that damage the entire screen and fend off bullets. The other variant V Five takes a Gradius-approach to power-ups, having the player advance through a selection of power-ups shown on the right by collecting tokens. In the first mode power-ups are immediately applied. In the second mode the ship is much slower and the player needs to decide to spend tokens on speed power-ups right away or save them to advance to seeking bullets or additional power."
"Growl","Runark","Region Not Set","","Taito Corporation","Taito Corporation","1991-01-01","4","No","","","Growl, known in Japan as Runark, is a belt-scrolling beat-'em-up originally released for the arcades by Taito in 1990. Set in the early 20th century, the player controls a forest ranger who must protect the local wildlife from a group of evil poachers who are driving the animals to extinction. A home version was released for the Sega Genesis (Mega Drive) on November 1991. It was also included in the arcade game compilation Taito Legends 2 for the PlayStation 2, Xbox and Microsoft Windows."
"Gunship","","Region Not Set","","MicroProse Software, Inc.","MicroProse Software, Inc.","1993-01-01","1","No","Flight Simulator","","Gunship is a helicopter action game developed by Microprose published by U.S. Gold for the Sega Mega Drive. It was only released in PAL regions."
"Hard Drivin'","","Region Not Set","","","","1990-12-21","2","No","Racing","E - Everyone","Hard Drivin '​ is a driving arcade game that invites players to test drive a high-powered sports car on stunt and speed courses. The game featured one of the first 3D polygon driving environments[3] via a simulator cabinet, rendered with a custom architecture.[4] The force feedback, car physics simulator, game design and most game programming were done by Max Behensky.[citation needed] According to the in-game credit screen, Hard Drivin' was designed by two teams working concurrently in the United States and Ireland.

Development began in 1988. Atari also originally intended to release the game in 1988. However, according to one of Atari's Engineer and designer, it was delayed due to the dispute from its Vice President claiming that no one would buy an arcade cabinet for $10,000 after The Last Starfighter arcade game was canceled for the same reason a few years ago earlier. After weeks of research, it was decided that $10,000 was an acceptable price point.[5] [6] [7]

Hard Drivin '​ was released in February 1989,[1][3][8] when arcade driving games were largely implemented with scaled 2D sprites, such as Pole Position and OutRun, and when filled-polygon 3D graphics of any kind were rare in games. Hard Drivin '​ is the second commercially released arcade racing game to use 3D polygons, after Winning Run.

In total, there are fifteen variations of the arcade unit. The eleven cockpit and four compact machines included various British, German and Japanese versions.

Hard Drivin' sold 3,318 video game arcade cabinets.[1] The PC games Stunt Driver and Stunts were released after Hard Drivin '​ and shared many elements with it."
"Hardball '94","","Region Not Set","","","","1994-07-01","1","No","Sports","Not Rated","New features in this edition of the baseball simulation include the Home Run Derby and Pitching Practice. Multiple viewpoints and instant replays are included. 28 pitches are included, each with distinct effects. You can use real or fictitious teams, and even create your own right down to the logo and kit. Statistics such as batting average and RBIs are stored and can be printed out. Also, as in the previous game, announcer Al Michaels says things during the game."
"Haunting Starring Polterguy","","Other","Brazil","Tec Toy Indústria de Brinquedos S.A.","EA","1994-01-01","2","Yes","Life Simulation | Horror","T - Teen","No overview is currently available for this title, please feel free to add one."
"Havoc","","Region Not Set","","Data East Corporation","Data East Corporation","1994-04-22","1","No","Action","","The story is about an anthropomorphic pirate seal named Havoc (Lang in the Japanese version), his young sidekick Tide (Land in the Japanese version), a girl named Bridget, and an evil pirate named Bernardo.  Bernardo is looking for Emeralda, a gem with powers that can cause whole armies to be toppled. A map shows where Emeralda is located, and Bernardo is looking for the map. Havoc and Tide discover Bridget unconscious at a beach. When she wakes up in a dwelling, she instructs Havoc to keep her and the map safe. Havoc hides the map in a cliff. After Bernardo's henchmen kidnaps Bridget and Tide; Havoc, the playable character, sets off to rescue them."
"Hei Tao 2: Super Big 2","","Region Not Set","","","ChuanPu Technology Co.","1996-01-01","1","No","Puzzle","Not Rated","Hei Tao 2: Super Big 2 (黑桃2) is an unlicensed game for the Sega Mega Drive made by Chuanpu in some unknown year and (most likely) published in Taiwan by King Tec Information Co., Ltd.. The game is an implementation of the card game Big 2. You can play as one of eight characters."
"Hellfire","","Region Not Set","","Seismic Games","Toaplan Co., Ltd.","1990-01-01","1","No","Action | Shooter","E - Everyone","In the year 2998, humanity has finally reached the stars, and was able to build a prosperous, peaceful society. However, a space matter known as the Black Nebula began to spread, threatening to engulf the galaxies controlled by humans. It turned out that a robotic dictator named Super Mech was behind this occurrence. The Earth sends Captain Lancer, a skillful pilot navigating the powerful CNCS1 aircraft, equipped with the most powerful weapon: the Hellfire...

This is a horizontal space shooter, with the traditional premise of a lone pilot traversing hostile areas and out-manoeuvring and/or destroying quick and numerous enemies. What sets this shooter apart from many other horizontal space shooters is that you choose the direction of your shots at any time between forward, backward, upward+downward and 4-way diagonal. The 4-way diagonal shot is usually the most effective and makes for some interesting gameplay setups, such as stationary guns you can only reach by passing them (while avoiding their shots) and then placing yourself diagonally above them. There is also a bomb to take out multiple enemies. The game has a standard set of pickups: P icons for powering the weapons, S icons for increasing ship speed, B icons for bombs, and score icons."
"Home Alone","","Region Not Set","","","","1992-01-01","1","No","Action","E - Everyone","As young Kevin McCallister, you have mistakenly been left home alone this Christmas by your family. The big problem here is that a couple of bumbling burglars have set their sights on the McCallister belongings as their ultimate heist. You're the only thing that stands in their way and they're not about to negotiate. Scramble through the house, basement and tree fort while setting incredible traps for the unwanted intruders! Bounce chandeliers and irons off their noggins in an attempt to gain valuable time for yourself as the police race to your rescue. Can you keep out of Marv and Harry's clutches and protect your family's treasures? Find out in this hilarious adaptation of the classic comedy hit of the year!"
"Hua Mu Lan: Mulan","","Region Not Set","","","","2000-01-01","1","No","Action | Platform","Not Rated","Hua Mu Lan: Mulan is an unlicensed action game by some unknown developer for the Sega Mega Drive made some unknown year. It is based on either the Chinese legend of Hua Mulan or the 1998 Disney film of the same name — which it steals art from, giving us a potential earliest release date. Some of its music is stolen from another unlicensed game, Chuanpu's 1996 Ya Se Chuan Shuo; whether or not the rest is also stolen has yet to be determined.

Interestingly enough, the game has a story screen... in Chinese, English, Spanish, Portugese, and Arabic. The stories appear to be identical: during the Tang Dynasty, the Hun warlord Tan-Yu led his soldiers to seize the dynasty, and Tang conscripts all men to fight the oncoming forces. Hua Mulan, not wanting to see her old father fight, goes in to fight for him.

The game is a typical platformer. B attacks and C jumps."
"Huan Le Tao Qi Shu: Smart Mouse","","Region Not Set","","","","1994-01-01","1","No","Puzzle","Not Rated","Huan Le Tao Qi Shu: Smart Mouse (歡樂淘氣鼠) is a Sega Mega Drive game developed by several Taiwanese developers in some unknown year. While the name of the dev team is never given, there is a staff list — much of the staff come from Chuanpu, but there's no confirmation this was one of their products. Some of the music is also stolen from Wonder Boy III: Monster Lair, whose sound driver the game uses.

The game itself is a basic Pengo clone — the goal is to destroy all the enemies in the stage without getting hit. A pushes a block."
"Hurricanes","","Region Not Set","","U.S. Gold Ltd.","U.S. Gold Ltd.","1994-06-01","1","No","Action","EC - Early Childhood","Hurricanes is a 1994 platformer for various systems, including the Sega Mega Drive and Sega Game Gear, by U.S. Gold based on DiC's Hurricanes cartoon. The MD and GG versions were only released in Europe (a SNES port developed by Probe was released in the US). Each version has different levels."
"Hyperdunk","","Region Not Set","","Konami","Konami","1994-03-04","4","No","Action | Sports","E - Everyone","With the help of Sega's Team Player Adaptor peripheral, up to eight different players can play the game. The three modes of play are Exhibition, Multi-Play, and Playoff. In Playoff Mode, one team is selected and placed in a tournament bracket. The first round is a best-of-5 series while the remaining rounds are best-of-seven. Passwords are given during the semi-final round.

Each player has a separate gauge that determines their energy level in addition to how effective that they are with their shots. Unlike the NBA or NCAA college basketball, the shot clock is shown in milliseconds in addition to seconds. Each player is shown with an identical height and weight to all the other players in-game.

Instead of four teams like the original, players can choose to be one of the 16 teams which vaguely resemble teams from the National Basketball Association. The team name for each city corresponds to the culture of each venue."
"I Love Mickey & Donald: Fushigi na Magic Box","アイラブ ミッキー＆ドナルド ふしぎなマジックボックス | I Love Mickey & Donald: Mysterious Magic Box | World of Illusion Starring Mickey Mouse and Donald Duck","NTSC-J","Japan","Sega","Sega CS R&D 2","1992-12-18","2","Yes","Platform","E - Everyone","I Love Mickey & Donald: Fushigi na Magic Box is a 1992 Mega Drive video game developed by Sega CS and released by Sega in Japan on December 18, 1992."
"IMG International Tour Tennis","","Region Not Set","","EA Sports","EA","1994-05-21","","No","Sports","","Licensed by the International Management Group (IMG), this rare Electronic Arts venture into Tennis features 32 professional players (all male and licensed by the IMG) including Bjorn Borg, Marcelo Rios, Patrick Rafter and Yevgeni Kafelnikov in 15 tournaments with different surfaces. Game modes include exhibition, tour and tournament for both singles and doubles.

Along the usual offering of lobs, volleys, passing shots, top spins and slashes, the player can leave player movement to the console, and just focus on hitting the ball with the right shot with the correct timing (the player can also set the playing style, from all-court, baseline, or rush net). For those needing a boost of confidence before entering competitive play, Vic Braden, one of the most well known tennis coaches, has a court with special lines, a ball machine and some hints to help them improve their play."
"Insector X","","Region Not Set","","Taito Corporation","Sage's Creation, Inc.","1990-01-01","1","No","Action","","They're gonna bug ya... to DEATH! Compared to these guys, killer bees are about as scary as a butterfly. In this awesome insect Empire you've got to be a fast gun! No can of bug spray will help you here. These giant mechanized insects mean business. Become too enthralled with the beautiful landscape and your daydreams could become a nightmare! Become... Insector X! A moment's delay could be your last!!"
