id,title,region,release_date,platform,detail_url
"108546","Metroid [5 Screw]","NTSC","1987-08-15","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108546"
"60220","Metroid [Classic Series]","NTSC","1992-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=60220"
"121243","Metroid Deluxe","NTSC-U","2006-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=121243"
"82344","Metroid Rogue Dawn","NTSC","2017-01-14","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=82344"
"112887","Metroid: Blue","NTSC","2023-01-07","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=112887"
"40573","Mezase Pachi Pro: Pachiokun","1987-12-18","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40573"
"40574","Mezase! Top Pro Green ni Kakeru Yume","NTSC","1993-03-05","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=40574"
"8512","Michael Andretti's World GP","NTSC-U","1988-12-09","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=8512"
"33577","Mickey Mouse 3: Yume Fuusen","1992-09-30","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=33577"
"82721","Mickey Mouse Fushigi no Kuni no Daibouken","1987-03-06","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=82721"
"83142","Mickey Mouse: Dream Balloon","1992-09-30","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=83142"
"1435","Mickey Mousecapade","1987-03-06","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1435"
"1948","Mickey's Safari in Letterland","1993-03-15","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1948"
"1947","Mickey's Adventure in Numberland","NTSC","1994-03-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1947"
"95220","Micro Knight - Revenge of the Foul Skulls","Other","2020-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=95220"
"97865","Micro Knight IV","Other","2021-05-05","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=97865"
"1589","Micro Machines","1991-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1589"
"91041","Micro Machines [Aladdin]","NTSC","1992-11-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=91041"
"64610","Micro Mages","Other","2018-09-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=64610"
"130429","Micro Mages - Second Quest","NTSC","2022-09-15","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=130429"
"85078","MiedoW (Cheril's Nightmares)","Other","2018-02-04","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=85078"
"1949","Mig 29 Soviet Fighter","1992-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1949"
"1436","Might & Magic: Secret of the Inner Sanctum","1990-07-31","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1436"
"1437","Mighty Bomb Jack","1986-04-24","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1437"
"108588","Mighty Bomb Jack [5 Screw]","NTSC","1986-04-24","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108588"
"82722","Mighty Final Fight","NTSC-J","1993-06-11","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=82722"
"1950","Mighty Final Fight","NTSC-U","1993-11-11","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1950"
"123838","Mighty Morphin Power Rangers","NTSC-U","2016-03-13","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=123838"
"81142","Mike Ditka's Big Play Football","2008-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=81142"
"26480","Mike Tyson's Intergalactic Power Punch","2009-04-13","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26480"
"109925","Mike Tyson's Punch Out","NTSC-J","1987-10-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=109925"
"17477","Mike Tyson's Punch-Out!!","NTSC-U","1987-10-18","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=17477"
"108916","Mike Tyson's Punch-Out!!","PAL","1987-12-15","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108916"
"108547","Mike Tyson's Punch-Out!! [5 Screw]","NTSC","1987-10-18","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108547"
"28943","Milionesy","NTSC","2014-05-02","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=28943"
"1438","Millipede","1988-10-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1438"
"1439","Milon's Secret Castle","1988-09-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1439"
"37005","Mind Blower Pak","1989-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=37005"
"27203","Mindseeker","1989-04-18","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27203"
"29000","Mine Shaft","NTSC","2012-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=29000"
"44788","Minelvaton Saga: Ragon no Fukkatsu","1987-10-23","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=44788"
"23627","Mini Putt","1991-09-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=23627"
"27204","Minna no Tabou no Nakayoshi Daisakusen","1991-11-22","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27204"
"25414","Miracle Ropitt: 2100-nen no Daibouken","1987-08-07","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=25414"
"27205","Mirai Senshi: Lios","1989-12-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27205"
"27206","Mirai Shinwa Jarvas","1987-06-30","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27206"
"125345","Mischief Castle","NTSC","2024-01-18","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=125345"
"130310","Misfit Football League Season One","NTSC","2025-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=130310"
"76605","Miss Peach World 1: Super L.A. Cop","1991-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=76605"
"1951","Mission Cobra","1989-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1951"
"367","Mission: Impossible","1990-09-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=367"
"49953","Mississippi Satsujin Jiken: Murder on the Mississippi","1986-10-31","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=49953"
"40576","Mito Koumon II: Sekai Manyuu Ki","1988-08-11","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40576"
"20625","Mitsume Ga Tooru","1991-05-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=20625"
"49954","Mizushima Shinji no Daikoushien","1990-10-26","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=49954"
"27210","Moai Kun","1990-03-09","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27210"
"110556","Moe Pro! Yakyu '90 - Kandou Hen","NTSC-J","1990-07-27","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=110556"
"27212","Moero!! Judo Warriors","NTSC","1992-06-29","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=27212"
"110558","Moero!! Pro Yakyuu","NTSC-J","1987-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=110558"
"36396","Moeru! Oni-san","1989-08-08","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=36396"
"104923","Mogura Mines","NTSC","2022-09-15","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=104923"
"104160","Mojon Twins Gran Sabiduría – 31 in 1 Real Game! Vol 2","PAL","2019-05-05","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=104160"
"104150","Mojonian Tales 2019","NTSC","2019-03-07","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=104150"
"27214","Momotarou Densetsu Gaiden","1993-12-17","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27214"
"27213","Momotarou Densetsu: Peach Boy Legend","1987-10-26","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27213"
"40578","Momotarou Dentetsu","1988-12-02","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40578"
"78741","Monkey King","NTSC-C","2015-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=78741"
"112942","Monkey on LSD","NTSC","2007-09-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=112942"
"1145","Monopoly","1991-05-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1145"
"1952","Monster in My Pocket","1992-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1952"
"27215","Monster Maker: 7-tsu no Hihou","1991-12-20","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27215"
"1954","Monster Party","1989-06-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1954"
"1955","Monster Truck Rally","1991-09-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1955"
"102160","Montezuma's Revenge","Other","2022-07-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=102160"
"25855","Moon Crystal","1992-08-28","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=25855"
"1956","Moon Ranger","1990-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1956"
"81095","Moonfall: A Legend of Zelda Compilation","2019-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=81095"
"97866","Moonglow","Other","2021-05-05","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=97866"
"108697","More Glider","NTSC","2016-01-10","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108697"
"40581","Morita Kazuo no Shogi","1987-04-14","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40581"
"130674","Mortal Kombat 2 Arkade Edition by Drax01","Other","2024-12-17","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=130674"
"93441","Mortal Kombat 4","NTSC","1994-07-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=93441"
"95221","Mortal Kombat 5","NTSC","1998-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=95221"
"130673","Mortal Kombat Arkade Edition by Drax01","Other","2024-10-25","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=130673"
"93401","Mortal Kombat II","NTSC","1994-06-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=93401"
"93440","Mortal Kombat II Special","NTSC","1995-07-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=93440"
"93439","Mortal Kombat III Special","NTSC","1995-07-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=93439"
"7843","Mother","NTSC-J","1989-07-27","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=7843"
"105322","Mother: 25th Anniversary Edition","Other","2014-11-13","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=105322"
"98288","Mother: 25th Anniversary Edition","NTSC","2014-11-05","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=98288"
"26492","Motocross Champion","1989-01-27","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26492"
"1957","Motor City Patrol","1992-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1957"
"27216","Mottomo Abunai Deka","1990-02-06","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27216"
"40582","Moulin Rouge Senki: Melville no Honoo","1989-08-11","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40582"
"27217","Mouryou Senki Madara","1990-03-30","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27217"
"78538","Mr Gimmick 2","2020-03-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=78538"
"101830","Mr Splash","Other","2019-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=101830"
"1377","Mr. Gimmick","1992-01-31","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1377"
"128992","Mr. Maymunshine's Christmas Land","NTSC","2023-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=128992"
"41374","Mr. Splash","2007-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=41374"
"2820","Ms. Pac-Man (Namco)","1993-11-19","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2820"
"27218","Ms. Pac-Man (Tengen)","1990-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27218"
"26563","Mugen Senshi Valis","1987-08-21","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26563"
"28178","Multidude","NTSC","2015-02-14","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=28178"
"1959","Muppet Adventure: Chaos at the Carnival","1990-11-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1959"
"105490","Muppet Adventure: Chaos at the Carnival (Prototype)","NTSC","1990-11-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=105490"
"40583","Murder Club","1989-06-30","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40583"
"19056","Musashi no Bouken","NTSC","1990-12-22","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=19056"
"27219","Musashi no Ken: Tadaima Shugyou Chuu","1986-08-08","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27219"
"40584","My Life My Love: Boku no Yume Watashi no Negai","1991-08-03","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40584"
"130987","My Little Pony: Dr. Discord's Conquest!!!","NTSC-U","2014-01-03","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=130987"
"1961","Mystery Quest","1989-04-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1961"
"44085","Mystery World Dizzy","2017-04-07","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=44085"
"44674","Mystic Origins","2017-03-19","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=44674"
"44673","Mystic Searches","2017-12-31","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=44673"
"27220","Nagagutsu o Haita Neko: Sekai Isshuu 80 Nichi Dai Bouken","1986-11-21","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27220"
"37496","Nakajima Satoru: F-1 Hero","NTSC-J","1988-12-09","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=37496"
"37499","Nakajima Satoru: F1 Hero 2","1991-09-27","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=37499"
"27222","Nakayoshi to Issho","1993-12-10","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27222"
"130626","Namco 3 in 1 Classics Vol 1 Plug n Play MSI 2018","NTSC","2018-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=130626"
"27223","Namco Classic","1988-05-27","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27223"
"27224","Namco Classic II","1992-03-13","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27224"
"40585","Namcot Mahjong III: Mahjong Tengoku","1991-03-08","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40585"
"40586","Nankoku Shirei!! Spy vs. Spy","NTSC-J","1987-03-23","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=40586"
"40588","Nantettatte!! Baseball","1990-10-26","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40588"
"40589","Nantettatte!! Baseball '91 Kaimaku Hen","1991-05-31","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40589"
"40590","Nantettatte!! Baseball OB All Star Hen","1991-02-26","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40590"
"27225","Napoleon Senki","1988-03-18","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27225"
"1962","NARC","1990-08-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1962"
"27226","Navy Blue","1992-02-14","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27226"
"78745","NCAA Baseball","2014-03-06","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=78745"
"63321","Nebs 'n Debs","Other","2019-01-29","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=63321"
"27227","Nekketsu Kakutou Densetsu","NTSC","1992-12-23","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=27227"
"19111","Nekketsu Kouha Kunio Kun","NTSC-J","1987-04-17","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=19111"
"53054","Nekketsu Koukou Dodge Ball Bu","1988-07-26","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=53054"
"53050","Nekketsu Koukou Dodgeball-bu Soccer-hen","1990-05-18","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=53050"
"26493","Nekketsu Street Basket: Ganbare Dunk Heroes","1993-12-22","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26493"
"101832","NeMULEsis","Other","2022-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=101832"
"81211","Neo Heiankyo Alien","2017-08-31","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=81211"
"95222","Nes Dev'19 Combo Cart","NTSC","2020-11-12","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=95222"
"1963","NES Open Tournament Golf","NTSC-U","1991-09-29","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1963"
"1964","NES Play Action Football","1990-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1964"
"30915","NES Virus Cleaner","2011-04-26","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=30915"
"70073","NEScape!","2019-09-03","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=70073"
"8515","New Ghostbusters II","1990-12-26","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=8515"
"105285","New Mario Bros Rom Hack","Other","2018-04-04","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=105285"
"130819","New Super Mario Bros. 3","Other","2003-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=130819"
"1965","NFL Football","1989-09-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1965"
"1966","Nigel Mansell's World Championship Racing","1993-10-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1966"
"1967","Nightshade","1992-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1967"
"81084","Nighttime Bastards","2014-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=81084"
"27228","Niji no Silkroad","1991-02-22","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27228"
"130677","Ninja","Other","2016-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=130677"
"37473","Ninja Cop Saizou","1989-11-17","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=37473"
"1968","Ninja Crusaders","1990-12-14","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1968"
"1305","Ninja Gaiden","NTSC-U","1989-03-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1305"
"370","Ninja Gaiden II: The Dark Sword of Chaos","NTSC-U","1990-05-15","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=370"
"82452","Ninja Gaiden III - Restored PLUS","Other","2020-08-03","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=82452"
"1813","Ninja Gaiden III: The Ancient Ship of Doom","NTSC-U","1991-08-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1813"
"108583","Ninja Gaiden: Dragon Scroll","Other","2020-03-15","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108583"
"27229","Ninja Hattori-kun: Ninja wa Syugyou de Gozaru","1986-03-05","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27229"
"113625","Ninja I & II","NTSC","2018-06-20","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113625"
"130678","Ninja II","Other","2017-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=130678"
"27151","Ninja JaJaMaru-kun","1985-11-15","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27151"
"27152","Ninja Jajamaru: Ginga Daisakusen","1991-03-21","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27152"
"1975","Ninja Kid","1986-04-17","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1975"
"108589","Ninja Kid [5 Screw]","NTSC","1986-04-17","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108589"
"95204","Ninja Ryukenden","NTSC-J","1988-12-09","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=95204"
"102735","Ninja Ryukenden II: Ankoku no Jashinken","NTSC-J","1990-04-06","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=102735"
"80202","Ninja Ryukenden III: Yomi no Hakobune","NTSC-J","1991-06-21","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=80202"
"27236","Ninja-kun: Ashura no Shou","1988-05-27","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27236"
"27235","Ninja-Kun: Majou no Bouken","1985-05-10","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27235"
"27238","Ninjara Hoi!","1990-08-08","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27238"
"77934","Nintendo Campus Challenge 1991","1990-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=77934"
"1976","Nintendo World Championships 1990","1990-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1976"
"1321","Nintendo World Cup","1990-12-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1321"
"40619","Nippon Ichi no Meikantoku","NTSC-J","1990-08-10","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=40619"
"40620","Nishimura Kyoutarou Mystery: Blue Train Satsujin Jiken","NTSC-J","1989-01-20","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=40620"
"40621","Nishimura Kyoutarou Mystery: Super Express Satsujin Jiken","1992-03-02","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40621"
"99692","Nix: The Paradox Relic","Other","2020-07-29","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=99692"
"1977","Noah's Ark","1992-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1977"
"40622","Nobunaga no Yabou: Bushou Fuuunroku","1991-12-21","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40622"
"1978","Nobunaga's Ambition","1988-03-18","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1978"
"8482","Nobunaga's Ambition II","1989-12-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=8482"
"41334","Nomolos: Storming the Catsle","2012-01-20","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=41334"
"1979","North & South","1990-09-21","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1979"
"128993","Nosey Joe - The Power Mystery","NTSC","2023-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=128993"
"128994","Nosey Joe VS. The IT-Bandit","NTSC","2023-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=128994"
"80785","Nova the Squirrel","2018-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=80785"
"27239","Nuts & Milk","1984-07-28","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27239"
"53273","Obake no Q-taro: WanWan Panic","1985-12-16","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=53273"
"40623","Obocchamakun","1991-04-05","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40623"
"40624","Oeka Kids: Anpanman no Hiragana Daisuki","1991-03-26","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40624"
"40625","Oeka Kids: Anpanman to Oekaki Shiyou!!","1990-10-25","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40625"
"27240","Oishinbo: Kyukyoku no Menu 3bon Syoubu","1989-07-25","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27240"
"40626","Okkotoshi Puzzle Tonjan!?","1989-09-29","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40626"
"79389","Once Upon a Time in China","NTSC-C","2019-09-14","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=79389"
"27241","Onyanko Town","1985-11-21","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27241"
"105235","Oopi's Quest","Other","2022-06-24","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=105235"
"103892","Open Cart Surgery","NTSC","2019-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=103892"
"1980","Operation Secret Storm","1992-09-21","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1980"
"82723","Operation Wolf","NTSC-J","1987-11-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=82723"
"1378","Operation Wolf","1989-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1378"
"1981","ORB-3D","1990-10-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1981"
"107167","Orebody: Binder's Tale [Premium Edition]","NTSC","2022-11-30","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=107167"
"114495","Orebody: Sand Ripples","NTSC","2022-06-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=114495"
"40627","Osomatsu-Kun: Back to the Me no Deppa no Maki","1989-12-08","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40627"
"32244","Otaku no Seiza: An Adventure in the Otaku Galaxy","NTSC","1991-07-31","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=32244"
"1982","Othello","1988-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1982"
"29772","Outlanders","1987-12-04","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=29772"
"2001","Over Horizon","1991-04-26","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2001"
"120764","OVER OBJ","NTSC-J","2023-06-04","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=120764"
"2002","Overlord","1993-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2002"
"1953","P.O.W.: Prisoners of War","1988-09-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1953"
"2013","P'radikus Conflict","1990-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2013"
