title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"39′s Giving Day Project DIVA presents Hatsune Miku Solo Concert [UMD Video]","ミクの日感謝祭 39′s Giving Day Project DIVA presents 初音ミク・ソロコンサート~こんばんは、初音ミクです。～ | Miku Day Thanksgiving 39′s Giving Day Project DIVA presents Hatsune Miku Solo Concert ~Good evening, I’m Hatsune Miku.~","NTSC-J","Japan","Sega","5pb.","2010-09-01","1","No","Music","Not Rated","39′s Giving Day is a Live Concert UMD video published by SEGA and released in Japan on September 1st 2010 for the PlayStation Portable. 

Miku no Hi Kanshasai 39's Giving Day was a live event that took place on 9 March 2010, billed as Hatsune Miku's first solo performance. It was held at Zepp Tokyo in Tokyo, Japan and was organized by Crypton Future Media, Inc., SEGA, and 5pb. The event was part of a promotion for the then-upcoming video game Hatsune Miku: Project DIVA 2nd. 37 songs were performed during the mainshow, some songs being featured in medleys, with 2 more songs acting as the encore.

In addition to Miku, Kagamine Rin, Kagamine Len, and Megurine Luka also performed at the event. There was also an intermission between songs 17 and 18 that featured performances from DANCEROID and YuiKaori. After the concert, there was a stage event that details information on the then upcoming ""Miku Uta, Okawari"" and ""Motto Okawari Rin, Len, Luka"" DLC packs for the first Project DIVA game as well as Project DIVA 2nd, Project DIVA Arcade, and Project DIVA DREAMY THEATER, billed as ""39 Secrets of Hatsune Miku ～Project DIVA～ (next installment)""."
"3D Twist & Match","","Region Not Set","","","","1970-01-01","1","No","Puzzle","E - Everyone","No overview is currently available for this title, please feel free to add one."
"428: Fuusa Sareta Shibuya de","","Region Not Set","","Spike Co., Ltd.","Chunsoft","2009-09-17","1","No","Action | Adventure","Not Rated","428: Fūsa Sareta Shibuya de (Japanese: 428 〜封鎖された渋谷で〜?, literally ""428: In a Blockaded Shibuya"") is a visual novel and adventure video game created by Kōichi Nakamura and Jiro Ishii, developed by Nakamura's company Chunsoft, and published by Sega, originally in Japan for the Wii on December 4, 2008. The game was also ported by Spike to the PlayStation 3 and PlayStation Portable.[1] A version for iOS and Android was released as well in 2011.[4]

428: Fūsa Sareta Shibuya de is a visual novel set in the Shibuya ward of Tokyo where the narrative is presented using a combination of scrolling text, live action stills and video sequences. The game shares many story and gameplay elements with Chunsoft's 1998 sound novel game Machi, the most prominent being the locale, Shibuya. Although Chunsoft does not openly state 428 is a sequel, the game contains numerous references to Machi, and an early marketing slogan reads ""Breaking a long silence, Shibuya gets going again.""

The game has received high praise from critics, earning a perfect score in Famitsu Weekly, Japan's largest circulating video game magazine. The game also features a special scenario contributed by Kinoko Nasu and Takashi Takeuchi of Type-Moon fame, who wrote and provided character designs for them respectively. It was subsequently announced by Sega that this particular scenario by Type-Moon would be adapted into an anime TV series titled Canaan, which began airing in Japan on July 4, 2009.[5] A series of four novels based on the game were published by Kodansha between the months of September and December 2009.[6]"
"4x4 Jam","","Region Not Set","","Invictus","Invictus Games","2010-07-06","","No","Racing","E - Everyone","Find yourself behind the wheels of off-road vehicles in 4x4 JAM. Jump over your opponent or roll down a steep hill. No rules, no boundaries, racing is sheer fun."
"5 in 1 Arcade Hits","","Region Not Set","","Grip Games","Grip Games","2010-06-30","1","No","Puzzle","E - Everyone","5-in-1 Arcade Hits from Grip Games is more truthfully described as 4 classic or traditional games and 1 arcade game. It’s a bit of a puzzle why they called it that, because it seems like it would attract the wrong audience, and at the same time not attract the audience that would most appreciate the game.
You could also make a case it’s more than 5 games, because some of the one player vs two player variations could be enough to be considered a whole different game. Regardless of the name, it’s an intriguing package."
"50 Cent: Bulletproof G Unit Edition","50 Cent: Bulletproof","NTSC-U","United States of America","Vivendi Games","High Voltage Software, Inc.","2006-08-29","1","No","Action","M - Mature 17+","After getting shot nine times and left for dead, 50 takes revenge on his enemies. Working with his G-Unit soldiers – Lloyd Banks, Tony Yayo, and Young Buck – 50 takes on the most powerful gangs and crime syndicates in the city, uncovering a criminal conspiracy with international implications."
"7 Wonders of the Ancient World","","Region Not Set","","MumboJumbo, LLC","Hot Lava Games","2009-04-02","1","No","Puzzle","E - Everyone","Players take the task of reconstructing the 7 Wonders of the Ancient World. In each wonder, there are 5 to 7 sub-levels of runes that players switch to form a row of 3 or more runes.
There are two modes of play: Free Play and Quest Modes. In Free Play, players can choose to play any level they have completed in Quest Mode."
"7th Dragon 2020","","Region Not Set","","Sega","Imageepoch","2011-11-23","1","No","Role-Playing","E - Everyone","In the year 2020, dragon invaders from space came to destroy the planet Earth and make it uninhabitable by spreading a harmful exterrestial plant species called ""Flowaro"".  

The player takes control of a newly formed counterattack team in Japan under the control of a organization, Murakumo, and fights against the dragon invaders to drive them out of the planet."
"7th Dragon 2020-II","","Region Not Set","","Sega","Imageepoch","2013-04-18","1","No","Role-Playing","T - Teen","The sequel game will take place in 2021, one year after the first game. Dragons have begun to invade Tokyo again after a brief respite of peace. Players will again form parties from members of the special force ""Murakumo"" to fight the dragons. 

The game will feature an improved character creation system that will include 40 different voice actors and actresses to choose from in addition to appearance and occupation. The game also is adding the new ""idol"" occupation, which allows players to give orders to other party members. Players can create their own original characters with any of these voices:"
"A Space Shooter for 2 Bucks!","A Space Shooter For Two Bucks","Region Not Set","","Frima Studio","Frima Studios","2010-12-21","1","No","Shooter","T - Teen","Since time immemorial, through eons of time and dozens of game consoles, one thing has remained true: humans love hopping into a spaceship to shoot up hordes of alien invaders! In A Space Shooter for Two Bucks! (a game with perhaps the most straight‐forward title in history) you get to do just that.

Take control of Commander P. Jefferson and go on an intergalactic shooting spree, hopping from galaxy to galaxy in your attempts to wipe out hordes of swarming alien baddies. With over‐the‐top, tongue‐in‐cheek humor from the game’s wide cast of colorful characters (all of which are fully voiced‐over) and loads of bodacious power‐ups to ensure your ship has a fighting chance against the sea of enemy ships and bullets, A Space Shooter for Two Bucks! gives gamers everything they could ask for in a space shooter!"
"Abunai Koi no Sousashitsu [Regular Edition]","アブナイ★恋の捜査室 (通常版)","NTSC-J","Japan","QuinRose","CRI","2012-03-31","1","No","Life Simulation","T - Teen","The popular mobile game ""Abunai Koi no Soushitsujo"" has been ported to PSP! The 1st season and 2nd season are in one software package: You can play both 1 and 2 in one package. In addition, all side stories are newly written for the PSP, and the event CG is doubled! The game is a huge volume that is sure to please even those who have played the app version! Full voice acting by a splendid voice cast: In the mobile application, characters were not voiced, but in the PSP version, they are fully voiced! All new scenarios and even existing scenarios are fully voiced! Storyline: The heroine (you), a rookie in the Metropolitan Police Department's Traffic Division, is transferred to the Emergency Special Investigation Office on the recommendation of the forceful Chief Hozumi. Her colleagues envy her because she is good-looking and an elite detective in the police organization, but the reality is that she is a member of the / / / / / / elite, which is not an organization at all, but a very busy department called ""the immediate action section"" and ""the miscellaneous office"" of the Metropolitan Police Department! Moreover, she is treated coldly by her fellow detectives as a ""little girl,"" and is piled up with a mountain of other chores. Just as I was wondering if I would be able to make it here / / / / , a big incident occurred! The heroine's (you) struggle to team up with handsome detectives has begun! Appearance: Takashi Kondo, Tomoaki Maeno, Shinnosuke Tachibana, Hisayoshi Suganuma, Shinichiro Miki, Tomoyuki Morikawa, Ken Narita *The number of pre-order benefits from the manufacturer is limited, so they will be given out on a first-come, first-served basis regardless of whether it is marked ""First Edition"" or ""Limited Edition"". Please understand this in advance."
"Accel World: Ginyoku no Kakusei","","NTSC-J","Japan","Bandai Namco Entertainment","Bandai Namco Entertainment","2012-09-13","1","No","Adventure","T - Teen","No overview is currently available for this title, please feel free to add one."
"Accel World: Ginyoku no Kakusei [Limited Edition]","Accel World: Silver Wing Awakening [Limited Edition]","NTSC-J","Japan","Bandai Namco Studios","Banpresto Co., Ltd.","2012-09-13","1","No","Adventure | Life Simulation | Fighting","T - Teen","Go faster, and faster, until you are faster than light. Welcome to Accel World, the game where you can win the ability to stop time. Join Haryuki and the beautiful Kuroyukihime in the depths of this game. Created under the supevision of the author Reki Kawahara, the game features original scenarios. The game is split into the adventure part, development part and the battle parts. In the Adventure Part your choices affect the outcome of the heroines' routes and the matches that you'd play against. Develop Haruyuki so that he is prepared to fight anyone in the game world. And when he's ready, pit him in a fight against the avatars in Accel World."
"Accel World: Kasoku no Chōten","","NTSC-J","Japan","Bandai Namco Entertainment","Bandai Namco Entertainment","2013-01-31","1","No","Adventure","T - Teen","Accel World Stage two takes gamers to the second school semester. After the climatic battles from the first stage, Haruyuki is more or less accustomed to the Brain Burst system. However, Kuroyukihime is planning to speed things up even more for them. She has announced her intention to study abroad after graduation, so they have just six more months to push her up to level 10. During this period, big, chaotic events are happening. The Armour of Disaster is making its appearance and to make things even more complicated, rumours about the legendary gear Brave Stars are floating everywhere. Besides upgrading equipment, Haruyuki has to go and save the Ardour Maiden, join the races and be involved in the collapse of the Crypt Cosmic Circus."
"Accel World: Kasoku no Chouten [Limited Edition]","アクセル・ワールド -加速の頂点- (限定生産版)","NTSC-J","Japan","Bandai Namco Entertainment","Bandai Namco Entertainment","2013-01-01","1","No","Life Simulation","T - Teen","Accel World Stage two takes gamers to the second school semester. After the climatic battles from the first stage, Haruyuki is more or less accustomed to the Brain Burst system. 

However, Kuroyukihime is planning to speed things up even more for them. She has announced her intention to study abroad after graduation, so they have just six more months to push her up to level 10. 

During this period, big, chaotic events are happening. The Armour of Disaster is making its appearance and to make things even more complicated, rumours about the legendary gear Brave Stars are floating everywhere. Besides upgrading equipment, Haruyuki has to go and save the Ardour Maiden, join the races and be involved in the collapse of the Crypt Cosmic Circus.

Box contents
PSP Game: ""Accel World -Kasoku no Chouten-""
Anime DVD: ""Accel World OVA EX#02""
Accel World -Kasoku no Chouten- Special Book"
"Ace Armstrong Vs. The Alien Scumbags!","","Region Not Set","","Laughing Jackal","Laughing Jackal","2010-09-07","","No","Shooter","T - Teen","Ace Armstrong vs. the Alien Scumbags! is a fast-paced horizontally scrolling shooter with a unique, slapstick take on the best of 50s and 60s sci-fi movies and cartoons. The game features a unique weapons system: instead of collecting power-ups, Ace must down enemies using the incredible power of the Recyl-o-Ray! before turning the Scumbags’ own weapons against them!

The game sees our titular hero blasting into outer space to defeat a race of psychopathic cephalopod invaders intent on wiping Earth from the face of the galaxy: if the galaxy even has a face that is... Ace must speed across the surface of the earth, before blasting into space, speeding through a deadly asteroid field, taking on a Scumbag Factory Ship and defeating them on their home planet before blasting into the mysterious Dimension X to put an end to the Scumbag menace once and for all! (phew!)"
"Ace Combat X [Skies of Deception Platinum]","","PAL","United Kingdom of Great Britain and Northern Ireland","Namco","Bandai Namco Entertainment","2009-01-01","1","No","Action | Flight Simulator","E10+ - Everyone 10+","No overview is currently available for this title, please feel free to add one."
"Ace Combat X: Skies of Deception","","NTSC-U","","Bandai Namco Entertainment","Access Games | 																Project Aces","2006-10-23","4","Yes","Action | Flight Simulator","T - Teen","With licensed aircraft such as the F-14D and Tornado F3, and a strategic AI system where the course of the player's actions directly affect their mission objectives, Ace Combat X: Skies of Deception allows the player to take on the role of an ace pilot trying to liberate his home country of Aurelia from its neighbor, Leasath. A country filled with secretive motives veiled behind long-internal conflicts, Leasath, has invaded and taken over Aurelia. Defending the invaded country, the player's mission is to take them to the battle-filled skies in order to take down the enemy and restore freedom and peace to his homeland. Rounding out the list of features, Ace Combat X: Skies of Deception allows players to tune their original aircrafts with parts unlocked in Campaign Mode to further enhance their flying experience."
"Ace Combat X: Skies of Deception","エースコンバットX スカイズ・オブ・デセプション","NTSC-J","Japan","Bandai Namco Entertainment","Project Aces","2006-10-26","1","Yes","Flight Simulator","T - Teen","With licensed aircraft such as the F-14D and Tornado F3, and a strategic AI system where the course of the player's actions directly affect their mission objectives, Ace Combat X: Skies of Deception allows the player to take on the role of an ace pilot trying to liberate his home country of Aurelia from its neighbor, Leasath. A country filled with secretive motives veiled behind long-internal conflicts, Leasath, has invaded and taken over Aurelia. Defending the invaded country, the player's mission is to take them to the battle-filled skies in order to take down the enemy and restore freedom and peace to his homeland. Rounding out the list of features, Ace Combat X: Skies of Deception allows players to tune their original aircrafts with parts unlocked in Campaign Mode to further enhance their flying experience."
"Ace Combat X: Skies of Deception (PSP the Best)","エースコンバットX スカイズ・オブ・デセプション (PSP the Best)","NTSC-J","Japan","Bandai Namco Entertainment","Project Aces","2009-09-20","1","Yes","Flight Simulator","T - Teen","With licensed aircraft such as the F-14D and Tornado F3, and a strategic AI system where the course of the player's actions directly affect their mission objectives, Ace Combat X: Skies of Deception allows the player to take on the role of an ace pilot trying to liberate his home country of Aurelia from its neighbor, Leasath. A country filled with secretive motives veiled behind long-internal conflicts, Leasath, has invaded and taken over Aurelia. Defending the invaded country, the player's mission is to take them to the battle-filled skies in order to take down the enemy and restore freedom and peace to his homeland. Rounding out the list of features, Ace Combat X: Skies of Deception allows players to tune their original aircrafts with parts unlocked in Campaign Mode to further enhance their flying experience."
"Ace Combat: Joint Assault","","Region Not Set","","Bandai Namco Entertainment","Project Aces","2010-09-24","4","Yes","Action | Shooter | Flight Simulator","T - Teen","The latest installment of the greatest air combat game series soars onto the PSP system with an arsenal full of ground breaking new features! ACE COMBAT JOINT ASSAULT pushes the PSP system's capacity to its limit with robust online gameplay, CO-OP enabled campaign mode, new strategic AI system and more!"
"Aces of War","","Region Not Set","","505 Games","","2007-03-23","","No","Action | Flight Simulator","E10+ - Everyone 10+","In Aces of War you take control of 40 different types of aircraft in an attempt to change the course of events. Avoid enemy fire, bomb enemy ships and attack enemy fighters, and then watch the replays of your heroic actions just as if you were part of a war blockbuster. And for some real dogfight action you can try shooting your pals out of the sky in the great VS mode, or you can let them be your wingmen in the cooperative mode."
"ACTION PACK Brothers in Arms Tom Clancy's Rainbow Six Vegas","","PAL","United Kingdom of Great Britain and Northern Ireland","Ubisoft","Ubisoft","2010-01-01","4","Yes","Action","M - Mature 17+","No overview is currently available for this title, please feel free to add one."
"ACTION PACK Prince of Persia Revelations Prince of Persia Rival Swords","","PAL","United Kingdom of Great Britain and Northern Ireland","Ubisoft","Ubisoft","2010-01-01","1","Yes","Action | Adventure","M - Mature 17+","No overview is currently available for this title, please feel free to add one."
"ACTION PACK Shaun White Snowboarding Prince of Persia Rival Swords","","PAL","United Kingdom of Great Britain and Northern Ireland","Ubisoft","Ubisoft","2008-01-01","1","No","Action | Adventure | Sports","M - Mature 17+","No overview is currently available for this title, please feel free to add one."
"Action Pack Splinter cell Ghost Recon 2","","PAL","United Kingdom of Great Britain and Northern Ireland","","","1970-01-01","1","No","Action","M - Mature 17+","No overview is currently available for this title, please feel free to add one."
"Activision Hits Remixed","","Region Not Set","","Activision","Digital Eclipse Software, Inc.","2006-11-14","4","No","Action","E - Everyone","Activision Hits Remixed lets gamers relive the dawn of home console gaming while on the go by delivering over 40 of the biggest Atari 2600 titles, such as Pitfall, Kaboom!, Chopper Command, Stampede, and Keystone Kapers."
"Actual Crimes: Jack the Ripper","","Region Not Set","","Sanuk Games","Gamers Digital | 																Virtual Playground","2010-10-05","1","No","Adventure","T - Teen","Travel back to 1880s London to help Scotland Yard's detectives solve the crime of the century. Visit world-famous landmarks such as Piccadilly Circus and Buckingham Palace. Search crime scenes and solve mini puzzles in your hunt for clues."
"Adam Sandler You Don't Mess With The Zohan Unrated Version","","PAL","United States of America","Sony Pictures","","2008-06-06","1","No","GBA Video / PSP Video","T - Teen","Crack commando Zohan Dvir is Israel's first line of defense against terrorism, but despite his prowess as a soldier, he dreams of just one thing: becoming a hair stylist in New York. When a battle with his arch-nemesis, a terrorist called `The Phantom', gives Zohan the opportunity to fake his own death, he flees to the Big Apple to follow his dreams. However, `The Phantom' learns that he is still alive"
"Adventures to Go!","","Region Not Set","","Natsume","Global A Entertainment","2009-10-27","1","No","Action | Adventure | Role-Playing | Fighting","E10+ - Everyone 10+","In this hilarious and innovative strategy role-playing game, players take control of Finn Courtland and his band of misfits in their quest for fame and riches. Along the way, they just might have to save the world from the evil Arbitus and his band of demons. It'll take brains as well as brawn to win the day, though; the grid-based combat challenges players to think strategically and make the best use of each character's unique skills and abilities. The strategy doesn't end there, though! Players can spend their hard-earned cash to set up the game's
randomized dungeons to their liking; choose the terrain, the size of the dungeon, and the monsters that you'll face. Play it safe, or take on bigger risks for even greater rewards! Your adventure is in your hands!"
